Name, ,Image,Col mean,Col sd,Col CoV,Col skew,Col kurtosis,Lum mean,Lum sd,Lum CoV,Lum skew,Lum kurtosis,Col mean hrz,Col sd hrz,Col CoV hrz,Col skew hrz,Col kurtosis hrz,Col mean vrt,Col sd vrt,Col CoV vrt,Col skew vrt,Col kurtosis vrt,Lum mean hrz,Lum sd hrz,Lum CoV hrz,Lum skew hrz,Lum kurtosis hrz,Lum mean vrt,Lum sd vrt,Lum CoV vrt,Lum skew vrt,Lum kurtosis vrt,Transform,Col thresh,Lum thresh
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.056305726,0.091986639,1.633699557,2.695266282,13.820568769,0.420217654,0.685918081,1.632292396,2.480337814,12.198602255,0.025697347,0.05503479,2.141652594,5.214735692,42.629442197,0.031535033,0.066366306,2.104526292,4.007453382,26.033467568,0.160754765,0.375343319,2.334881449,5.547596966,52.847720092,0.260232398,0.521618543,2.004433525,3.43642969,19.061759929,none,0,0
Botia_lohachata_P_7,1,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.050697079,0.079830564,1.574658051,2.235055289,9.808277784,0.502340193,0.791289383,1.575206193,2.018430675,8.919542216,0.023928497,0.049421513,2.065383028,4.045493439,25.979796085,0.027902108,0.057234731,2.051269098,3.734080517,21.480954051,0.219224112,0.478461287,2.182521273,3.831271847,24.333665213,0.283918756,0.576670334,2.031110381,3.326450487,18.28458945,none,0,0
Botia_lohachata_P_8,1,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.046707729,0.076963149,1.64776047,2.621023639,13.037831968,0.592137401,1.012797172,1.710409054,2.336280051,9.670933916,0.021795481,0.048454802,2.223158162,5.025976925,39.643211353,0.025889975,0.054377181,2.100317992,3.90108497,24.446920058,0.265861518,0.645466923,2.427831328,4.492051324,28.755870439,0.32778853,0.708914688,2.162719628,3.528740348,18.553482615,none,0,0
Botia_lohachata_P_9,1,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.048785605,0.078250169,1.603960198,3.293036828,22.308165107,0.628005537,1.076361017,1.713935552,2.391203629,9.842670333,0.02265705,0.04549497,2.00798291,4.494055577,35.126174298,0.02712602,0.058310994,2.14963324,5.586607501,53.02037327,0.313577044,0.764702033,2.438641625,4.213816913,24.336982064,0.315782059,0.700652289,2.218784343,3.885492416,21.985246796,none,0,0
Yasuhikotakia_modesta_C_10,1,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.126023716,0.265959904,2.110395667,6.463134131,72.510717079,0.28886579,0.481029684,1.665235899,2.832003413,16.309338482,0.050208098,0.115061875,2.29169953,6.942364662,98.021178748,0.07653211,0.215046421,2.809884908,9.430642901,135.859351346,0.105355584,0.228992252,2.173517932,6.013027228,65.439068416,0.183597335,0.383732375,2.090075949,3.871834037,25.356589126,none,0,0
Yasuhikotakia_modesta_C_6,1,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.07250861,0.12751964,1.758682741,5.05438835,48.921521188,0.277622636,0.454839783,1.638338252,3.932198586,29.562183942,0.029182257,0.064176822,2.199172687,7.930119105,105.887401138,0.044617399,0.099970584,2.240618841,7.127255713,91.186442239,0.094061886,0.255829464,2.719799417,10.145387742,156.818968406,0.184168233,0.327499755,1.778264086,4.134946573,32.055530297,none,0,0
Yasuhikotakia_modesta_C_8,1,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.095107579,0.188588543,1.982897107,6.0778541,67.263625297,0.263934074,0.429409132,1.626956026,2.78197544,14.546949957,0.038229536,0.09819039,2.568443164,8.778288104,125.819218896,0.057453624,0.140680576,2.448593587,8.500385489,125.158707241,0.092349482,0.207693912,2.248999209,6.151895759,63.573370761,0.171638681,0.325707818,1.897636458,3.637462183,22.095068275,none,0,0
Yasuhikotakia_modesta_C_8,2,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.081992898,0.168264389,2.052182478,7.726133348,112.097353666,0.255059472,0.438691446,1.71995748,5.696788061,66.508410473,0.033922924,0.090197793,2.658903832,11.413885618,229.802815253,0.048893309,0.126157703,2.580265207,11.868470801,247.754368601,0.086198515,0.239458953,2.777993964,13.408122781,284.686731938,0.16914972,0.333828924,1.973570659,7.251871838,106.096277941,none,0,0
Yasuhikotakia_modesta_C_9,1,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.11599,0.294486787,2.538898069,7.776612694,96.678612161,0.257334649,0.46039548,1.789092461,3.395737916,20.562999601,0.048562792,0.139952091,2.881878994,9.224192115,151.80339933,0.068270205,0.231354906,3.388812235,11.42100092,190.088711011,0.088835079,0.236822583,2.665867877,7.80795462,92.3823599,0.168735566,0.361296425,2.141198997,4.463110992,32.277720925,none,0,0
Yasuhikotakia_modesta_P_11,1,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.088875096,0.178483943,2.008255987,6.010510178,61.81291173,0.261888045,0.484189187,1.848840356,4.200122235,31.696491461,0.038864559,0.107386422,2.763093777,10.283688437,151.888048283,0.051033964,0.129522776,2.537972061,8.65743314,129.330801295,0.096637476,0.27756493,2.872228666,9.509122634,132.978378951,0.165404254,0.365459689,2.209493888,5.384691802,49.228152323,none,0,0
Yasuhikotakia_modesta_P_12,1,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.116078917,0.270103116,2.326892118,8.018030604,115.415730171,0.233991179,0.382101433,1.632973662,2.637831758,13.611061483,0.050079614,0.121133734,2.418823228,5.192212033,40.423576898,0.066590907,0.213971691,3.213226842,13.058564773,257.840399894,0.085298258,0.185399317,2.173541659,5.13043085,42.051301014,0.148443858,0.29628017,1.995907234,3.891860199,25.732834437,none,0,0
Yasuhikotakia_modesta_P_13,1,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.096761893,0.188079372,1.943733899,4.44008708,32.175259131,0.260310252,0.42273885,1.623980793,2.492407915,12.026834615,0.042096349,0.10498444,2.493908473,7.301008357,81.136324138,0.055931616,0.140300919,2.50843672,6.714966363,68.02515938,0.094665704,0.217703877,2.299712219,5.560770029,49.767173263,0.165839103,0.319403936,1.925986872,3.376724866,19.066020188,none,0,0
Yasuhikotakia_modesta_P_14,1,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.078186372,0.124358573,1.590540266,2.883861868,16.356366348,0.244908306,0.413445552,1.688164681,3.206364079,19.565044281,0.035465865,0.069497787,1.959568377,4.502731151,32.999829487,0.043779756,0.089118329,2.035605918,4.644237938,36.93248581,0.087310489,0.21644135,2.478984514,6.948014255,75.029389878,0.157690998,0.310815516,1.971041597,4.135769022,29.928583367,none,0,0
Yasuhikotakia_modesta_P_15,1,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.102587313,0.210882711,2.055641243,4.893111531,38.425178396,0.274783893,0.478922077,1.742904477,2.962454418,16.675234575,0.043616964,0.124623943,2.857235596,9.034756961,116.382877793,0.059882342,0.151167561,2.524409632,6.81120374,71.916239053,0.096314486,0.235249645,2.44251571,6.730914812,72.114597834,0.17867986,0.36259286,2.029287798,3.859384292,26.324845964,none,0,0
Yasuhikotakia_modesta_P_16,1,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.127500878,0.353801868,2.774897498,7.50382529,77.407734197,0.264205301,0.444995375,1.684278752,3.440636646,23.033902658,0.05203256,0.160077494,3.076486961,11.288400755,208.075936588,0.076597623,0.272767912,3.561049323,10.16150859,134.575065074,0.096587164,0.226134592,2.341248895,6.33031384,63.479069457,0.167861387,0.335097178,1.996273146,4.640699429,39.72672325,none,0,0
Yasuhikotakia_modesta_P_17,1,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.07701315,0.137366617,1.78367743,3.831675194,26.051508318,0.228083306,0.37808468,1.657660471,2.68164126,13.750208475,0.03275101,0.082074243,2.506006445,8.208704535,105.5351476,0.045329065,0.099326517,2.191232413,4.60358176,32.558529132,0.079884219,0.1988897,2.489724535,5.895463355,51.644350557,0.148181818,0.286438048,1.933017507,3.461822163,20.438574137,none,0,0
Yasuhikotakia_modesta_P_18,1,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.1096181,0.231643566,2.113187197,6.756983853,81.434235674,0.213896352,0.407933494,1.907154992,4.78237604,43.604161145,0.046300462,0.122898042,2.654358877,9.490901725,148.725603951,0.064163854,0.177590495,2.767765388,10.556727344,181.121160151,0.082217366,0.22583094,2.746754732,10.075980696,168.940857352,0.131748206,0.299921611,2.276475857,6.365096329,74.556889039,none,0,0
Yasuhikotakia_modesta_P_19,1,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.103780269,0.231391948,2.229633345,6.482053193,67.06949909,0.26736684,0.536171688,2.005378409,5.974990923,60.471334979,0.043923459,0.143197648,3.260163306,12.492771116,221.944279157,0.06096676,0.165668113,2.717351446,8.182820918,102.992419141,0.101121778,0.312128065,3.086655235,12.437956619,217.690415321,0.166451614,0.392247058,2.35652301,7.727671444,99.493604602,none,0,0
Yasuhikotakia_modesta_P_20,1,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.092739896,0.223276755,2.407558832,10.259763476,160.433345738,0.279837408,0.49220977,1.758913411,4.655960793,43.140865382,0.037404112,0.11628891,3.108987333,14.550348486,349.149639328,0.056132206,0.178909446,3.187286897,14.724086214,298.532121195,0.094646485,0.273284936,2.887428257,10.887422914,180.927808266,0.18495163,0.374962998,2.027357087,5.747156247,64.369887017,none,0,0
Yasuhikotakia_modesta_P_21,1,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.08527551,0.181187353,2.12472904,5.94647957,55.853752228,0.241484947,0.401566424,1.662904581,2.973317214,17.335875811,0.03500416,0.109593207,3.130862353,10.947336007,161.632233179,0.051350235,0.130131884,2.534202282,8.194953592,107.891754982,0.0885709,0.219965788,2.483499518,6.615832005,67.099224236,0.152694614,0.2956771,1.936395087,3.919162687,27.226628411,none,0,0
Yasuhikotakia_modesta_P_22,1,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.060677068,0.101827397,1.678185859,3.601636967,25.701447241,0.228017838,0.395322589,1.73373536,3.482286666,23.454096796,0.025869852,0.05906224,2.28305284,8.492560999,115.898127336,0.035822083,0.074887997,2.090553946,4.598865774,37.266974121,0.078764117,0.206076392,2.616374041,7.754887444,96.159821193,0.149489409,0.301187236,2.014773079,4.775564429,41.153070669,none,0,0
Yasuhikotakia_modesta_P_23,1,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.102979075,0.199626525,1.938515423,4.683683779,35.566174029,0.238683461,0.422519566,1.770208814,3.711607986,26.729955725,0.042800947,0.114139787,2.666758451,9.319593802,129.876282401,0.06125936,0.148309025,2.421001871,6.261553045,59.613289812,0.089390268,0.23857304,2.66889277,8.908990085,127.240342274,0.149176269,0.314404385,2.10760322,4.532262602,36.294919397,none,0,0
Yasuhikotakia_modesta_P_24,1,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.065030606,0.126743652,1.948984646,5.50005454,49.299277311,0.221497344,0.389289953,1.757537795,4.825995423,48.083955752,0.02732872,0.077622604,2.840330802,11.417748905,183.49253803,0.038675277,0.090621046,2.343125968,6.768032355,72.211149231,0.076014377,0.209476344,2.755746378,11.486357499,212.345354218,0.145709077,0.293433656,2.013832368,5.81531881,69.798282876,none,0,0
Yasuhikotakia_modesta_P_25,1,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,0.105048018,0.20543671,1.955645754,5.269947472,48.150386255,0.256592692,0.353172102,1.376391898,1.780485381,8.473838975,0.043094359,0.125670906,2.916179945,9.574084261,134.085858977,0.062926362,0.140461028,2.232149191,7.150094244,92.515494097,0.101663228,0.188964255,1.858727677,4.598467756,37.572080838,0.154827127,0.253036142,1.634314004,2.7338743,15.659986205,none,0,0
