Name, ,ClusterID_Particle#,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Area (px)
Botia_lohachata_C_10,29,2_8,1591.38185654,329.829113924,1591.38185654,329.829113924,65.355339059,26.266467032,11.48832737,170.75847895,0.69726211,26.683328128,1579,327,167.005383208,12.965338407,2.286361294,0.437376194,0.876155268,237
Botia_lohachata_C_10,30,2_9,1223.021126761,350.809859155,1223.021126761,350.809859155,29.798989873,10.093437893,8.956314849,3.814294803,1.0,10.770329614,1218,349,158.198590514,9.0,1.126963273,0.887340364,0.928104575,71
Botia_lohachata_C_10,31,3_1,818.800980813,196.963217154,818.800980813,196.963217154,4880.867099092,1816.558275188,444.350201017,179.857414859,0.334410955,1681.300686968,0,0,166.377019558,396.0,4.088122996,0.244611036,0.979754707,633964
Botia_lohachata_C_10,32,3_2,1446.694029851,232.873134328,1446.694029851,232.873134328,33.798989873,13.723729083,6.216025468,29.631859545,0.737016524,15.0,1441,238,36.869897646,7.155417528,2.207798078,0.452939972,0.887417219,67
Botia_lohachata_C_10,33,4_1,813.821764255,198.721704975,813.821764255,198.721704975,4057.656854249,1838.144267662,445.196419753,179.92358064,0.490546711,1681.300686968,0,0,166.377019558,396.0,4.128838836,0.242198846,0.993285054,642719
Botia_lohachata_C_11,1,1_1,723.632758549,178.692930252,723.632758549,178.692930252,7816.110098717,1380.46338217,377.841666699,179.668581939,0.084266149,1444.610674196,0,0,165.405823326,364.0,3.653549896,0.273706403,0.805037416,409661
Botia_lohachata_C_11,2,1_2,266.382629108,104.776995305,266.382629108,104.776995305,55.112698372,19.988284805,13.56794871,25.58046206,0.881223596,21.023796042,257,109,25.346175942,14.758048651,1.47319873,0.678795046,0.940397351,213
Botia_lohachata_C_11,3,1_3,583.653467222,223.917203486,583.653467222,223.917203486,222.066017178,79.701577781,42.158251469,90.745828378,0.672488787,85.510233306,572,265,79.215702132,46.0,1.890533288,0.528951279,0.912990832,2639
Botia_lohachata_C_11,4,1_4,282.230884558,223.242878561,282.230884558,223.242878561,139.053823869,49.066279717,34.616473115,91.717445272,0.866961519,49.729267037,274,199,105.15406805,34.0,1.417425731,0.705504336,0.96074901,1334
Botia_lohachata_C_11,5,1_5,572.214285714,267.928571429,572.214285714,267.928571429,11.313708499,4.558999177,1.954963462,140.003989901,0.687223393,5.0,571,266,126.869897646,2.773500981,2.332012473,0.428814173,0.666666667,7
Botia_lohachata_C_11,6,2_1,701.757404387,172.351242875,701.757404387,172.351242875,3521.656854249,1376.268038832,348.283462904,1.017621091,0.381453453,1444.610674196,0,0,165.405823326,364.0,3.951574466,0.253063686,0.739804902,376466
Botia_lohachata_C_11,7,2_2,692.849023091,43.376554174,692.849023091,43.376554174,138.610173055,47.284932464,30.319758381,128.287976069,0.736475058,51.039200621,670,33,145.37584492,33.916201509,1.559541863,0.641213951,0.913219789,1126
Botia_lohachata_C_11,8,2_3,612.852870813,71.813397129,612.852870813,71.813397129,125.296464556,49.991212479,21.29230732,20.216752554,0.669173151,51.264022472,588,78,20.55604522,25.043961348,2.347853228,0.425921002,0.901347709,836
Botia_lohachata_C_11,9,2_4,991.491103203,80.710854093,991.491103203,80.710854093,208.409162928,95.529856595,14.98087927,162.549496576,0.325194024,90.757919765,948,65,161.365415123,18.31088483,6.376785693,0.156818819,0.797445903,1124
Botia_lohachata_C_11,10,2_5,703.581625442,99.170671378,703.581625442,99.170671378,253.663996924,87.387584378,41.233179029,7.381711834,0.552686221,100.169855745,652,116,14.452428251,47.88360484,2.119351125,0.471842531,0.878063916,2830
Botia_lohachata_C_11,11,2_6,479.910461673,129.082958658,479.910461673,129.082958658,560.724963469,159.13330077,72.961921561,4.00403913,0.364466232,190.905735901,379,168,13.017112189,97.61570181,2.181045912,0.458495621,0.698051824,9119
Botia_lohachata_C_11,12,2_7,198.201796407,137.237724551,198.201796407,137.237724551,146.409162928,52.119366818,20.398463849,23.874232791,0.489508034,56.080299571,171,152,21.991129917,25.065996884,2.555063323,0.391379733,0.779645191,835
Botia_lohachata_C_11,13,2_8,160.524547804,158.511627907,160.524547804,158.511627907,128.953318806,40.067840221,24.595471135,119.412524057,0.584905597,43.965895874,161,136,107.19854122,30.639730799,1.629073906,0.613845693,0.804573805,774
Botia_lohachata_C_11,14,2_9,158.056521739,188.073913043,158.056521739,188.073913043,39.112698372,12.442159807,11.768258077,51.17991561,0.944652649,13.601470509,155,182,107.102728969,12.02081528,1.057264357,0.945837239,0.905511811,115
Botia_lohachata_C_11,15,2_10,502.716494845,200.489690722,502.716494845,200.489690722,37.556349186,12.446587097,9.922739051,11.563574178,0.864201193,13.601470509,498,206,36.027373385,10.0,1.254349936,0.797225695,0.923809524,97
Botia_lohachata_C_11,16,2_11,1043.233031674,214.78280543,1043.233031674,214.78280543,119.053823869,41.952113014,26.829250702,170.743949631,0.783746169,43.566041822,1019,211,170.753887254,29.0,1.563670692,0.639520844,0.937433722,884
Botia_lohachata_C_11,17,2_12,152.770750988,219.399209486,152.770750988,219.399209486,104.811183182,41.237816643,15.623019405,11.42222647,0.578822139,41.484937025,134,225,15.376251249,18.75418169,2.63955485,0.37885176,0.827473426,506
Botia_lohachata_C_11,18,2_13,756.330357143,274.0625,756.330357143,274.0625,39.455844123,13.03614453,10.939034059,117.796109788,0.904076558,13.892443989,751,269,120.256437164,11.627553483,1.191708926,0.839131082,0.906882591,112
Botia_lohachata_C_11,19,2_14,1219.214285714,276.5,1219.214285714,276.5,17.313708499,5.487713699,1.624114759,76.985203904,0.293445667,7.280109889,1219,280,74.054604099,2.630383797,3.378895283,0.295954718,0.466666667,7
Botia_lohachata_C_11,20,2_15,791.819857313,318.742330559,791.819857313,318.742330559,421.002092041,139.253530568,38.447659199,173.779320128,0.298131151,156.16017418,707,315,173.01151027,54.349564685,3.621898796,0.276098272,0.693894389,4205
Botia_lohachata_C_11,21,2_16,1230.070707071,298.439393939,1230.070707071,298.439393939,54.769552622,19.928490812,12.650302135,151.598041373,0.82946233,21.931712199,1220,292,155.772254682,14.142135624,1.575337142,0.634784754,0.902050114,198
Botia_lohachata_C_11,22,2_17,885.5625,309.1875,885.5625,309.1875,51.213203436,23.012495522,7.08200732,173.674139619,0.613275972,21.840329668,875,306,164.054604099,7.557138667,3.249431197,0.307746168,0.876712329,128
Botia_lohachata_C_11,23,2_18,1035.5,324.5,1035.5,324.5,22.142135624,7.89156987,6.615010979,134.998934011,1.0,8.602325267,1033,321,125.537677792,7.0,1.192979104,0.838237649,0.931818182,41
Botia_lohachata_C_11,24,3_1,687.97277852,173.136336216,687.97277852,173.136336216,5997.586145375,1379.645779399,354.92451096,0.628058513,0.134353921,1444.610674196,0,0,165.405823326,364.0,3.887152723,0.257257708,0.755761763,384586
Botia_lohachata_C_11,25,3_2,826.234235839,91.389739936,826.234235839,91.389739936,336.960461481,87.594301754,81.603102725,42.227114739,0.621332948,103.17460928,775,108,33.536046984,88.994452605,1.073418765,0.931602868,0.847588133,5614
Botia_lohachata_C_11,26,3_3,658.19924812,49.883458647,658.19924812,49.883458647,45.112698372,17.353449389,9.758340008,128.489146434,0.821228278,17.804493815,653,43,128.157226587,10.412661975,1.778319814,0.562328549,0.895622896,133
Botia_lohachata_C_11,27,3_4,602.381127983,70.102603037,602.381127983,70.102603037,254.551298552,96.333257413,30.465253947,3.992633999,0.4470233,108.503456166,542,73,9.549133929,35.595376757,3.162069733,0.31624856,0.826164875,2305
Botia_lohachata_C_11,28,3_5,654.594534712,78.839734121,654.594534712,78.839734121,112.710678119,42.390302176,20.334442727,25.154202388,0.669681663,43.829214002,637,90,27.149681698,23.996403733,2.08465522,0.47969563,0.860775588,677
Botia_lohachata_C_11,29,3_6,933.914498141,82.700743494,933.914498141,82.700743494,109.74011537,37.543022946,18.245810308,124.282386456,0.56138566,42.801869118,919,65,127.405356631,22.592759612,2.057624315,0.485997367,0.825786646,538
Botia_lohachata_C_11,30,3_7,67.829395413,138.171299514,67.829395413,138.171299514,152.752308679,49.224591539,37.221064667,44.254200568,0.774988204,53.338541412,49,159,59.588918733,38.550487388,1.322492841,0.756147761,0.915685651,1439
Botia_lohachata_C_11,31,3_8,896.504291845,135.113733906,896.504291845,135.113733906,57.941125497,20.330066576,14.592417237,175.412372976,0.872151498,21.540659229,887,131,158.198590514,16.0,1.393193893,0.717775182,0.91015625,233
Botia_lohachata_C_11,32,3_9,191.808,187.292,191.808,187.292,83.497474683,26.918945915,23.649505979,37.066231272,0.901224909,28.653097564,181,197,29.248826337,24.282146559,1.138245591,0.878545024,0.946969697,500
Botia_lohachata_C_11,33,3_10,939.967264224,203.056508184,939.967264224,203.056508184,247.17871555,70.346346207,46.443530445,7.496103682,0.527769604,78.771822373,903,218,20.045249425,50.575573098,1.514664056,0.660212405,0.839934534,2566
Botia_lohachata_C_11,34,3_11,1221.285381026,213.728615863,1221.285381026,213.728615863,110.811183182,37.066432642,22.087181553,77.418495782,0.658042059,37.69615365,1214,230,68.198590514,25.0,1.678187529,0.595880962,0.85790527,643
Botia_lohachata_C_11,35,3_12,283.29204893,220.570336391,283.29204893,220.570336391,67.840620434,21.999158046,18.925693895,142.181810158,0.892848955,23.323807579,276,212,120.963756532,19.470688029,1.162396379,0.860291737,0.922425952,327
Botia_lohachata_C_11,36,3_13,1320.866715758,273.619293078,1320.866715758,273.619293078,371.587878479,104.681212185,33.034758877,143.132724109,0.247181835,125.67020331,1273,238,145.045330369,51.04699558,3.168820229,0.31557486,0.619949783,2716
Botia_lohachata_C_11,37,3_14,998.905063291,252.883966245,998.905063291,252.883966245,104.468037432,31.714232637,19.02980126,48.305250931,0.545784671,34.132096332,986,263,31.827446577,24.748737342,1.666556166,0.600039783,0.734314485,474
Botia_lohachata_C_11,38,3_15,243.077464789,274.429577465,243.077464789,274.429577465,31.213203436,11.627560045,7.774632625,43.926832714,0.915780785,12.206555616,238,278,34.992020199,8.485281374,1.495576782,0.668638355,0.904458599,71
Botia_lohachata_C_11,39,3_16,1142.694384449,298.964362851,1142.694384449,298.964362851,115.639610307,40.388549443,14.595966365,176.231187637,0.435088512,41.976183724,1120,296,167.619243071,19.0,2.767103488,0.361388724,0.749797571,463
Botia_lohachata_C_11,40,3_17,1364.942105263,295.963157895,1364.942105263,295.963157895,35.213203436,12.855384499,9.409112326,150.864073416,0.962769664,13.892443989,1359,292,149.743562836,9.899494937,1.366269639,0.731919946,0.940594059,95
Botia_lohachata_C_11,41,3_18,1329.103448276,297.482758621,1329.103448276,297.482758621,29.213203436,10.708474451,6.896210467,130.317063291,0.854042516,11.66190379,1326,293,120.963756532,7.778174593,1.552805632,0.643995603,0.872180451,58
Botia_lohachata_C_11,42,4_1,691.597826623,182.947533002,691.597826623,182.947533002,3521.656854249,1514.799530458,392.039049918,0.286410264,0.472596131,1444.610674196,0,0,165.405823326,364.0,3.863899606,0.258805896,0.916570375,466417
Botia_lohachata_C_11,43,5_1,699.773394525,182.866525318,699.773394525,182.866525318,3521.656854249,1565.727918907,409.046830795,0.08581591,0.509676958,1444.610674196,0,0,165.405823326,364.0,3.827747341,0.261250263,0.988486299,503013
Botia_lohachata_C_12,1,1_1,681.637930706,189.823272714,681.637930706,189.823272714,7364.769045007,1455.856458297,367.653557439,175.769834463,0.097395482,1534.041068551,0,0,166.081518443,369.0,3.959859571,0.252534208,0.861491454,420385
Botia_lohachata_C_12,2,1_2,1306.622986027,74.45843195,1306.622986027,74.45843195,1955.49451609,491.139793086,147.868919225,165.375730154,0.187442713,821.989051022,718,0,159.71317688,267.73824175,3.321453864,0.301072976,0.516681009,57039
Botia_lohachata_C_12,3,2_1,711.723699782,155.015489427,711.723699782,155.015489427,3728.970562748,1045.498983288,260.36099495,1.167924872,0.19320634,1534.041068551,0,0,166.081518443,369.0,4.015574543,0.249030366,0.389106383,213791
Botia_lohachata_C_12,4,2_2,826.658549823,92.175627759,826.658549823,92.175627759,1995.329219338,280.319585111,125.534555581,172.101513894,0.087234314,378.930072705,635,45,162.808337025,159.710608663,2.233007349,0.44782656,0.570449643,27638
Botia_lohachata_C_12,5,2_3,616.791300878,74.038707103,616.791300878,74.038707103,156.024386618,52.941025557,30.134836505,0.628574754,0.64680887,59.841457202,586,85,9.6197278,34.357621481,1.756804805,0.569215201,0.877143857,1253
Botia_lohachata_C_12,6,2_4,1066.280419424,121.157171695,1066.280419424,121.157171695,671.310749906,163.381166694,69.490732929,162.321401749,0.248645971,209.480309337,972,110,163.641330234,98.277888567,2.35112165,0.425328906,0.679727103,8917
Botia_lohachata_C_12,7,2_5,1125.100832838,79.727840571,1125.100832838,79.727840571,178.509667992,66.735007982,32.071857626,165.288752796,0.662909271,67.052218457,1091,73,162.645975364,34.826301657,2.080796465,0.480585207,0.916575791,1681
Botia_lohachata_C_12,8,2_6,393.56770428,121.410700389,393.56770428,121.410700389,443.788888605,121.809366997,53.726995068,32.729058958,0.327959439,152.793978939,358,190,43.408859729,72.313654044,2.267191136,0.441074413,0.646947766,5140
Botia_lohachata_C_12,9,2_7,333.10311284,98.192607004,333.10311284,98.192607004,61.355339059,20.55374348,15.920338955,178.427570753,0.857903158,21.840329668,322,99,15.945395901,17.0,1.291036801,0.774571259,0.911347518,257
Botia_lohachata_C_12,10,2_8,237.956738216,130.996570038,237.956738216,130.996570038,394.374675043,126.848111384,45.359520452,9.855989624,0.365118777,139.441744108,172,143,8.246320814,55.115910175,2.796504683,0.357589246,0.747498139,4519
Botia_lohachata_C_12,11,2_9,715.75,126.02,715.75,126.02,36.04163056,11.66402017,10.915958016,73.630621388,0.967388683,12.649110641,714,120,108.434948823,11.0,1.068529226,0.935865838,0.925925926,100
Botia_lohachata_C_12,12,2_10,1178.527027027,138.223723724,1178.527027027,138.223723724,72.911688245,28.100679809,15.088203249,127.205461706,0.787154149,28.653097564,1174,125,119.248826337,16.263455967,1.862427179,0.536933745,0.917355372,333
Botia_lohachata_C_12,13,2_11,141.797213622,136.846749226,141.797213622,136.846749226,74.426406871,25.820268378,15.92765679,29.182265193,0.73275414,26.400757565,135,149,52.696051722,18.214719323,1.621096481,0.616866431,0.857901726,323
Botia_lohachata_C_12,14,2_12,317.568181818,140.964285714,317.568181818,140.964285714,69.597979746,24.410950534,16.064830382,74.053626109,0.79903778,25.298221281,312,152,71.565051177,17.624027203,1.519527437,0.658099338,0.905882353,308
Botia_lohachata_C_12,15,2_13,58.115425251,158.271262546,58.115425251,158.271262546,170.308657865,54.488091943,44.234297298,120.774380752,0.82013817,58.523499554,48,132,106.886791124,46.05506128,1.231806432,0.811815861,0.929992631,1893
Botia_lohachata_C_12,16,2_14,117.617370892,161.424882629,117.617370892,161.424882629,98.225396744,35.264539495,15.380891224,59.671164201,0.554845259,36.769552622,108,179,67.619864948,19.433352063,2.292750074,0.436157439,0.76344086,426
Botia_lohachata_C_12,17,2_15,1257.986486486,162.235872236,1257.986486486,162.235872236,113.882250994,34.269430623,30.243192565,13.715043008,0.788718783,37.107950631,1241,162,165.963756532,32.422446328,1.133128738,0.882512257,0.91000559,814
Botia_lohachata_C_12,18,2_16,708.357819905,155.874407583,708.357819905,155.874407583,60.526911935,22.483224572,11.949066429,116.126161466,0.72376118,23.853720884,700,147,123.023867556,14.087537599,1.881588382,0.531465867,0.866529774,211
Botia_lohachata_C_12,19,2_17,164.946808511,166.989361702,164.946808511,166.989361702,46.04163056,17.920070669,10.01819575,70.166881106,0.835848534,18.788294228,161,176,64.798876355,11.0,1.788752298,0.559048897,0.930693069,141
Botia_lohachata_C_12,20,2_18,1103.063302752,184.724770642,1103.063302752,184.724770642,189.722871427,43.505118532,31.900409666,3.93639894,0.380537082,52.469038489,1080,179,7.666804262,42.371150086,1.363779305,0.733256471,0.651135006,1090
Botia_lohachata_C_12,21,2_19,854.363369246,187.70029383,854.363369246,187.70029383,326.391918986,107.953569424,24.084012824,2.93946672,0.240872271,119.603511654,802,192,5.758260164,39.979113984,4.482374686,0.223096031,0.604768251,2042
Botia_lohachata_C_12,22,2_20,981.935679612,179.737864078,981.935679612,179.737864078,169.237590053,54.891815725,19.113038456,170.354695429,0.361529226,58.309518948,951,171,157.833654178,28.151821233,2.871956537,0.348194684,0.64652805,824
Botia_lohachata_C_12,23,2_21,1301.763513514,180.261261261,1301.763513514,180.261261261,96.710678119,33.176548689,17.039697624,174.032798896,0.596546054,36.674241642,1284,173,168.996459148,21.039173942,1.947015107,0.513606698,0.792149866,444
Botia_lohachata_C_12,24,2_22,1053.465384615,181.684615385,1053.465384615,181.684615385,65.254833996,22.045581883,15.016264183,116.070878058,0.767286989,22.847319318,1051,170,113.198590514,16.099689438,1.468113614,0.681146193,0.871021776,260
Botia_lohachata_C_12,25,2_23,498.173825503,204.658389262,498.173825503,204.658389262,221.521861301,88.999238743,21.316215155,26.797939455,0.381560095,90.873538503,457,216,24.026506579,29.503339102,4.175189549,0.239510084,0.713089256,1490
Botia_lohachata_C_12,26,2_24,725.808510638,186.971631206,725.808510638,186.971631206,65.840620434,25.212451105,14.241120394,25.253270101,0.817468719,26.570660511,714,191,19.798876355,15.254255396,1.770398003,0.56484474,0.926108374,282
Botia_lohachata_C_12,27,2_25,1361.236135957,200.952593918,1361.236135957,200.952593918,168.651803616,41.83613088,34.025178263,103.789978907,0.493934871,54.129474411,1348,232,78.274887985,41.436433185,1.2295639,0.813296487,0.707371085,1118
Botia_lohachata_C_12,28,2_26,1300.512832765,282.721433447,1300.512832765,282.721433447,1379.190042307,181.926376219,102.530263715,4.480021994,0.096783041,239.570448929,1187,244,171.599317464,150.050395941,1.774367583,0.563581081,0.551913803,14650
Botia_lohachata_C_12,29,2_27,1268.129677419,201.129677419,1268.129677419,201.129677419,108.325901808,38.671028099,25.516793726,31.935486767,0.829940466,41.182520564,1251,210,29.054604099,27.727242921,1.515512823,0.659842652,0.953846154,775
Botia_lohachata_C_12,30,2_28,131.071428571,225.755979315,131.071428571,225.755979315,208.8355698,78.007615722,25.250118947,55.791455986,0.44574988,84.599054368,112,264,61.011177479,32.905478143,3.08939597,0.32368787,0.766790582,1547
Botia_lohachata_C_12,31,2_29,684.782352941,200.884313725,684.782352941,200.884313725,106.568542495,43.700683473,14.859084943,177.452250204,0.564315511,45.044422518,662,200,177.45519562,16.829141392,2.941007716,0.340019509,0.878552972,510
Botia_lohachata_C_12,32,2_30,946.516713092,202.104456825,946.516713092,202.104456825,134.225396744,53.913031404,16.956679477,3.930663501,0.500800687,56.320511361,920,202,6.115503566,19.343663551,3.179456891,0.314519125,0.841241945,718
Botia_lohachata_C_12,33,2_31,898.567567568,202.418918919,898.567567568,202.418918919,31.213203436,10.810347788,8.715697974,176.893272013,0.954475748,11.704699911,893,201,160.016893478,9.0,1.240330702,0.806236593,0.913580247,74
Botia_lohachata_C_12,34,2_32,1037.969167196,215.266687858,1037.969167196,215.266687858,190.994949366,67.04049617,29.874567139,174.938880933,0.541869642,73.681748079,1000,204,172.199812116,33.0,2.244065859,0.44561972,0.856520555,1573
Botia_lohachata_C_12,35,2_33,1133.450904393,222.195090439,1133.450904393,222.195090439,123.982756057,48.864009518,20.167960373,9.198016671,0.632744316,48.37354649,1111,221,7.125016349,21.935198681,2.422853309,0.412736502,0.90104773,774
Botia_lohachata_C_12,36,2_34,920.564338235,230.509191176,920.564338235,230.509191176,198.066017178,72.567373365,19.089634369,171.464750981,0.348512871,76.68767828,887,224,167.957424857,24.98864607,3.801401953,0.263060842,0.741902489,1088
Botia_lohachata_C_12,37,2_35,1406.570813397,247.896172249,1406.570813397,247.896172249,205.865007051,69.864750118,19.044444044,142.896184586,0.309856843,77.620873481,1381,221,141.801314824,26.641765913,3.668510877,0.272590169,0.628193568,1045
Botia_lohachata_C_12,38,2_36,1254.705776173,232.893501805,1254.705776173,232.893501805,63.112698372,23.277683878,15.151307825,91.728463833,0.873888724,23.769728648,1251,221,104.620873989,15.0,1.536348159,0.650894131,0.956822107,277
Botia_lohachata_C_12,39,2_37,192.329059829,228.97008547,192.329059829,228.97008547,40.870057685,13.279953234,11.217586697,3.725758466,0.880207824,14.866068747,186,225,160.346175942,12.0,1.183851179,0.844700768,0.88973384,117
Botia_lohachata_C_12,40,2_38,685.445974298,259.945056386,685.445974298,259.945056386,469.227488785,103.898192052,46.727111302,16.693782284,0.217625497,136.235090927,630,248,3.366460663,64.663687743,2.223509846,0.449739407,0.575938373,3813
Botia_lohachata_C_12,41,2_39,1429.660493827,244.771604938,1429.660493827,244.771604938,92.468037432,37.998124191,8.142433764,136.313475742,0.357135365,38.418745425,1416,235,141.340191746,11.313708499,4.666678943,0.214285151,0.717872969,243
Botia_lohachata_C_12,42,2_40,1062.862219315,281.584804883,1062.862219315,281.584804883,628.340187158,177.372611058,65.854020605,170.356434736,0.291997361,199.624647777,975,254,157.932100438,86.487683305,2.693421137,0.371275025,0.728731432,9174
Botia_lohachata_C_12,43,2_41,836.347215831,253.572250345,836.347215831,253.572250345,231.681240867,97.30523259,28.43371787,177.314456046,0.508730586,93.059120993,788,252,171.347458209,30.752495075,3.422177607,0.292211602,0.870767381,2173
