Name,Cluster ID,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
Botia_lohachata_C_10,1,21,347007,16524.142857143,53.627925522,871.012325469,130.055854116,62.412812483,77.659285985,0.538460658,0.780396663,184.800279345,826.904761905,194.238095238,103.04327572,83.738502457
Botia_lohachata_C_10,2,9,471632,52403.555555556,72.887998714,560.945971383,208.467825042,59.620159997,76.234782199,0.683668941,0.85298868,224.87794696,1115.444444444,244.222222222,108.246353997,63.570900705
Botia_lohachata_C_10,3,2,634031,317015.5,97.985825204,2457.333087921,915.140978336,225.283107281,104.74464035,0.535713732,0.933585942,848.15032959,720.5,119.0,101.623455048,201.577708721
Botia_lohachata_C_10,4,1,642719,642719.0,99.328505372,4057.656738281,1838.144287109,445.196411133,179.923583984,0.490546703,0.99328506,1681.30065918,0.0,0.0,166.37701416,396.0
Botia_lohachata_C_11,1,5,413854,82770.8,81.32772092,1648.731222343,306.755703926,94.027862692,105.543259048,0.638432698,0.857168257,321.174802399,334.8,167.8,100.39833374,92.306309986
Botia_lohachata_C_11,2,18,399403,22189.055555556,78.487910516,332.786366993,123.581709279,39.753713859,85.582542605,0.622981982,0.826911435,131.708591753,621.111111111,186.388888889,99.517203861,44.975436171
Botia_lohachata_C_11,3,18,403438,22413.222222222,79.280840762,459.112096786,116.595613109,42.721740193,83.409993586,0.65792661,0.8458929,124.643767887,741.0,177.0,88.757698218,46.690513028
Botia_lohachata_C_11,4,1,466417,466417.0,91.657037526,3521.656738281,1514.799560547,392.0390625,0.286410272,0.472596139,0.916570365,1444.610717773,0.0,0.0,165.405822754,364.0
Botia_lohachata_C_11,5,1,503013,503013.0,98.848629911,3521.656738281,1565.727905273,409.046844482,0.085815907,0.509676933,0.98848629,1444.610717773,0.0,0.0,165.405822754,364.0
Botia_lohachata_C_12,1,2,477424,238712.0,86.892678195,4660.131774902,973.498123169,257.761238098,170.572784424,0.1424191,0.689086229,1178.015045166,359.0,0.0,162.897346497,318.369125366
Botia_lohachata_C_12,2,51,318996,6254.823529412,58.058281053,290.644759496,78.267054053,31.650499774,86.610464267,0.582893872,0.803816251,96.111672009,762.960784314,195.784313725,96.230022033,40.209238183
Botia_lohachata_C_12,3,3,449574,149858.0,81.823890099,1277.65106837,518.941089471,135.415875435,111.119920313,0.705474804,0.861223757,525.209395091,783.0,188.0,152.527651469,133.62432607
Botia_lohachata_C_12,4,1,548574,548574.0,99.842203257,3713.656738281,1678.120117188,416.219360352,179.994888306,0.499852121,0.998422027,1534.041015625,0.0,0.0,166.081512451,369.0
Botia_lohachata_C_13,1,9,694879,77208.777777778,82.032275582,1221.583077325,235.617152956,72.004484812,117.889100817,0.706821298,0.87712721,243.822479248,847.888888889,197.0,89.802254677,72.021556218
Botia_lohachata_C_13,2,52,532233,10235.25,62.831491713,584.524304885,98.383721975,30.170755063,75.675980944,0.603544737,0.817669817,121.885433445,994.346153846,265.5,90.666381373,39.825218311
Botia_lohachata_C_13,3,6,723050,120508.333333333,85.357935496,787.839410464,321.463222504,88.065867861,87.13276727,0.661029086,0.78920117,322.035598278,763.166666667,208.0,110.997850736,85.175913572
Botia_lohachata_C_13,4,1,846097,846097.0,99.88395429,4553.656738281,2041.228149414,527.762756348,179.988311768,0.51275444,0.998839557,1869.525024414,0.0,0.0,165.50289917,468.0
Botia_lohachata_C_13,5,1,846220,846220.0,99.89847476,4553.656738281,2041.063354492,527.882080078,179.989227295,0.512828946,0.998984754,1869.525024414,0.0,0.0,165.50289917,468.0
Botia_lohachata_C_14,1,8,174962,21870.25,79.520952641,869.274718761,155.221101761,53.007373691,97.602995396,0.671012755,0.871400982,169.342919588,277.375,108.75,99.583431244,56.728884697
Botia_lohachata_C_14,2,2,219488,109744.0,99.7582038,1208.434970856,549.677630424,133.201663017,58.363195451,0.742621347,0.961748928,502.049467087,427.5,66.0,142.658500671,119.0
Botia_lohachata_C_14,3,1,200602,200602.0,91.174438687,2569.646728516,1043.657470703,244.730117798,179.625930786,0.381766886,0.911744416,991.568969727,0.0,0.0,166.706542969,228.0
Botia_lohachata_C_14,4,6,121441,20240.166666667,55.195436778,907.156387329,194.291109721,47.840694904,56.825374246,0.426446266,0.780715148,227.969017665,440.5,154.833333333,144.173875173,57.899026235
Botia_lohachata_C_14,5,1,216028,216028.0,98.185619489,2383.656738281,1072.776367188,256.395843506,179.999755859,0.477784932,0.981856167,991.568969727,0.0,0.0,166.706542969,228.0
Botia_lohachata_C_14,6,1,219779,219779.0,99.890464503,2440.225341797,1087.618896484,257.288024902,0.012103714,0.463805795,0.998904645,991.568969727,0.0,0.0,166.706542969,228.0
Botia_lohachata_C_4,1,44,421051,9569.340909091,74.788627822,449.341719237,78.756145423,42.931320483,93.994428407,0.609469956,0.812341522,97.092597745,687.136363636,224.590909091,94.87767096,51.89902071
Botia_lohachata_C_4,2,2,394237,197118.5,70.025826483,1863.920368195,695.932291508,185.669082642,12.37381047,0.542486072,0.786226541,759.052431107,338.0,14.5,97.387073517,197.982272148
Botia_lohachata_C_4,3,7,478550,68364.285714286,85.001811762,643.902556283,248.769355093,80.421386719,125.278376443,0.737133873,0.890768511,253.245585305,347.285714286,235.428571429,129.898749488,81.185627665
Botia_lohachata_C_4,4,3,545852,181950.666666667,96.95624063,1562.693500519,550.966536204,155.491463025,109.347764333,0.590442727,0.909864108,518.110143026,19.666666667,195.666666667,101.937220256,141.0
Botia_lohachata_C_4,5,1,560999,560999.0,99.646706502,3675.656738281,1635.153930664,436.831115723,179.976043701,0.521797538,0.996467054,1501.98034668,0.0,0.0,165.029266357,388.0
Botia_lohachata_C_5,1,21,215002,10238.19047619,62.564236869,654.743175052,97.304549308,32.985671747,107.435013027,0.557403703,0.804742691,112.406487783,794.0,166.285714286,115.793983096,40.801907358
Botia_lohachata_C_5,2,2,241883,120941.5,70.386439692,1504.384717941,570.477263451,143.465752602,6.290894598,0.533103749,0.805780053,622.484619141,381.0,31.5,91.254362106,151.5
Botia_lohachata_C_5,3,1,320175,320175.0,93.168921868,4225.525878906,1286.55090332,316.862304688,179.370956421,0.225338668,0.931689203,1219.969238281,0.0,0.0,166.248519897,290.0
Botia_lohachata_C_5,4,2,340723,170361.5,99.148261312,1778.944719315,672.691785812,168.026547909,168.933151245,0.575862676,0.929257035,618.046876907,519.0,80.0,158.251815796,150.756555557
Botia_lohachata_C_5,5,1,343529,343529.0,99.964789757,2947.656738281,1336.695068359,327.221008301,0.001654931,0.496843278,0.999647915,1219.969238281,0.0,0.0,166.248519897,290.0
Botia_lohachata_C_7,1,11,480269,43660.818181818,79.063653395,948.081349806,193.035358776,51.357149298,104.027099002,0.632987436,0.851346368,197.106528976,500.0,242.363636364,101.574531295,55.74988946
Botia_lohachata_C_7,2,60,359807,5996.783333333,59.232754846,394.837408066,64.470236357,27.606113183,86.736894065,0.635101388,0.832436483,78.313109819,922.416666667,169.2,85.792876259,33.661878173
Botia_lohachata_C_7,3,4,516442,129110.5,85.018586014,1076.901252747,444.344166517,112.594037771,120.665472239,0.541791812,0.817401975,446.403228521,1016.0,183.5,158.178333282,110.560434103
Botia_lohachata_C_7,4,1,606388,606388.0,99.825828139,3967.656738281,1810.275024414,426.497192383,179.99432373,0.484052271,0.998258293,1650.858276367,0.0,0.0,166.763458252,378.0
Botia_lohachata_C_8,1,5,461477,92295.4,84.27510665,1777.85435667,541.885451365,82.524243855,117.297252655,0.549035117,0.723789448,602.770113468,596.8,179.6,113.326047325,101.085310507
Botia_lohachata_C_8,2,39,327639,8401.0,59.833559783,261.511853096,82.287382713,34.949218457,84.479761573,0.626537168,0.825236415,98.5954102,791.487179487,200.256410256,90.769083854,41.940009997
Botia_lohachata_C_8,3,2,464243,232121.5,84.780234631,1862.849184036,762.987029076,201.025937557,58.42079209,0.677098632,0.882937402,766.103171349,104.0,72.5,138.427410126,192.0
Botia_lohachata_C_8,4,1,542956,542956.0,99.154832866,3685.656738281,1659.217285156,416.650085449,0.066581748,0.502278626,0.9915483,1518.277954102,0.0,0.0,165.817306519,372.0
Botia_lohachata_C_8,5,1,544624,544624.0,99.459443665,3853.355224609,1655.17956543,418.949584961,0.00247083,0.460923135,0.994594455,1518.277954102,0.0,0.0,165.817306519,372.0
Botia_lohachata_P_1,1,27,378549,14020.333333333,75.794234778,647.346342864,100.552464662,52.674293024,88.341764168,0.634619131,0.847059592,122.110119996,742.962962963,172.259259259,96.747847769,59.525802612
Botia_lohachata_P_1,2,1,332367,332367.0,66.547533953,3509.656738281,1293.474853516,327.167419434,0.427137703,0.339077085,0.665475368,1443.831665039,0.0,0.0,165.684646606,357.0
Botia_lohachata_P_1,3,13,419557,32273.615384615,84.004981549,509.593303827,148.45883872,51.941644925,104.893992938,0.690908965,0.879955718,154.358459546,475.846153846,212.615384615,99.919063715,52.779054037
Botia_lohachata_P_1,4,1,498288,498288.0,99.768742379,3509.656738281,1576.241210938,402.501861572,179.989883423,0.508347809,0.997687399,1443.831665039,0.0,0.0,165.684646606,357.0
Botia_lohachata_P_1,5,1,498193,498193.0,99.749721189,3509.656738281,1574.784667969,402.797302246,0.00804053,0.508250892,0.997497201,1443.831665039,0.0,0.0,165.684646606,357.0
Botia_lohachata_P_10,1,23,337227,14662.043478261,43.989668734,680.960023465,170.458913223,52.636271871,87.597376015,0.519804713,0.764550025,220.047474986,888.304347826,248.782608696,90.613755599,78.108382557
Botia_lohachata_P_10,2,6,643867,107311.166666667,83.989407844,827.959046046,337.367331346,90.718493938,36.792729939,0.600691309,0.830817292,337.647819519,910.0,103.166666667,67.037841638,92.176258405
Botia_lohachata_P_10,3,1,765773,765773.0,99.891469531,4321.656738281,1933.572021484,504.254516602,179.999603271,0.515239716,0.998914719,1772.296264648,0.0,0.0,165.391372681,447.0
Botia_lohachata_P_10,4,1,764907,764907.0,99.778503923,4322.485351562,1931.575683594,504.204864502,0.034278996,0.514459789,0.997785032,1772.296264648,0.0,0.0,165.391372681,447.0
Botia_lohachata_P_10,5,1,766388,766388.0,99.971693375,4321.656738281,1934.671386719,504.372741699,0.00084489,0.515653551,0.999716938,1772.296264648,0.0,0.0,165.391372681,447.0
Botia_lohachata_P_12,1,1,828307,828307.0,98.949115044,4646.041503906,2025.426391602,520.696899414,0.005557504,0.482208669,0.989491165,1866.342163086,0.0,0.0,165.636138916,463.0
Botia_lohachata_P_12,2,26,291589,11214.961538462,34.833067337,564.938663336,165.776353946,43.23473736,103.959077927,0.521827531,0.775415715,217.294194111,775.307692308,178.153846154,103.295151527,65.857491823
Botia_lohachata_P_12,3,1,833841,833841.0,99.61020375,4539.656738281,2037.197875977,521.146911621,179.936477661,0.508448601,0.996102035,1866.342163086,0.0,0.0,165.636138916,463.0
Botia_lohachata_P_12,4,1,758335,758335.0,90.590297024,4539.656738281,1929.453857422,500.422485352,179.820602417,0.462407559,0.905902982,1866.342163086,0.0,0.0,165.636138916,463.0
Botia_lohachata_P_13,1,28,245151,8755.392857143,61.927147801,529.098504339,97.206105164,37.01894457,82.462387866,0.571388834,0.798983886,119.782574586,744.25,155.428571429,97.749093882,46.874514239
Botia_lohachata_P_13,2,5,311324,62264.8,78.64298886,1809.466400146,291.744987488,81.168488216,81.58157196,0.529843002,0.831013799,301.960727119,742.8,173.6,80.816860199,84.729831409
Botia_lohachata_P_13,3,1,394619,394619.0,99.683987168,3171.656738281,1439.306518555,349.087921143,179.981414795,0.492964298,0.996839881,1314.088623047,0.0,0.0,166.355026245,310.0
Botia_lohachata_P_13,4,1,338640,338640.0,85.54323389,3171.656738281,1326.083862305,325.145202637,0.049815413,0.423034459,0.855432332,1314.088623047,0.0,0.0,166.355026245,310.0
Botia_lohachata_P_13,5,1,393594,393594.0,99.425063784,3171.656738281,1435.893676758,349.008728027,179.934631348,0.491683841,0.994250655,1314.088623047,0.0,0.0,166.355026245,310.0
Botia_lohachata_P_14,1,14,227953,16282.357142857,69.247897832,826.188423429,129.814391,51.966794763,95.580165454,0.543779126,0.820140656,162.992653506,715.428571429,205.428571429,85.886158058,64.246047361
Botia_lohachata_P_14,2,1,328198,328198.0,99.700471469,2859.656738281,1289.086669922,324.163360596,179.979782104,0.504333675,0.997004688,1178.725219727,0.0,0.0,165.857650757,288.0
Botia_lohachata_P_14,3,1,326544,326544.0,99.198016915,2859.656738281,1283.874755859,323.839019775,179.958877563,0.501792014,0.991980195,1178.725219727,0.0,0.0,165.857650757,288.0
Botia_lohachata_P_14,4,16,263926,16495.375,80.175828716,304.706992626,112.360813379,38.488668561,91.361810029,0.69063583,0.879370909,119.86824894,498.375,159.0625,87.503966212,41.56491226
Botia_lohachata_P_14,5,5,286156,57231.2,86.928890833,715.810150146,280.823660278,90.900417709,81.336844635,0.621244913,0.869999218,287.236022186,410.2,56.0,78.796751785,90.926825714
Botia_lohachata_P_14,6,1,318877,318877.0,96.868924371,2859.656738281,1275.176879883,318.392547607,0.024907263,0.490010291,0.968689263,1178.725219727,0.0,0.0,165.857650757,288.0
Botia_lohachata_P_14,7,1,323412,323412.0,98.246573345,2859.656738281,1275.701782227,322.787780762,179.989227295,0.496979117,0.982465744,1178.725219727,0.0,0.0,165.857650757,288.0
Botia_lohachata_P_15,1,2,376565,188282.5,93.83254094,1940.584316254,699.59500885,182.145897865,147.319702148,0.599934682,0.938013464,663.471731186,117.0,128.0,140.708473206,167.497057915
Botia_lohachata_P_15,2,1,398340,398340.0,99.258439733,3157.656738281,1421.802856445,356.717712402,179.953369141,0.502034903,0.992584407,1301.448364258,0.0,0.0,165.85697937,318.0
Botia_lohachata_P_15,3,5,366684,73336.8,91.370391412,837.398406506,284.103060055,74.517577219,83.789644915,0.767510092,0.863463533,269.765930319,494.2,192.2,146.893487549,70.832590175
Botia_lohachata_P_15,4,45,213085,4735.222222222,53.09656231,207.029187987,67.795328585,25.070440335,89.492888853,0.667075466,0.828733009,81.511562475,632.022222222,171.066666667,97.500618532,31.380648549
Botia_lohachata_P_15,5,1,400823,400823.0,99.877154163,3157.656738281,1423.310180664,358.561126709,179.987960815,0.505164266,0.998771548,1301.448364258,0.0,0.0,165.85697937,318.0
Botia_lohachata_P_15,6,2,364935,182467.5,90.934575247,1592.606543541,681.98333025,175.576316833,98.598814964,0.729928553,0.923827648,655.871997356,85.0,88.5,97.455791473,163.0
Botia_lohachata_P_15,7,1,398968,398968.0,99.414924897,3753.518798828,1416.181518555,358.698272705,179.998306274,0.355853081,0.994149268,1301.448364258,0.0,0.0,165.85697937,318.0
Botia_lohachata_P_2,1,1,344707,344707.0,94.998291333,5283.880371094,1273.282958984,344.695251465,179.313949585,0.155150786,0.949982941,1204.123291016,0.0,0.0,164.982757568,312.0
Botia_lohachata_P_2,2,4,134174,33543.5,36.977203078,806.01216507,221.216551781,66.178541899,134.38429451,0.563557819,0.745557383,327.472901344,517.5,119.0,129.033819199,91.665303469
Botia_lohachata_P_2,3,1,360602,360602.0,99.378816941,3213.078125,1305.615966797,351.659851074,179.915435791,0.438930124,0.993788183,1204.123291016,0.0,0.0,164.982757568,312.0
Botia_lohachata_P_2,4,1,362173,362173.0,99.811771061,2947.656738281,1310.389160156,351.90536499,179.97076416,0.523807943,0.998117685,1204.123291016,0.0,0.0,164.982757568,312.0
Botia_lohachata_P_3,1,29,165050,5691.379310345,51.892724643,398.004169398,87.893383388,33.951137444,93.325144357,0.63339636,0.810741174,115.885374464,622.206896552,153.655172414,99.513522099,44.749575385
Botia_lohachata_P_3,2,1,317241,317241.0,99.742501415,2835.656738281,1284.616088867,314.431518555,0.022829272,0.49578321,0.99742502,1173.644287109,0.0,0.0,166.247924805,279.0
Botia_lohachata_P_3,3,1,312738,312738.0,98.326730806,3137.705566406,1264.942138672,314.789398193,179.829330444,0.399177551,0.983267307,1173.644287109,0.0,0.0,166.247924805,279.0
Botia_lohachata_P_3,4,3,250044,83348.0,78.615355593,973.87983195,387.557924271,101.578935305,104.020884431,0.77810362,0.883820911,401.820406596,531.666666667,79.333333333,147.258488973,101.04737854
