Name, ,Image,Col mean,Col sd,Col CoV,Col skew,Col kurtosis,Lum mean,Lum sd,Lum CoV,Lum skew,Lum kurtosis,Col mean hrz,Col sd hrz,Col CoV hrz,Col skew hrz,Col kurtosis hrz,Col mean vrt,Col sd vrt,Col CoV vrt,Col skew vrt,Col kurtosis vrt,Lum mean hrz,Lum sd hrz,Lum CoV hrz,Lum skew hrz,Lum kurtosis hrz,Lum mean vrt,Lum sd vrt,Lum CoV vrt,Lum skew vrt,Lum kurtosis vrt,Transform,Col thresh,Lum thresh
Botia_lohachata_P_1,1,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.072369477,0.113491982,1.568229964,3.289510461,24.449543662,0.464958676,0.801545889,1.723907803,3.629646033,27.327769826,0.036244797,0.070198352,1.936784261,4.878542813,43.8610635,0.037907914,0.075732292,1.997796346,5.658409167,64.166537166,0.222389272,0.479676472,2.156922718,6.018703406,71.795519497,0.243291928,0.523696453,2.152543483,6.08749641,68.101024925,none,0,0
Botia_lohachata_P_10,1,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.059533414,0.096939277,1.628317104,3.931337207,42.987026732,0.240045475,0.471723622,1.965142735,7.757029095,149.557610315,0.028376241,0.059032029,2.08033292,6.517283726,106.615991862,0.032642586,0.067910283,2.080419844,5.801093787,79.251951891,0.098718053,0.256685529,2.600188329,16.900696387,671.371430781,0.141828051,0.340113832,2.398071671,10.004645441,233.399460294,none,0,0
Botia_lohachata_P_11,1,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.060469924,0.103190813,1.7064816,5.463463379,77.250456397,0.351898727,0.732336522,2.081100228,8.785940115,148.155162594,0.028630085,0.060889021,2.126749542,8.600540903,169.748215542,0.033352217,0.072305658,2.16794154,8.538617737,172.685470292,0.144375596,0.399446189,2.766715428,16.633095248,491.761028032,0.208109919,0.534824395,2.569913048,12.39215045,273.297469203,none,0,0
Botia_lohachata_P_12,1,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.080261234,0.125135234,1.559099297,3.218936433,22.957613447,0.390475425,0.712620453,1.825007177,4.985592514,53.90002578,0.039422992,0.078134611,1.981955355,5.173988141,50.646551077,0.042800075,0.086200347,2.01402326,5.245525444,52.884084645,0.177801902,0.403545169,2.269633589,7.886198798,138.444094217,0.213445847,0.502562823,2.354521442,8.136911441,126.700286129,none,0,0
Botia_lohachata_P_13,1,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.077596728,0.129552564,1.669562201,4.642381576,46.125603688,0.404038568,0.796486366,1.971312715,6.516600004,80.69307368,0.036778984,0.076169251,2.070999314,6.800701846,92.378074578,0.042736679,0.093160504,2.179872354,7.359971948,101.50500612,0.167920225,0.418971676,2.495063809,11.676498238,273.311405684,0.236842375,0.59371751,2.506804412,9.274587523,145.182313196,none,0,0
Botia_lohachata_P_14,1,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.083262135,0.133575943,1.604281983,3.740953652,31.596798597,0.589368709,1.053728202,1.787893022,4.335193214,38.677438094,0.039762588,0.076781111,1.930988789,5.740916108,68.931166525,0.045659693,0.093823247,2.054837471,6.424873347,77.693378801,0.261958981,0.566119502,2.161099802,7.176363968,111.205864729,0.328205486,0.737695343,2.247663049,6.848333242,80.713798769,none,0,0
Botia_lohachata_P_15,1,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.073291991,0.129643386,1.76886156,4.428898685,38.010428508,0.536668971,1.098758252,2.047366835,5.296454018,49.270231101,0.033639759,0.072009164,2.140596871,7.377690648,104.577100582,0.04128629,0.093359335,2.261267247,6.65380892,75.691019194,0.217776078,0.551581216,2.53279066,9.289664807,159.785442054,0.319709145,0.826680466,2.585726675,7.701922217,93.903342902,none,0,0
Botia_lohachata_P_2,1,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.067022319,0.106464997,1.588500661,3.142899033,24.314068181,0.406597859,0.771016544,1.896263166,5.3968137,67.910271524,0.032441725,0.064206615,1.979136875,5.462037253,62.455937599,0.03635977,0.072894036,2.004799166,5.040269894,52.162307232,0.182259917,0.445936534,2.446706553,9.958274073,227.021279095,0.225027694,0.522919357,2.323800009,7.624682893,118.002481143,none,0,0
Botia_lohachata_P_3,1,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.066407387,0.112345937,1.691768661,5.278813429,66.38178614,0.384296731,0.830940415,2.162236489,7.829966336,108.295198593,0.031948616,0.068619612,2.14781169,8.745318358,163.984343716,0.036112451,0.077021169,2.132814761,7.770531813,129.286097405,0.167551305,0.454530115,2.712781697,13.571949938,342.563030629,0.217474078,0.608242701,2.796851503,11.437648379,204.635855113,none,0,0
Botia_lohachata_P_4,1,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.069919567,0.125066349,1.788717445,5.387503552,60.444914844,0.376083573,0.806486258,2.144433621,7.619341451,98.878755958,0.032830192,0.073356201,2.234412762,8.587901745,144.9901452,0.038783364,0.088428431,2.280060882,7.7598933,111.058707582,0.147550813,0.406047823,2.751918581,15.365261401,414.280379242,0.229091343,0.61556907,2.687002751,9.971997057,152.245072391,none,0,0
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.06277343,0.105106053,1.674371666,5.387068294,84.119484031,0.29946997,0.646738704,2.159611208,8.958797668,145.321755618,0.030005383,0.063204571,2.10644109,8.416484039,193.632770352,0.034343548,0.07492876,2.181741954,8.638902193,190.280560398,0.123054637,0.340503723,2.767093796,15.34008089,443.912130053,0.17702396,0.49015543,2.768864901,13.124758776,280.798489429,none,0,0
Botia_lohachata_P_7,1,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.081575176,0.127511978,1.563122325,2.946948814,20.688261876,0.442489796,0.801734117,1.811870293,3.89277679,34.861036105,0.040940358,0.080025664,1.954688911,4.718625786,44.274577834,0.042894693,0.086970615,2.027537876,5.129315503,51.258484502,0.210757298,0.487706409,2.314066529,6.386897505,88.744118524,0.232585054,0.537622198,2.311507935,6.464876371,82.433595454,none,0,0
Botia_lohachata_P_8,1,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.069136209,0.115507474,1.670723286,4.671916551,49.081746387,0.388697155,0.726802261,1.869841985,5.745322689,71.244177863,0.033773554,0.070499949,2.087430525,7.073990042,101.391149886,0.03712907,0.080028066,2.155401876,7.55446291,113.80954068,0.171652132,0.410007189,2.38859363,10.429751892,235.3675111,0.217704693,0.507768969,2.332374936,8.771060927,146.985316946,none,0,0
Botia_lohachata_P_9,1,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.067474719,0.106860229,1.583707659,4.410471713,48.541169478,0.45022698,0.807713018,1.794012916,5.026667692,57.316319905,0.033498945,0.065801949,1.964299122,6.967549111,110.363505428,0.035821479,0.073201933,2.043520694,7.101644614,111.37929333,0.212470474,0.473809238,2.230000383,8.365578232,164.317487846,0.238476217,0.545289504,2.286557175,8.077508741,126.719828793,none,0,0
Yasuhikotakia_modesta_C_10,1,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.097764525,0.214791356,2.197027568,9.634254763,174.074270135,0.240820151,0.63454364,2.634927506,11.420148178,223.804819868,0.044488142,0.112643941,2.531999232,11.426910797,285.132279015,0.055094354,0.168682734,3.061706393,14.493784373,342.241781784,0.098510038,0.356971094,3.623702738,22.470157842,831.111082893,0.142863453,0.478203824,3.347278929,14.152444643,328.984954698,none,0,0
Yasuhikotakia_modesta_C_6,1,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.075396237,0.138098991,1.831643024,6.121612719,91.364191389,0.169500205,0.493757875,2.913022287,16.131846147,403.724506391,0.03490593,0.075604857,2.165960234,6.405384695,96.507697089,0.042051576,0.104569238,2.486690135,9.788027524,202.513610259,0.071542847,0.275037064,3.844368438,29.213516823,1306.824984109,0.098417652,0.364311616,3.701689773,20.580770063,638.492869535,none,0,0
Yasuhikotakia_modesta_C_7,1,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.057553228,0.118767345,2.063608752,7.772501669,118.49043161,0.174586475,0.53773881,3.080071405,20.196026769,656.082578661,0.026440222,0.067560938,2.555233428,11.496279719,261.368960114,0.032140496,0.085137043,2.648902557,11.270198584,230.76846979,0.070174002,0.304063389,4.332991978,36.589413831,1958.771157266,0.104667382,0.38329606,3.662039237,25.289067028,1082.825355339,none,0,0
Yasuhikotakia_modesta_C_8,1,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.101316537,0.188819079,1.863655077,6.477544571,125.168254521,0.159602937,0.368517325,2.308963304,8.488597791,137.28004543,0.04812536,0.110841918,2.303191477,7.018818266,156.559650717,0.054940037,0.139383971,2.537019982,10.965175644,298.17995408,0.065038782,0.190256131,2.925272052,14.294655041,396.658516301,0.095060742,0.268785332,2.827511394,10.261626704,190.56431464,none,0,0
Yasuhikotakia_modesta_C_9,1,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.095170316,0.183271281,1.925718965,6.047470963,81.134405655,0.205647441,0.618429097,3.007229724,13.243159471,265.347647796,0.044391851,0.104198124,2.347235383,7.302835619,112.874889046,0.052660481,0.134589679,2.555800434,9.264661501,171.082522462,0.084914169,0.356061307,4.193190747,24.453026376,856.811984001,0.121214976,0.457858681,3.777245144,16.723283277,418.32512515,none,0,0
Yasuhikotakia_modesta_P_11,1,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.153861264,0.262701582,1.707392589,2.949306528,19.891300362,0.216182781,0.69678138,3.223112298,14.04017057,285.787191389,0.075448435,0.167917072,2.225587218,4.228439782,31.638904848,0.081208331,0.187806799,2.312654351,5.084224811,49.316934954,0.092043991,0.401350774,4.360423424,24.21341389,825.991341936,0.124984417,0.517996953,4.14449228,18.159691543,471.007841284,none,0,0
Yasuhikotakia_modesta_P_12,1,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.085921522,0.176948014,2.059414346,6.092532326,69.727198181,0.197641305,0.589355777,2.981946394,16.480674917,450.221677224,0.040142655,0.101636881,2.531892378,8.837895976,148.46631725,0.047295534,0.127586411,2.697641866,8.77690909,132.591355799,0.082874524,0.346561376,4.181760099,30.670354231,1412.538295565,0.115143947,0.42212052,3.666024411,20.178545766,695.043148658,none,0,0
Yasuhikotakia_modesta_P_13,1,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.149288849,0.261308362,1.75035419,3.247630288,23.541189676,0.213030661,0.598456794,2.809251929,11.848176271,225.076354374,0.072521366,0.167689762,2.312280785,5.165450489,51.595202154,0.079295322,0.184857299,2.331250995,5.072251523,47.504462901,0.091752235,0.347645056,3.788954639,21.337899501,714.530236503,0.12207859,0.446018464,3.653535509,15.222107077,358.148684798,none,0,0
Yasuhikotakia_modesta_P_14,1,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.09738644,0.179312085,1.841242823,4.468022603,41.594248372,0.201689197,0.610523313,3.027050147,15.967767031,396.260449273,0.046556386,0.108904887,2.339204065,6.353839168,79.175694722,0.052672144,0.129948166,2.467113632,7.05439133,91.278624155,0.0839862,0.358950064,4.273917194,28.883539331,1205.557843663,0.118224412,0.43791116,3.704067152,20.234522969,652.325264572,none,0,0
Yasuhikotakia_modesta_P_15,1,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.08133659,0.166883257,2.051761169,6.502025637,87.080750728,0.223298284,0.713271046,3.194252253,14.331688229,327.642072342,0.036821518,0.094480702,2.565910033,9.719543425,184.022919897,0.045917304,0.123833603,2.696883148,9.887153698,186.853953277,0.090002388,0.393728258,4.374642331,27.004499954,1083.480638837,0.133688964,0.52381225,3.918141296,17.839787287,517.486928597,none,0,0
Yasuhikotakia_modesta_P_16,1,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.101230119,0.187063169,1.847900312,4.660854157,44.813803193,0.192336077,0.566835544,2.94710984,16.843009739,472.888601636,0.047289243,0.109341819,2.312192219,6.076363341,70.197091788,0.055938219,0.137394096,2.456175757,7.257104356,97.696122315,0.079566105,0.336716295,4.23190621,31.278101365,1467.307643777,0.113314277,0.406168115,3.58443901,20.403273002,726.499740441,none,0,0
Yasuhikotakia_modesta_P_17,1,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.068609144,0.126052269,1.837251725,5.155286694,58.416929575,0.189528182,0.582261535,3.072163347,16.431434539,426.269034655,0.032761879,0.077822049,2.375384153,7.673833418,117.08803958,0.037286137,0.088560301,2.37515355,7.657791977,124.329107146,0.079816752,0.339570263,4.254373371,29.39663648,1276.758197504,0.110076104,0.417731909,3.794937281,20.858081421,701.275268102,none,0,0
Yasuhikotakia_modesta_P_18,1,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.077352509,0.152910683,1.97680313,6.536930176,104.150059939,0.181654876,0.568897907,3.131751379,18.660353482,578.911257007,0.035560876,0.085790811,2.412505573,8.431064113,173.147120436,0.043239514,0.113046409,2.614423697,10.494229559,245.679039178,0.075389831,0.317175904,4.207144415,34.122178786,1799.597716233,0.106669559,0.415970045,3.899613438,22.744367873,889.134937734,none,0,0
Yasuhikotakia_modesta_P_19,1,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.090694834,0.165384281,1.823524816,4.356115102,43.658012492,0.199989336,0.605661215,3.028467561,19.027745014,593.02104887,0.044029917,0.104328225,2.369484906,6.967470535,99.56046022,0.048418186,0.113737446,2.349064613,6.68766981,98.962682016,0.085051395,0.352583666,4.145536554,32.799952073,1634.029534472,0.115431067,0.425137151,3.683039257,23.897853272,979.001408471,none,0,0
Yasuhikotakia_modesta_P_20,1,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.082222408,0.161792159,1.967738023,6.941272198,120.645452702,0.218298227,0.652965013,2.991160406,15.328247016,386.780968684,0.038222581,0.091449558,2.39255317,8.094517572,160.995816035,0.045583104,0.120286158,2.638832099,11.023448899,266.767401565,0.089050112,0.372378505,4.181673639,29.212148128,1304.486952462,0.129685209,0.47860395,3.690505304,18.199397359,552.061873537,none,0,0
Yasuhikotakia_modesta_P_21,1,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.072361092,0.137640263,1.902130827,5.159133244,55.333479553,0.188534795,0.620513957,3.291243697,17.123489349,454.181691004,0.033885826,0.082605281,2.437753189,8.033382747,127.638177963,0.03989785,0.097799514,2.451247724,7.649652922,112.622780277,0.078328499,0.361687842,4.617576557,31.27192393,1405.039697721,0.11058405,0.449119425,4.061339989,21.426216098,721.614362722,none,0,0
Yasuhikotakia_modesta_P_22,1,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.082099818,0.139832624,1.703202611,3.076014875,22.403931777,0.167969673,0.566334377,3.371646612,19.54161586,586.421527109,0.039718041,0.086260613,2.17182444,4.258161566,33.533778218,0.044081947,0.100364208,2.27676442,5.274820782,55.16138726,0.071846938,0.332763859,4.631566346,33.44964066,1618.863029328,0.096619879,0.409761291,4.240962594,25.272238561,997.509785368,none,0,0
Yasuhikotakia_modesta_P_23,1,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.143190969,0.247545634,1.728779658,3.407923301,28.540140264,0.198590038,0.565983449,2.850009264,14.087928387,332.725272193,0.068874896,0.153954205,2.235273144,4.654250007,41.97641145,0.076874981,0.18031144,2.345515249,5.821261972,71.215698882,0.08522525,0.334230935,3.921736068,26.123191436,1066.602127141,0.11411516,0.415027275,3.636916199,17.363733231,506.889526497,none,0,0
Yasuhikotakia_modesta_P_24,1,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.092773979,0.159599568,1.720305296,3.511516055,30.881867083,0.153693458,0.457245254,2.975046956,17.332443116,489.879608158,0.044891571,0.101779221,2.267223417,5.927344649,83.262145645,0.049642873,0.112241862,2.260986435,5.131633828,52.2360112,0.065299217,0.274525797,4.204120795,32.362809052,1548.309104609,0.088912861,0.327697058,3.685597965,22.022718056,810.407018309,none,0,0
Yasuhikotakia_modesta_P_25,1,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,0.07628756,0.153238941,2.008701546,6.846982385,102.948900876,0.187555641,0.607148653,3.237165511,17.284410092,443.625700862,0.036225735,0.091798833,2.534077881,9.243715281,177.052870504,0.041552884,0.108398369,2.608684612,10.760410493,239.848440698,0.081485839,0.336680912,4.131772037,29.488545759,1311.54943673,0.106516692,0.455203234,4.273538957,22.512085498,723.554115779,none,0,0
