"TrialName","Species","Individual","CAA:Sc","CAA:Jc","CAA:St","CAA:Jt","CAA:Hc","CAA:Qc","CAA:Ht","CAA:Qt","CAA:Scpl","CAA:Qcpl","CAA:C","CAA:Sc Hrz","CAA:Sc Vrt","CAA:Jc Hrz","CAA:Jc Vrt","CAA:St Hrz","CAA:St Vrt","CAA:Jt Hrz","CAA:Jt Vrt","CAA:Hc Hrz","CAA:Hc Vrt","CAA:Qc Hrz","CAA:Qc Vrt","CAA:Ht Hrz","CAA:Ht Vrt","CAA:Qt Hrz","CAA:Qt Vrt","CAA:Scpl Hrz","CAA:Scpl Vrt","CAA:Qcpl Hrz","CAA:Qcpl Vrt","CAA:C Hrz","CAA:C Vrt","CAA:PT","CAA:PT Hrz","CAA:PT Vrt","CAA:Asp","VCA:ML","VCA:sL","VCA:CVL","VCA:MDmax","VCA:sDmax","VCA:CVDmax","VCA:MSsat","VCA:sSsat","VCA:CVSsat","VCA:MSL","VCA:sSL","VCA:CVSL","VCA:MS","VCA:sS","VCA:CVS","VCA:ML Hrz","VCA:sL Hrz","VCA:CVL Hrz","VCA:ML Vrt","VCA:sL Vrt","VCA:CVL Vrt","VCA:MDmax Hrz","VCA:sDmax Hrz","VCA:CVDmax Hrz","VCA:MDmax Vrt","VCA:sDmax Vrt","VCA:CVDmax Vrt","VCA:MSsat Hrz","VCA:sSsat Hrz","VCA:CVSsat Hrz","VCA:MSsat Vrt","VCA:sSsat Vrt","VCA:CVSsat Vrt","VCA:MSL Hrz","VCA:sSL Hrz","VCA:CVSL Hrz","VCA:MSL Vrt","VCA:sSL Vrt","VCA:CVSL Vrt","VCA:MS Hrz","VCA:sS Hrz","VCA:CVS Hrz","VCA:MS Vrt","VCA:sS Vrt","VCA:CVS Vrt","BSA:BML","BSA:BsL","BSA:BCVL","BSA:BMDmax","BSA:BsDmax","BSA:BCVDmax","BSA:BMSsat","BSA:BsSsat","BSA:BCVSsat","BSA:BMSL","BSA:BsSL","BSA:BCVSL","BSA:BMS","BSA:BsS","BSA:BCVS","BSA:BML Hrz","BSA:BsL Hrz","BSA:BCVL Hrz","BSA:BML Vrt","BSA:BsL Vrt","BSA:BCVL Vrt","BSA:BMDmax Hrz","BSA:BsDmax Hrz","BSA:BCVDmax Hrz","BSA:BMDmax Vrt","BSA:BsDmax Vrt","BSA:BCVDmax Vrt","BSA:BMSsat Hrz","BSA:BsSsat Hrz","BSA:BCVSsat Hrz","BSA:BMSsat Vrt","BSA:BsSsat Vrt","BSA:BCVSsat Vrt","BSA:BMSL Hrz","BSA:BsSL Hrz","BSA:BCVSL Hrz","BSA:BMSL Vrt","BSA:BsSL Vrt","BSA:BCVSL Vrt","BSA:BMS Hrz","BSA:BsS Hrz","BSA:BCVS Hrz","BSA:BMS Vrt","BSA:BsS Vrt","BSA:BCVS Vrt","Col mean","Col sd","Col CoV","Col skew","Col kurtosis","Lum mean","Lum sd","Lum CoV","Lum skew","Lum kurtosis","Col mean hrz","Col sd hrz","Col CoV hrz","Col skew hrz","Col kurtosis hrz","Col mean vrt","Col sd vrt","Col CoV vrt","Col skew vrt","Col kurtosis vrt","Lum mean hrz","Lum sd hrz","Lum CoV hrz","Lum skew hrz","Lum kurtosis hrz","Lum mean vrt","Lum sd vrt","Lum CoV vrt","Lum skew vrt","Lum kurtosis vrt"
"Botia_lohachata_C_10","Botia_lohachata",10,1.998472205,0.499618051,1.409677174,0.234946196,0.8011605,0.57791514,0.579464075,0.417994974,0.367282124,0.497955057,0.016939039,2.00038151,1.996550314,0.500095378,0.499137579,1.361223482,1.448556313,0.22687058,0.241426052,0.803105018,0.799187882,0.579317813,0.576492197,0.520769448,0.620860461,0.37565575,0.447856154,0.363482979,0.370281815,0.477486782,0.512174175,0.014754168,0.019129415,58.03522775,66.77745665,51.27551346,0.565656727,0.225077421,0.079419063,0.352852197,0.159218579,0.005273576,0.033121613,2.636469569,0.131407411,0.049842188,11.26948359,6.837814452,0.606754906,0.659835598,0.739652482,1.120964805,0.225107558,0.07916601,0.351680817,0.225358006,0.078947953,0.35032238,0.159230724,0.005224384,0.032810148,0.159246613,0.005198029,0.032641377,2.636231062,0.129522694,0.049131768,2.635535504,0.124982746,0.047422145,11.26983189,6.836989444,0.606662948,11.26913284,6.838645104,0.606847501,0.66008361,0.739702314,1.120619119,0.659585851,0.739602187,1.121312996,0.288791517,0.07870322,0.27252608,0.026308451,0.016678049,0.633942651,0.01172344,0.045600809,3.889712342,5.999065774,2.018059551,0.336395637,0.197672202,0.31868027,1.612165323,0.284385145,0.066573672,0.234096867,0.292198636,0.086725057,0.296801717,0.026142138,0.016169555,0.618524576,0.026437049,0.017059362,0.645282366,0.008806623,0.037451468,4.25264799,0.013978797,0.050864682,3.638702327,5.885595284,1.678443864,0.285178267,6.08680405,2.240474515,0.368087176,0.177159096,0.261430626,1.475682772,0.213533459,0.355622776,1.665419452,0.083911215,0.138172739,1.646654015,4.080352636,37.078308463,0.301617357,0.615692786,2.04130423,7.819120038,114.645709796,0.040956813,0.085413635,2.085456106,5.877202601,68.816036132,0.045068076,0.098679662,2.189568977,6.69454934,85.204548177,0.131411753,0.331044773,2.519141289,12.286775164,300.670466699,0.170906415,0.458285353,2.681498834,12.010804096,239.26777841
"Botia_lohachata_C_11","Botia_lohachata",11,3.784469027,0.756893805,2.993140469,0.299314047,1.394688985,0.866568989,1.242303189,0.59742155,0.528103926,0.731995269,0.042958803,3.788275233,3.780611735,0.757655047,0.756122347,2.863288004,3.099535376,0.2863288,0.309953538,1.396200299,1.39313842,0.671430416,0.669957963,1.182090068,1.284219186,0.734473855,0.797930244,0.521991923,0.533037942,0.702952135,0.733944104,0.038636827,0.047293302,22.27811615,24.88204238,20.14464328,0.552606571,0.292435542,0.150048267,0.513098597,0.168895634,0.008864708,0.052486309,2.653527142,0.19774046,0.074519856,10.25217963,7.170211202,0.699384078,0.591096915,0.696465326,1.178259112,0.292723072,0.150732188,0.514931012,0.29312233,0.150555059,0.51362535,0.168925276,0.008913545,0.052766198,0.168947614,0.008904897,0.052708039,2.654291907,0.198499092,0.074784198,2.653045852,0.194205505,0.073200961,10.25745502,7.173485737,0.699343621,10.24684088,7.166890876,0.699424433,0.591670634,0.696806166,1.177692665,0.590516305,0.69611962,1.178832176,0.233878218,0.079170504,0.338511662,0.016276973,0.022616642,1.389486983,0.025294324,0.034269603,1.354833733,4.814510491,1.900832027,0.394813145,0.19832282,0.261803742,1.320088842,0.228858862,0.066083194,0.288750863,0.237990723,0.088218919,0.370682173,0.01545111,0.022131193,1.432336766,0.016953627,0.022981486,1.355549845,0.022888438,0.02932376,1.281160386,0.027265536,0.037712632,1.383161214,4.693197968,1.588212981,0.338407413,4.913905386,2.117018671,0.430822025,0.178801358,0.208098169,1.163851169,0.214317325,0.297605221,1.388619522,0.079218019,0.136066065,1.717615104,4.749491885,49.657057514,0.482543173,0.909050262,1.883873428,4.710403523,44.46070153,0.038170251,0.078878383,2.066488451,6.782208935,96.248175272,0.043177046,0.098623957,2.28417567,8.023959493,118.800320336,0.212944138,0.493948534,2.319615547,8.057818905,143.081146571,0.270306814,0.659364413,2.439318507,7.463142747,92.893666248
"Botia_lohachata_C_12","Botia_lohachata",12,2.368376186,0.592094047,2.040150706,0.340025118,0.982242766,0.708538384,0.752150975,0.419783452,0.466059582,0.564160918,0.025418631,2.371959643,2.364752089,0.592989911,0.591188022,2.038847502,2.040800186,0.339807917,0.340133364,0.983366464,0.981101111,0.548827273,0.609592395,0.750053016,0.752626182,0.541048883,0.542905031,0.466398914,0.465660693,0.544938078,0.576248713,0.022156243,0.028690065,38.34122249,44.1340056,33.85527115,0.565898383,0.226623033,0.076865241,0.339176648,0.133960696,0.009335255,0.069686522,2.260850359,0.080529004,0.0356189,9.557052014,7.0029001,0.732746886,0.422030575,0.385316292,0.913005632,0.22681103,0.076680065,0.338079083,0.22704319,0.076552293,0.337170619,0.133978778,0.009319037,0.069556068,0.134003195,0.009309691,0.069473652,2.260762179,0.080267544,0.035504639,2.260769587,0.080141191,0.035448633,9.55659357,7.000111154,0.732490202,9.557514822,7.005714426,0.733005866,0.422026093,0.385252212,0.912863489,0.422035099,0.38538097,0.913149099,0.229901421,0.042451587,0.184651258,0.043691428,0.013823902,0.3163985,0.019964433,0.019589372,0.981213566,4.696394952,1.052228998,0.224050364,0.169369257,0.076824486,0.453591683,0.230042177,0.044014275,0.191331327,0.229792419,0.042049918,0.182990883,0.043592443,0.013862371,0.317999403,0.043768083,0.014077884,0.32164726,0.019760495,0.019501466,0.986891612,0.020122363,0.020060742,0.996937657,4.70154406,1.116991699,0.237579758,4.692407465,1.019778566,0.217325237,0.168978703,0.077336674,0.457671127,0.169671703,0.077999758,0.459709878,0.078365617,0.122584091,1.564258608,2.920084616,19.531263748,0.315333555,0.600020138,1.902810937,5.950260893,84.943161375,0.038336362,0.078698401,2.052839593,5.305771322,53.645699749,0.042045119,0.083476857,1.985411387,4.406152132,36.270617982,0.138093779,0.349687283,2.532245006,11.779641222,320.534879749,0.177914364,0.417540354,2.346861403,7.897354472,133.460071296
"Botia_lohachata_C_13","Botia_lohachata",13,2.547781659,0.509556332,2.025786404,0.20257864,1.029655543,0.639760959,0.78739371,0.378656334,0.356067486,0.509208646,0.0266172,2.548871969,2.546681293,0.509774394,0.509336259,1.982164598,2.055999661,0.19821646,0.205599966,1.030518141,1.028775045,0.495574471,0.52868579,0.764813378,0.802932586,0.47520527,0.498890066,0.353995427,0.357468112,0.48538987,0.513787928,0.023161566,0.030080645,36.56969178,42.17497449,32.24396828,0.566723645,0.217954225,0.096953247,0.444833069,0.157293014,0.013714837,0.087192918,2.444361267,0.319417122,0.130675087,12.54268593,7.368539219,0.587476977,1.369390606,1.502679501,1.09733446,0.218199101,0.096867789,0.443942201,0.218281585,0.096810846,0.443513572,0.157252698,0.013677378,0.086977063,0.157242326,0.013656604,0.086850685,2.443220814,0.317479417,0.12994299,2.442702524,0.315766529,0.129269334,12.54257212,7.368169187,0.587452806,12.54280081,7.368912713,0.587501374,1.369448442,1.502618682,1.097243705,1.369332225,1.502740886,1.097426073,0.294369158,0.035716567,0.121332571,0.057510237,0.040472405,0.70374263,0.068501123,0.059732792,0.871997266,6.07688271,0.837974369,0.137895432,0.409557583,0.3293859,0.804248081,0.294976944,0.034837533,0.118102561,0.293900116,0.036749413,0.125040485,0.058762002,0.040017303,0.681006452,0.056544221,0.041212855,0.728860598,0.070562454,0.059008605,0.836260665,0.066910347,0.060854791,0.909497472,6.089830827,0.821083562,0.134828632,6.066890355,0.859441206,0.14166091,0.416892399,0.320800312,0.769503866,0.403897139,0.339215638,0.8398565,0.100077616,0.163442026,1.633152676,3.827256269,43.556405873,0.421917959,0.752174596,1.782750839,4.064826925,41.204751536,0.048389804,0.099399509,2.054141611,5.757391383,81.163443493,0.054108544,0.113693372,2.101209235,6.585305864,110.629507769,0.183980845,0.413811315,2.249208685,7.215267815,131.547816305,0.238776803,0.534738962,2.239492934,6.306662068,83.566369872
"Botia_lohachata_C_14","Botia_lohachata",14,2.245861222,0.374310204,2.984671735,0.198978116,1.004231951,0.560472523,1.279691982,0.514985938,0.28664416,0.537729231,0.039091396,2.250470665,2.241247082,0.375078444,0.37354118,2.981544813,2.970895118,0.198769654,0.198059675,1.007095298,1.001332243,0.419991361,0.402965738,1.261122453,1.287009551,0.703845843,0.718293707,0.286924049,0.285800427,0.561918602,0.560629723,0.039906439,0.038272752,24.58107695,24.05861244,25.1282493,0.489126803,0.218283934,0.095599897,0.437961216,0.15030668,0.00408944,0.027207306,2.416564413,0.156510561,0.064765731,12.36632404,6.621825528,0.535472425,0.79058037,0.602319617,0.76187019,0.220209672,0.095531831,0.43382214,0.220501809,0.095368309,0.432505791,0.150387163,0.003989733,0.026529743,0.150411065,0.003954975,0.026294443,2.415571219,0.154979838,0.064158671,2.41495322,0.153918291,0.063735517,12.3625131,6.621320888,0.535596673,12.37014532,6.622328855,0.535347701,0.790502402,0.602124189,0.761698115,0.79065855,0.602515499,0.762042602,0.280739175,0.084047423,0.299379033,0.029828078,0.011195082,0.375320255,0.031119857,0.028974098,0.931048549,5.830628749,2.009357094,0.344620997,0.237818175,0.155215402,0.652664171,0.284957786,0.089832461,0.315248314,0.276321062,0.077709186,0.281227878,0.029231079,0.010899335,0.372868036,0.03045331,0.01150512,0.377795392,0.031820973,0.028865562,0.907123795,0.030385585,0.029191349,0.960697316,5.931822877,2.158390042,0.363866233,5.724649055,1.844825228,0.322259969,0.236224658,0.148477016,0.628541563,0.23948705,0.162541884,0.678708446,0.094833058,0.145327177,1.532452709,3.080140433,19.669721291,0.584680325,1.057724557,1.809064734,3.724076269,25.543541416,0.048725581,0.09486494,1.946922678,5.147731847,47.822626197,0.048546555,0.094455032,1.945658813,4.836503025,41.544244716,0.294454605,0.68212577,2.316573621,6.013549888,61.553078538,0.291128537,0.651668262,2.238421109,6.106125294,64.047608413
"Botia_lohachata_C_4","Botia_lohachata",4,3.041132355,0.608226471,2.418257536,0.241825754,1.209216923,0.751328718,1.03321218,0.49687003,0.425026112,0.624099374,0.03599774,3.047633086,3.034586611,0.609526617,0.606917322,2.348891849,2.481171168,0.234889185,0.248117117,1.211525752,1.206874768,0.582620731,0.580384081,0.995259601,1.063885969,0.618389559,0.661029519,0.422207901,0.42751722,0.600505145,0.6207068,0.033938767,0.038062016,26.77952147,28.46482985,25.27291242,0.529699028,0.344342928,0.152733368,0.443550182,0.15736003,0.007848758,0.049877709,2.492806959,0.111367643,0.044675598,11.03516234,7.008993348,0.635150905,0.578776713,0.634598258,1.096447462,0.345808786,0.15298107,0.442386304,0.346597887,0.152714482,0.440609961,0.157427369,0.007844183,0.049827315,0.157470085,0.007798394,0.049523017,2.493058774,0.110888842,0.044479032,2.49265853,0.108422707,0.043496815,11.03185637,7.006195314,0.635087612,11.03849103,7.011807516,0.635214315,0.578900116,0.634545209,1.096122097,0.578652462,0.634651637,1.096775144,0.251175914,0.046126376,0.183641716,0.029453409,0.020029822,0.680051057,0.028308289,0.020034241,0.707716417,5.149679243,1.096616278,0.212948463,0.191419659,0.15029297,0.785149088,0.250367657,0.043798627,0.17493724,0.251898468,0.048098919,0.190945659,0.028757491,0.019199382,0.667630617,0.030075537,0.020721483,0.688981314,0.02760633,0.01671017,0.605302099,0.028935817,0.022574484,0.780157133,5.13072565,1.040381554,0.202774739,5.166623118,1.144247867,0.221469196,0.184996972,0.12687116,0.685801281,0.197161325,0.168260228,0.853413967,0.082581743,0.130274108,1.577517054,3.54938814,29.219356135,0.430643061,0.756381431,1.756399904,4.411406459,44.977160018,0.041479569,0.082001883,1.976922252,5.657581081,64.80961349,0.043250044,0.08802278,2.035206705,5.746229568,64.310328032,0.200237463,0.438447437,2.189637396,7.277505715,120.43926262,0.231123607,0.509702246,2.205323176,7.060731066,101.926352975
"Botia_lohachata_C_5","Botia_lohachata",5,2.393059155,0.478611831,1.64636573,0.164636573,0.981119687,0.609603937,0.703966446,0.437398946,0.321624202,0.523501441,0.025082065,2.398455683,2.38760097,0.479691137,0.477520194,1.551319458,1.721304547,0.155131946,0.172130455,0.983662373,0.978528209,0.611183796,0.607993761,0.652192149,0.739441266,0.405229766,0.459440691,0.317411541,0.324825324,0.508206781,0.533717226,0.021784956,0.028390674,38.86912543,44.90323735,34.22283432,0.567489784,0.332861497,0.125156042,0.376000358,0.163095359,0.007006112,0.042957153,2.600441539,0.072813344,0.028000377,14.40173255,8.545987726,0.593399974,0.682326666,0.576363296,0.844702874,0.33316571,0.124887884,0.374852154,0.334008231,0.124378349,0.372381091,0.16311732,0.006929249,0.042480152,0.163155243,0.006835646,0.041896573,2.600221019,0.07242603,0.027853798,2.599768273,0.071780798,0.02761046,14.39542775,8.540913241,0.593307361,14.40810237,8.551105572,0.593492839,0.682245835,0.576083602,0.844392993,0.68240833,0.576645721,0.845015653,0.280008465,0.07856963,0.280597337,0.021975123,0.033901103,1.542703718,0.018148659,0.014442743,0.795802185,5.796504894,1.833152912,0.316251421,0.151571594,0.169346477,1.117270545,0.275635039,0.076940328,0.279138415,0.283376021,0.079597107,0.280888646,0.021298023,0.031049268,1.457847432,0.022496492,0.035932296,1.597239948,0.017501055,0.014004614,0.800215435,0.018647318,0.014747045,0.790840047,5.701142453,1.814931389,0.318345209,5.869934367,1.842862369,0.313949399,0.141917354,0.16236388,1.144073475,0.159005398,0.174077357,1.094788975,0.063008246,0.105038864,1.667065351,5.075137463,61.79518707,0.369715763,0.691760077,1.871059195,6.552637198,102.232544646,0.030533601,0.066911371,2.191401225,10.132553329,217.400049166,0.034133144,0.070125953,2.054482701,6.276527982,83.005334675,0.159346084,0.39646996,2.488106072,13.180283623,385.267500963,0.21117612,0.47940732,2.270177704,8.527283063,161.882364813
"Botia_lohachata_C_6","Botia_lohachata",6,3.758775321,0.536967903,3.382766781,0.161084132,1.467305138,0.754045678,1.416485039,0.552246786,0.349026018,0.653146232,0.045357358,3.766802845,3.750649555,0.538114692,0.535807079,3.279169963,3.473840362,0.156150951,0.16542097,1.469635095,1.464928742,0.572968464,0.571133593,1.371641636,1.451543805,0.704884363,0.745945955,0.347132821,0.350614024,0.638926414,0.658539774,0.042345331,0.048377739,21.04713969,22.61535459,19.67066415,0.534818724,0.341915737,0.151723846,0.44374631,0.177825471,0.013239599,0.07445277,2.833995882,0.158980696,0.056097716,11.9683762,8.209516822,0.685934055,0.664357032,0.714456506,1.075410466,0.342040353,0.152350665,0.445417226,0.342906764,0.15207198,0.443479091,0.177795055,0.01323449,0.074436773,0.177893688,0.013080437,0.073529519,2.833598357,0.158380584,0.055893802,2.833924219,0.155816987,0.054982764,11.96713679,8.205058103,0.685632515,11.96962693,8.214013576,0.686238061,0.664682487,0.714369798,1.074753454,0.664028606,0.714543819,1.07607385,0.19534959,0.073230099,0.374866918,0.027588269,0.036168696,1.311017226,0.016153796,0.035674927,2.208454647,3.98899178,1.635922868,0.41010936,0.135399147,0.241873209,1.786371742,0.19128653,0.066444501,0.347355883,0.198915876,0.078517937,0.394729363,0.025731395,0.033264146,1.292745524,0.02921811,0.038458183,1.316244705,0.014431041,0.032214643,2.232315974,0.017665918,0.038387447,2.17296646,3.897407891,1.464199657,0.375685506,4.069378072,1.768768124,0.434653181,0.123756881,0.216917172,1.752768572,0.145617959,0.261362455,1.79485043,0.07616048,0.133772147,1.756450942,5.600880954,72.210205311,0.407835744,0.796061219,1.951916255,6.060363241,75.00932737,0.037723188,0.080908039,2.144782646,7.98260724,137.13171488,0.040408714,0.093092157,2.303764421,9.058769575,163.113162813,0.185907325,0.44359695,2.386118731,10.285399605,236.416915165,0.222599366,0.563206129,2.530133574,9.533314711,156.839686328
"Botia_lohachata_C_7","Botia_lohachata",7,2.535702933,0.633925733,2.00011408,0.333352347,1.021433733,0.736808691,0.744025871,0.462289266,0.48363904,0.599548979,0.028141035,2.536494045,2.534892129,0.634123511,0.633723032,2.021705219,1.977554358,0.33695087,0.329592393,1.021571918,1.021290528,0.634738321,0.634563483,0.747699915,0.739140257,0.539351479,0.533176992,0.485537191,0.481657713,0.5870449,0.583870238,0.024707395,0.031583744,34.53529614,39.47371161,30.66185778,0.562820149,0.150622585,0.062628383,0.415796761,0.156517555,0.007558296,0.048290403,2.687795971,0.097414622,0.03624331,9.001422133,5.41975709,0.602100092,0.710041869,0.741786609,1.044708264,0.150574136,0.062529239,0.41527211,0.150757462,0.062557441,0.414954191,0.156509398,0.007548158,0.048228145,0.156531774,0.007550062,0.048233418,2.687563316,0.095756165,0.035629361,2.687368339,0.095444336,0.035515912,8.999894559,5.417033225,0.601899632,9.002964617,5.422505572,0.60230222,0.710017475,0.741641256,1.04453944,0.710066501,0.74193335,1.044878682,0.249669918,0.034688994,0.138939423,0.029875796,0.007033207,0.235414883,0.018096076,0.020909282,1.15545945,5.109921035,0.83004208,0.16243736,0.232156045,0.145112349,0.625063843,0.25037381,0.035903084,0.143397922,0.249117822,0.033693276,0.135250365,0.030121738,0.006982089,0.231795703,0.029682892,0.007065558,0.238034695,0.017814571,0.021557532,1.210106762,0.018316874,0.020383008,1.112799466,5.125861805,0.867514694,0.1692427,5.097417917,0.799144182,0.156774311,0.2305506,0.150276278,0.651814735,0.233415272,0.140913685,0.603703791,0.105236706,0.165158143,1.569396744,2.893703367,18.066540531,0.366623882,0.695951518,1.898271094,5.086990809,53.394776909,0.051565087,0.105140138,2.038979156,4.797735385,41.146303129,0.05624101,0.115271308,2.049595271,4.587688548,37.685875066,0.163622076,0.401828412,2.455832496,8.669360449,155.434797173,0.203963153,0.49782614,2.440765075,7.565882475,105.061396485
"Botia_lohachata_C_8","Botia_lohachata",8,2.491843293,0.498368659,2.405976884,0.240597688,1.066589562,0.662709356,1.027532478,0.49413867,0.369483173,0.578424013,0.022732724,2.501623829,2.481968628,0.500324766,0.496393726,2.210563729,2.541301077,0.221056373,0.254130108,1.071642773,1.061378366,0.550715444,0.510415102,0.914754109,1.085850602,0.568368684,0.674676913,0.360690569,0.375261917,0.559542064,0.592546007,0.018285011,0.027192807,42.98944855,53.68960287,35.7744305,0.600124998,0.319579858,0.135291821,0.423342767,0.151685714,0.010872471,0.07167762,2.522355033,0.178935602,0.070939895,11.86202322,7.076612347,0.596577179,0.647019668,0.526099157,0.813111537,0.319849264,0.134998854,0.422070237,0.320803591,0.134296252,0.418624527,0.15168262,0.010868537,0.071653144,0.151696144,0.010882218,0.071736944,2.521768347,0.177473539,0.070376623,2.520163403,0.173811908,0.068968507,11.86113848,7.073551684,0.596363637,11.86291854,7.079708139,0.596793117,0.647116184,0.525853063,0.81260997,0.646921996,0.526348054,0.813619041,0.285103509,0.069250948,0.242897566,0.037380378,0.034369717,0.919458786,0.043679791,0.036031442,0.824899598,5.910914159,1.739255133,0.294244695,0.275375893,0.231683005,0.84133365,0.279518904,0.063986852,0.228917799,0.288869157,0.072696135,0.251657657,0.037970869,0.035084038,0.923972477,0.036982216,0.034122028,0.922660463,0.040774399,0.034286173,0.840875011,0.045638871,0.037233068,0.815819206,5.784138577,1.643841201,0.284198101,5.996397796,1.805301736,0.301064372,0.255229234,0.215312445,0.843604168,0.288960604,0.242333335,0.838637973,0.066589544,0.109756368,1.648252279,4.600886846,50.507755859,0.345046164,0.683857755,1.981931188,7.418793995,107.84144298,0.031652836,0.066310217,2.094921796,8.095412095,147.865292877,0.036707623,0.077090563,2.100124071,6.598015506,86.449687972,0.140747888,0.362109562,2.572753076,13.940407838,374.829245766,0.204919779,0.507909838,2.478578888,10.673635273,202.012958951
