"TrialName","Species","Individual","test","expTreatment","CAA:Asp","VCA:CVL","Lum mean","PC1"
"Botia_lohachata_C_13","Botia_lohachata",13,"bg_Merged_clips_sum","control",0.796118913,0.371103563,0.23966861,0.24399016125552
"Botia_lohachata_C_13","Botia_lohachata",13,"bg_Merged_clips_sum","control",0.717664726,0.343044563,0.259279909,0.22961756586219
"Botia_lohachata_C_2","Botia_lohachata",2,"bg_Merged_clips_sum","control",0.80320104,0.209763953,0.144886223,0.1647566090503
"Botia_lohachata_C_2","Botia_lohachata",2,"bg_Merged_clips_sum","control",0.808115824,0.22723703,0.140766897,0.16843069665443
"Botia_lohachata_C_2","Botia_lohachata",2,"bg_Merged_clips_sum","control",0.77726355,0.228269247,0.160015668,0.18000742054536
"Botia_lohachata_C_3","Botia_lohachata",3,"bg_Merged_clips_sum","control",0.659880467,0.215809423,0.183063689,0.17774710742243
"Botia_lohachata_C_3","Botia_lohachata",3,"bg_Merged_clips_sum","control",0.805070307,0.237924761,0.187225483,0.17817232512439
"Botia_lohachata_C_3","Botia_lohachata",3,"bg_Merged_clips_sum","control",0.836256508,0.244771007,0.174840343,0.2026046289989
"Botia_lohachata_C_4","Botia_lohachata",4,"bg_Merged_clips_sum","control",0.748258558,0.309818783,0.242619553,0.20616826802838
"Botia_lohachata_C_4","Botia_lohachata",4,"bg_Merged_clips_sum","control",0.699549958,0.293806902,0.191807818,0.17584006686069
"Botia_lohachata_C_4","Botia_lohachata",4,"bg_Merged_clips_sum","control",0.788774004,0.322432741,0.256145464,0.18204559345506
"Botia_lohachata_C_5","Botia_lohachata",5,"bg_Merged_clips_sum","control",0.745369202,0.276940679,0.156394332,0.22915409618965
"Botia_lohachata_C_7","Botia_lohachata",7,"bg_Merged_clips_sum","control",0.630896047,0.29213452,0.263947757,0.19199615926771
"Botia_lohachata_C_7","Botia_lohachata",7,"bg_Merged_clips_sum","control",0.852655845,0.328101976,0.183610211,0.1876974933551
"Botia_lohachata_C_8","Botia_lohachata",8,"bg_Merged_clips_sum","control",0.790417564,0.260423681,0.22289611,0.18837713338168
"Botia_lohachata_P_10","Botia_lohachata",10,"bg_Merged_clips_sum","predator",0.654913158,0.089174221,0.157944516,0.04755497524923
"Botia_lohachata_P_10","Botia_lohachata",10,"bg_Merged_clips_sum","predator",0.782627414,0.192412051,0.088187294,0.15870913911437
"Botia_lohachata_P_10","Botia_lohachata",10,"bg_Merged_clips_sum","predator",0.738187017,0.173552067,0.086038636,0.13294978437594
