Name, ,Image,Pass,ClusterID,lw_mean,lw_sd,mw_mean,mw_sd,sw_mean,sw_sd,lum_mean,lum_sd,Area,Coverage (pc),RNL X,RNL Y,RNL Saturation,Dmax Chromaticity,Dmax channel
Botia_lohachata_C_5,1,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.431515272,0.077811028,0.361889748,0.064539564,0.308786781,0.055847154,0.394824761,0.070745263,6123,61.711349487,2.031862174,-1.617278306,2.596931461,0.165781644,lw:sw
Botia_lohachata_C_5,2,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.288793718,0.03721691,0.242354178,0.031849223,0.208254687,0.027575879,0.264321479,0.034316753,3378,34.045555115,2.024346771,-1.573423339,2.563911241,0.162034584,lw:sw
Botia_lohachata_C_5,3,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.144814747,0.020788613,0.11917498,0.015705681,0.105747237,0.012500684,0.131303218,0.018074869,248,2.499495983,2.250092621,-1.461712581,2.683192217,0.155919542,lw:sw
Botia_lohachata_C_5,4,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.087834478,0.008352391,0.073860406,0.00723518,0.069301017,0.006368148,0.08047044,0.007760506,173,1.74360013,2.000845582,-1.050274936,2.259747881,0.117945731,lw:sw
Botia_lohachata_C_6,1,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.362183497,0.073437577,0.299076309,0.060728826,0.251369047,0.049811325,0.328927828,0.066619133,12310,87.540893555,2.210714001,-1.766197905,2.829613301,0.180611182,lw:sw
Botia_lohachata_C_6,2,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.635970129,0.062335611,0.519564418,0.05380881,0.433852279,0.04875578,0.574627892,0.057744772,1439,10.233252525,2.33436667,-1.846178581,2.976179279,0.188926544,lw:sw
Botia_lohachata_C_6,3,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.14386976,0.021284567,0.119831619,0.017691702,0.107989415,0.014406106,0.131202267,0.019390521,141,1.002702355,2.11104696,-1.323923098,2.491845027,0.142461931,lw:sw
Botia_lohachata_C_6,4,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.099588209,0.008918047,0.082894562,0.007405442,0.077643317,0.006203877,0.090790767,0.008120288,172,1.223154545,2.118592368,-1.10022763,2.387244114,0.123820472,lw:sw
Botia_lohachata_C_7,1,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.139789388,0.026044141,0.115454562,0.02121883,0.102755401,0.016471859,0.126965604,0.023451033,12943,71.386024475,2.208492851,-1.429968785,2.63101718,0.152689269,lw:sw
Botia_lohachata_C_7,2,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.228595214,0.029377979,0.18854533,0.024894617,0.161954375,0.020799224,0.207490141,0.026825781,5188,28.613975525,2.224133239,-1.643271305,2.765340711,0.170633488,lw:sw
Botia_lohachata_C_8,1,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_t1_WeberFiltered_itr5_rad5_fall3,20,1,0.409773554,0.092894503,0.341957066,0.07353537,0.296770541,0.059537798,0.374036334,0.082645593,10709,69.385772705,2.089091897,-1.537242387,2.593726877,0.159937666,lw:sw
Botia_lohachata_C_8,2,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_t1_WeberFiltered_itr5_rad5_fall3,20,2,0.262461529,0.028551889,0.222496452,0.024318672,0.20046621,0.022725458,0.241401095,0.026185869,3534,22.897499084,1.907500782,-1.256298329,2.284041314,0.133920078,lw:sw
Botia_lohachata_C_8,3,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_t1_WeberFiltered_itr5_rad5_fall3,20,3,0.179993855,0.021874194,0.150412954,0.019852518,0.137001548,0.018944772,0.164405577,0.020734987,1191,7.716729164,2.073141493,-1.248622092,2.420118339,0.135624387,lw:sw
Botia_lohachata_P_1,1,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.367427092,0.051002643,0.317241221,0.043788211,0.278558395,0.039442234,0.34098067,0.047094471,6965,48.801849365,1.695832641,-1.33569098,2.158684493,0.137570733,lw:sw
Botia_lohachata_P_1,2,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.595123981,0.064431141,0.504231587,0.053194833,0.435305466,0.046027671,0.547226487,0.058413668,1546,10.832399368,1.913744704,-1.508753163,2.436956073,0.15509894,lw:sw
Botia_lohachata_P_1,3,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.237212735,0.035888908,0.202056583,0.03192022,0.179204457,0.027785263,0.21868648,0.033762004,5761,40.365749359,1.852262171,-1.329930965,2.280261283,0.139303272,lw:sw
Botia_lohachata_P_10,1,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.574395743,0.093189101,0.479924578,0.076620532,0.415768697,0.069568629,0.524612345,0.084143604,6915,32.212234497,2.074890563,-1.542832781,2.585634127,0.16020273,lw:sw
Botia_lohachata_P_10,2,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.36566969,0.062179501,0.305250488,0.053560765,0.266412328,0.046853815,0.333830612,0.057540133,14552,67.787765503,2.085376271,-1.502945357,2.570532812,0.15703241,lw:sw
Botia_lohachata_P_11,1,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.529426596,0.196003162,0.434799821,0.156979094,0.364271662,0.131641183,0.479561171,0.175386172,17884,100.0,2.273721328,-1.806319315,2.903893618,0.184799436,lw:sw
Botia_lohachata_P_12,1,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.242239691,0.042834311,0.192145695,0.035041174,0.163335574,0.030340995,0.215841648,0.03866923,15327,61.197845459,2.675155502,-1.856934739,3.256480245,0.194548641,lw:sw
Botia_lohachata_P_12,2,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.481695959,0.14751627,0.382074413,0.117251678,0.321007163,0.098351163,0.429198463,0.131482358,9718,38.802154541,2.67543212,-1.925616154,3.296351711,0.200184591,lw:sw
Botia_lohachata_P_13,1,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.361927777,0.085839727,0.298737519,0.072306958,0.261601004,0.062067459,0.328628362,0.07864101,10062,86.778785706,2.215646118,-1.52742986,2.691120528,0.16090159,lw:sw
Botia_lohachata_P_13,2,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.706956733,0.061487524,0.573635743,0.050524828,0.488935851,0.045770382,0.63670066,0.055371056,1533,13.221216202,2.413049329,-1.752535252,2.982312337,0.182308081,lw:sw
Botia_lohachata_P_14,1,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.348219061,0.087439355,0.28505638,0.07068817,0.24511685,0.058913393,0.314934135,0.078572009,7170,80.084884644,2.311087638,-1.666408074,2.849217777,0.173767017,lw:sw
Botia_lohachata_P_14,2,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.761126281,0.152630007,0.615489942,0.123923308,0.522074656,0.10436222,0.684380375,0.137338261,1783,19.915111542,2.452376555,-1.794228902,3.038652353,0.186293213,lw:sw
Botia_lohachata_P_15,1,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.439988969,0.108163477,0.368416894,0.089034513,0.325233572,0.075921604,0.402272588,0.098049145,9855,87.561080933,2.050004882,-1.424083998,2.496104014,0.149963429,lw:sw
Botia_lohachata_P_15,2,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.81425179,0.07565632,0.662036816,0.059552537,0.566504054,0.049623586,0.734039162,0.067135832,1315,11.683695793,2.389650417,-1.72161151,2.945229245,0.179429069,lw:sw
Botia_lohachata_P_15,3,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.211686388,0.017740968,0.179032823,0.014892951,0.164545804,0.013070443,0.194478944,0.016237109,85,0.755219877,1.934559781,-1.148929456,2.250013431,0.125296518,lw:sw
Botia_lohachata_P_2,1,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.31678103,0.042237701,0.263611534,0.035483106,0.23108449,0.031515807,0.288762269,0.03862442,5044,51.951797485,2.121593589,-1.489448186,2.592222069,0.156418933,lw:sw
Botia_lohachata_P_2,2,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.439311626,0.044633537,0.365393218,0.036836984,0.317948591,0.032400008,0.400358896,0.040397226,4502,46.369346619,2.127375363,-1.534715084,2.623180574,0.160265959,lw:sw
Botia_lohachata_P_2,3,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.11244028,0.016448532,0.09290179,0.01371412,0.087545048,0.011632948,0.102144014,0.015007342,163,1.678854704,2.204098685,-1.09367692,2.460524379,0.124485294,lw:sw
Botia_lohachata_P_3,1,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.520942412,0.079893901,0.436682122,0.064767377,0.377401366,0.057075077,0.476539821,0.071750252,3849,42.790439606,2.037297142,-1.544156887,2.556364633,0.159784093,lw:sw
Botia_lohachata_P_3,2,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.35004308,0.043888683,0.297247167,0.037498716,0.261108852,0.032778668,0.322221188,0.040478564,5004,55.630905151,1.887857708,-1.398263617,2.349286673,0.145519016,lw:sw
Botia_lohachata_P_3,3,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.157421796,0.020809685,0.134148039,0.017547718,0.124371932,0.015041888,0.145157178,0.019090439,142,1.578654766,1.847357639,-1.06837337,2.1340459,0.117283888,lw:sw
Botia_lohachata_P_4,1,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.313810509,0.075518192,0.262965658,0.064172236,0.23992534,0.056699707,0.287016763,0.069505859,12404,79.157623291,2.041129671,-1.227850131,2.381979487,0.133430353,lw:sw
Botia_lohachata_P_4,2,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.582251776,0.084641925,0.486150878,0.066155062,0.436748814,0.059405349,0.531609551,0.074823677,3266,20.842374802,2.082907568,-1.332606212,2.472719809,0.14278987,lw:sw
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist550_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.423537721,0.087424932,0.353903459,0.072591541,0.307172775,0.065124914,0.386842595,0.079514683,9472,52.999103546,2.074068092,-1.531502489,2.578227749,0.159249041,lw:sw
