Name,Cluster ID,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
Botia_lohachata_P_2,3,2,13806,6903.0,98.833130503,313.920309067,134.77448225,37.46393919,146.867698669,0.424567729,0.803647012,129.469863892,0.0,21.0,142.576366425,35.550686359
Botia_lohachata_P_3,1,1,8526,8526.0,68.896969697,952.333068848,212.273452759,51.139884949,179.740570068,0.1181347,0.688969672,231.624694824,0.0,0.0,166.26373291,55.0
Botia_lohachata_P_3,2,5,7371,1474.2,59.563636364,250.985192108,67.331725502,15.663255405,63.647597051,0.518548509,0.750657904,81.755820274,97.8,41.8,102.783864212,20.633177757
Botia_lohachata_P_3,3,1,12233,12233.0,98.852525253,581.698486328,250.674163818,62.134601593,179.839324951,0.454304427,0.988525271,231.624694824,0.0,0.0,166.26373291,55.0
Botia_lohachata_P_4,1,5,9350,1870.0,42.980601269,359.446932983,93.293192291,22.57284565,74.845772552,0.202269268,0.611953247,121.1260849,103.6,41.2,74.467149925,33.695864487
Botia_lohachata_P_4,2,1,18488,18488.0,84.986669118,739.656860352,302.453369141,77.829032898,179.947616577,0.424657911,0.849866688,306.811004639,0.0,0.0,166.235519409,73.0
Botia_lohachata_P_6,1,1,14909,14909.0,61.150075879,1566.666137695,265.061981201,71.616188049,0.141334474,0.076331802,0.61150074,311.708190918,0.0,0.0,164.938339233,81.0
Botia_lohachata_P_6,2,4,15981,3995.25,65.546942291,449.122379303,145.554200649,21.095766664,88.517818779,0.328784108,0.812870026,154.051774502,128.0,53.25,129.177994251,27.0
Botia_lohachata_P_7,1,9,11209,1245.444444444,48.990384615,230.807347616,52.600791295,18.573412471,97.727494134,0.528670408,0.749758532,69.85190169,128.222222222,37.888888889,102.899267621,25.950248294
Botia_lohachata_P_7,2,1,18410,18410.0,80.463286713,729.656860352,300.625762939,77.971832275,0.10925141,0.434536546,0.804632843,296.978118896,0.0,0.0,164.372619629,80.0
Botia_lohachata_P_7,3,1,22651,22651.0,98.999125874,766.76953125,319.713104248,90.206344604,179.703704834,0.484136164,0.989991248,296.978118896,0.0,0.0,164.372619629,80.0
Botia_lohachata_P_8,1,2,16391,8195.5,76.113303924,491.317280769,148.576394081,40.902289391,134.399833679,0.585629515,0.833891749,157.539175034,4.5,16.5,141.332992554,41.5
Botia_lohachata_P_8,2,6,16286,2714.333333333,75.625725563,149.620478948,58.581466357,18.476956924,111.895147497,0.821579869,0.880102068,61.436158339,106.666666667,37.166666667,141.720915476,19.515234629
Botia_lohachata_P_8,3,1,16354,16354.0,75.941490597,733.656860352,291.102874756,71.529899597,0.752285957,0.381810516,0.759414911,303.898010254,0.0,0.0,166.10093689,73.0
Botia_lohachata_P_8,4,2,21257,10628.5,98.709078245,397.384790421,170.536337852,43.342049599,141.253852844,0.478982776,0.929923207,159.107915878,0.0,30.0,140.438037872,39.5
Botia_lohachata_P_9,1,4,9916,2479.0,59.2,461.613739014,77.508337498,27.499121428,104.611571312,0.370006972,0.642549567,111.445761681,59.5,17.75,106.049609184,40.428911686
Botia_lohachata_P_9,2,4,11346,2836.5,67.737313433,200.18807888,72.122757673,23.793078542,83.305824161,0.646912016,0.809055746,80.150146008,121.5,30.75,109.388379097,26.844871044
Botia_lohachata_P_9,3,1,16488,16488.0,98.435820896,673.012207031,277.86920166,75.550559998,179.606185913,0.457437724,0.984358191,258.82232666,0.0,0.0,164.997283936,67.0
Yasuhikotakia_modesta_C_10,1,2,6853,3426.5,39.745969145,556.480239868,99.749717712,42.737024307,162.258575439,0.195441477,0.502961218,187.118919373,59.5,0.0,156.920173645,64.516599655
Yasuhikotakia_modesta_C_10,2,2,15015,7507.5,87.083864981,498.80255127,125.048109055,45.040000916,163.321342468,0.601129271,0.894511193,128.558960915,15.5,27.0,161.972686768,42.303300858
Yasuhikotakia_modesta_C_6,1,1,15887,15887.0,86.192491319,1097.019287109,274.965118408,73.565536499,0.306379706,0.165891141,0.861924887,265.932312012,0.0,0.0,164.291366577,72.0
Yasuhikotakia_modesta_C_6,2,3,7015,2338.333333333,38.058810764,416.481918335,128.328815778,14.165297826,123.718482971,0.215685977,0.531439076,165.238248825,79.666666667,42.0,122.322707494,28.915773074
Yasuhikotakia_modesta_C_7,1,4,5084,1271.0,26.757894737,270.522598267,82.124267578,19.044315457,84.084185958,0.20042943,0.57783965,115.725095749,58.0,40.75,81.838872194,33.803399086
Yasuhikotakia_modesta_C_8,1,3,15356,5118.666666667,78.434978037,386.414909363,110.687780698,39.090766907,121.814014435,0.384266943,0.803961972,133.973343531,119.333333333,26.0,118.305508931,48.929036458
Yasuhikotakia_modesta_C_8,2,2,9626,4813.0,49.167432833,606.024398804,179.898124695,29.16657877,174.298973083,0.128852021,0.461428538,240.756759644,0.0,25.5,167.822242737,52.463003159
Yasuhikotakia_modesta_C_9,1,1,13266,13266.0,70.19047619,1146.374633789,241.631973267,69.902984619,1.027698874,0.126851812,0.701904774,262.923950195,0.0,0.0,163.425994873,75.0
Yasuhikotakia_modesta_C_9,2,3,10654,3551.333333333,56.37037037,386.624059041,128.043963114,21.465151151,117.333794514,0.148682681,0.542927027,144.350522359,58.333333333,36.666666667,109.872163773,36.552211761
Yasuhikotakia_modesta_P_11,1,4,4877,1219.25,29.328281917,287.654333115,58.145617485,25.095474005,127.548680663,0.385835664,0.645234957,91.557323456,68.0,49.75,93.426231384,37.080521107
Yasuhikotakia_modesta_P_11,2,1,16072,16072.0,96.650429972,687.840637207,265.238830566,77.151245117,0.764690518,0.426878363,0.966504276,250.683059692,0.0,0.0,164.023208618,69.0
Yasuhikotakia_modesta_P_12,1,3,4717,1572.333333333,27.681924883,373.592234294,99.196065267,23.648371061,113.821377118,0.14683072,0.455426484,142.526392619,36.333333333,37.0,118.23302714,43.827948252
Yasuhikotakia_modesta_P_13,1,4,5251,1312.75,26.432095037,280.461948395,81.231595993,17.849216342,92.088859677,0.271510391,0.610431358,120.134647369,93.5,43.5,95.500015259,33.721582651
Yasuhikotakia_modesta_P_14,1,4,4056,1014.0,26.489028213,251.744426727,76.953974724,15.202641964,88.063918054,0.165244075,0.544937454,107.884849548,64.25,41.0,90.691504478,29.415991783
Yasuhikotakia_modesta_P_15,1,1,12507,12507.0,73.294655415,1035.504638672,231.48336792,68.792877197,1.129961848,0.146574676,0.732946575,247.695373535,0.0,0.0,163.101348877,72.0
Yasuhikotakia_modesta_P_15,2,3,9519,3173.0,55.784106892,378.428787231,118.129418691,20.142267863,124.079574585,0.269012831,0.628949215,135.986050606,74.666666667,35.333333333,119.510988235,35.587835948
Yasuhikotakia_modesta_P_16,1,1,11962,11962.0,54.461846658,1470.523925781,234.251693726,65.017631531,2.285446167,0.069513544,0.544618487,298.826049805,0.0,0.0,165.266189575,76.0
Yasuhikotakia_modesta_P_16,2,4,15665,3916.25,71.321252959,306.150020599,93.074880123,23.642104387,102.633886486,0.44651654,0.716015577,101.176787376,68.25,41.75,105.074781179,31.714628696
Yasuhikotakia_modesta_P_17,1,3,4267,1422.333333333,24.442916881,328.487665812,88.724232992,20.798986753,112.31733799,0.164872244,0.566164186,131.380276998,38.0,23.333333333,112.026356697,37.255898158
Yasuhikotakia_modesta_P_18,1,4,6014,1503.5,28.426923804,313.143922806,92.729887009,19.414204717,88.420155644,0.193384789,0.567186132,134.639503479,82.25,48.25,91.681235075,36.780705452
Yasuhikotakia_modesta_P_19,1,5,9160,1832.0,49.049531459,314.444490051,89.017535782,21.010015106,138.477035332,0.380184187,0.703273869,117.083802032,109.4,34.6,138.897914505,30.997971344
Yasuhikotakia_modesta_P_19,2,1,14696,14696.0,78.693440428,645.656860352,254.212631226,73.605812073,0.374859333,0.443001777,0.786934376,260.049987793,0.0,0.0,163.237442017,75.0
Yasuhikotakia_modesta_P_20,1,1,15203,15203.0,82.805010893,967.095458984,264.594268799,73.157516479,1.122934818,0.204268068,0.828050137,264.969818115,0.0,0.0,164.232818604,72.0
Yasuhikotakia_modesta_P_20,2,2,8377,4188.5,45.626361656,701.764526367,140.06079483,30.299006939,173.109420776,0.145066306,0.586336091,178.931114197,0.0,24.5,164.948692322,47.28396225
Yasuhikotakia_modesta_P_21,1,1,15292,15292.0,68.56169297,1158.960449219,259.312164307,75.084709167,1.284059286,0.143066153,0.68561691,284.091522217,0.0,0.0,163.223480225,82.0
Yasuhikotakia_modesta_P_21,2,4,13389,3347.25,60.029591105,342.999256134,105.743037462,21.712129951,121.025399208,0.463465856,0.754556164,121.746546268,107.25,40.5,112.500187874,31.886877298
Yasuhikotakia_modesta_P_22,1,4,5404,1351.0,28.706507304,288.754837036,89.434192657,17.280788422,87.390758932,0.180868302,0.568875805,124.830677032,71.5,37.25,87.033014059,32.634037018
Yasuhikotakia_modesta_P_23,1,4,4406,1101.5,25.644607415,283.012184143,87.133926392,16.185916662,87.755628049,0.158939287,0.535051085,122.211568832,62.25,42.75,88.786187291,31.547014236
Yasuhikotakia_modesta_P_24,1,1,12926,12926.0,62.144230769,1270.700561523,230.342330933,71.449714661,1.463145018,0.10059759,0.621442318,272.029418945,0.0,0.0,162.897277832,80.0
Yasuhikotakia_modesta_P_24,2,2,13334,6667.0,64.105769231,617.923870087,156.409954071,37.663546562,171.659477234,0.268927887,0.771917462,161.961771011,0.0,29.0,158.906845093,50.236318588
Yasuhikotakia_modesta_P_25,1,5,6840,1368.0,28.151623657,238.592092896,79.906938934,18.049952388,71.300545025,0.252994071,0.756031221,101.289326859,102.2,56.2,108.652671432,31.579640198
Yasuhikotakia_modesta_P_26,1,1,16748,16748.0,88.858234295,1044.149291992,270.111083984,78.946098328,0.30157125,0.193040147,0.888582349,259.383880615,0.0,0.0,162.962234497,76.0
Yasuhikotakia_modesta_P_26,2,2,15444,7722.0,81.939728353,651.563470364,125.840509653,41.286957383,75.081707388,0.379979383,0.773016691,133.046042204,99.0,26.0,158.19859314,39.899999976
Yasuhikotakia_modesta_P_26,3,3,10469,3489.666666667,55.544354839,357.329971313,131.271475474,19.94641153,117.569384019,0.169448502,0.572281679,146.612380981,46.0,45.0,112.347509225,30.527756373
Yasuhikotakia_modesta_P_27,1,1,15953,15953.0,84.300359332,1025.889404297,260.110778809,78.089775085,0.250904202,0.190480769,0.843003571,260.340148926,0.0,0.0,163.02671814,76.0
Yasuhikotakia_modesta_P_27,2,4,8440,2110.0,44.599450433,320.528701782,106.249107838,19.044417262,130.004824042,0.252356375,0.629045971,133.106269836,80.25,42.25,127.519286871,31.784565449
Yasuhikotakia_modesta_P_28,1,1,20933,20933.0,90.485864961,896.953308105,291.503540039,91.431907654,0.314852655,0.326965302,0.904858649,282.412811279,0.0,0.0,162.270782471,86.0
Yasuhikotakia_modesta_P_28,2,3,8925,2975.0,38.579579839,523.602742513,160.618352254,20.988819122,166.287536621,0.162668628,0.452520212,211.374361674,65.333333333,21.0,160.148630778,47.496489843
Yasuhikotakia_modesta_P_28,3,1,23003,23003.0,99.433733898,714.627441406,303.763946533,96.418052673,179.92906189,0.566024184,0.99433732,282.412811279,0.0,0.0,162.270782471,86.0
