Name, ,ClusterID_Particle#,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Area (px)
Botia_lohachata_P_13,7,1_7,243.051724138,59.586206897,243.051724138,59.586206897,65.899494937,25.345954855,2.913596825,4.619974835,0.167831581,30.413812651,223,61,9.462322208,5.0,8.699197719,0.114953129,0.617021277,58
Botia_lohachata_P_13,8,2_1,130.060863309,31.752446043,130.060863309,31.752446043,625.656854249,271.37315525,65.216582147,0.220295889,0.446223307,260.249879923,0,0,166.44432496,61.0,4.161106674,0.240320683,0.900667401,13900
Botia_lohachata_P_14,1,1_1,50.042349251,15.420181248,50.042349251,15.420181248,422.391918986,106.762573418,34.21540093,0.619433903,0.202073429,114.490174251,0,38,19.384515679,39.0,3.120307537,0.320481231,0.716265135,2869
Botia_lohachata_P_14,2,1_2,191.606160616,13.020352035,191.606160616,13.020352035,335.923881554,84.201293358,27.490664335,168.914906752,0.202451959,122.653984852,114,0,155.94265055,47.282015164,3.062905004,0.326487436,0.566973335,1818
Botia_lohachata_P_14,3,1_3,125.962585034,15.670068027,125.962585034,15.670068027,76.911688245,25.029741566,14.95550504,132.14194496,0.624557612,26.83281573,119,5,116.565051177,17.669089431,1.67361393,0.597509367,0.796747967,294
Botia_lohachata_P_14,4,1_4,73.185915493,54.570422535,73.185915493,54.570422535,337.213203436,155.29600463,5.821141883,179.749871082,0.078461945,163.196200936,0,49,177.190191864,8.0,26.677928104,0.03748417,0.749340369,710
Botia_lohachata_P_14,5,1_5,223.833333333,54.833333333,223.833333333,54.833333333,19.313708499,6.724699304,3.976093091,45.000210443,0.707453361,8.485281374,220,57,45.0,4.949747468,1.691283164,0.591267046,0.893617021,21
Botia_lohachata_P_14,6,2_1,116.671006397,29.788854852,116.671006397,29.788854852,563.656854249,236.236138534,59.820168898,0.020156579,0.438999606,233.077240416,0,0,165.844514707,57.0,3.949105174,0.253221921,0.861589815,11099
Botia_lohachata_P_15,1,1_1,41.282841823,13.238159071,41.282841823,13.238159071,355.296464556,92.375103495,30.847165452,12.779428396,0.222786143,133.764718816,0,63,28.097682967,59.210827545,2.994605895,0.333933758,0.551911221,2238
Botia_lohachata_P_15,2,1_2,216.185322673,12.591947459,216.185322673,12.591947459,321.882250994,88.445466328,25.20697256,166.506544702,0.212374295,136.35615131,121,0,159.837396009,44.531128166,3.50876989,0.285000166,0.565751212,1751
Botia_lohachata_P_15,3,1_3,129.973233405,19.277301927,129.973233405,19.277301927,109.39696962,33.753944948,17.615803673,26.344197676,0.49036127,38.832975678,110,26,11.88865804,22.803508502,1.916117231,0.521888736,0.73427673,467
Botia_lohachata_P_15,4,1_4,179.914110429,20.766871166,179.914110429,20.766871166,82.669047558,26.770331832,15.505078315,165.727620257,0.599434308,31.780497164,164,19,167.275644315,18.735070465,1.726552507,0.579188873,0.777115614,326
Botia_lohachata_P_15,5,1_5,86.459322034,24.842372881,86.459322034,24.842372881,70.669047558,23.573532377,15.933363727,34.260353215,0.742289648,26.400757565,75,33,24.623564786,18.335757415,1.479507578,0.67590056,0.862573099,295
Botia_lohachata_P_15,6,1_6,58.352272727,28.522727273,58.352272727,28.522727273,34.04163056,12.488797878,8.971646513,2.414536522,0.954271224,13.341664064,52,27,167.005383208,9.0,1.392029641,0.718375508,0.911917098,88
Botia_lohachata_P_15,7,1_7,33.59352518,33.95323741,33.59352518,33.95323741,43.455844123,14.892345671,11.88397722,141.349546938,0.924971355,15.811388301,28,29,145.304846469,12.727922061,1.253144919,0.797992303,0.929765886,139
Botia_lohachata_P_15,8,1_8,178.962121212,61.001893939,178.962121212,61.001893939,472.384776311,157.317017281,4.273348753,1.056240033,0.029733908,227.371941981,22,63,3.277675952,13.0,36.813521754,0.027163932,0.331034483,528
Botia_lohachata_P_15,9,2_1,125.13025327,32.271778458,125.13025327,32.271778458,621.656854249,268.536234009,68.143499534,179.866608757,0.467332107,256.846257516,0,0,165.801445976,63.0,3.940746158,0.25375905,0.916172627,14372
Botia_lohachata_P_15,10,3_1,125.159915395,31.398666838,125.159915395,31.398666838,644.627416998,279.537679158,71.064063481,179.852147683,0.471815921,256.846257516,0,0,165.801445976,63.0,3.933601112,0.254219981,0.994581501,15602
Botia_lohachata_P_2,1,1_1,114.487317448,31.630668716,114.487317448,31.630668716,1241.109739779,195.833505469,50.751825447,172.650744546,0.063682198,236.985231607,0,0,165.084156559,61.0,3.858649492,0.25915803,0.628426519,7806
Botia_lohachata_P_2,2,1_2,203.558415842,9.626732673,203.558415842,9.626732673,280.568542495,68.719498961,18.713348607,167.681899776,0.161232759,120.503111993,114,0,162.617611119,34.70806149,3.67221818,0.272314975,0.470862471,1010
Botia_lohachata_P_2,3,1_3,33.876146789,32.582568807,33.876146789,32.582568807,37.213203436,13.002006186,10.673976646,148.465864608,0.989104659,13.892443989,28,29,149.743562836,11.0,1.218103301,0.820948436,0.947826087,109
Botia_lohachata_P_2,4,2_1,102.782322782,30.227039679,102.782322782,30.227039679,577.656854249,206.394796245,55.347835329,0.435239127,0.337877496,236.985231607,0,0,165.084156559,61.0,3.729049113,0.268164878,0.642279333,8972
Botia_lohachata_P_2,5,2_2,121.76686217,29.215542522,121.76686217,29.215542522,84.325901808,28.041763336,15.483144892,47.978317332,0.602618214,32.649655435,109,40,40.030259272,18.35034861,1.811115476,0.552145908,0.831707317,341
Botia_lohachata_P_2,6,2_3,143.909090909,25.824675325,143.909090909,25.824675325,49.69848481,18.258556,10.739014076,65.889216528,0.783509539,19.235384062,139,35,62.102728969,12.159200379,1.700207847,0.588163384,0.89017341,154
Botia_lohachata_P_2,7,3_1,116.376938761,30.155792616,116.376938761,30.155792616,574.870057685,254.812419811,68.620668807,179.443860567,0.522198844,236.985231607,0,0,165.084156559,61.0,3.71334795,0.26929876,0.993848603,13733
Botia_lohachata_P_2,8,3_2,3.363013699,55.801369863,3.363013699,55.801369863,52.970562748,14.736541171,6.307211827,114.291532488,0.326936607,21.9544984,0,42,120.068582822,10.101372969,2.336458894,0.427998114,0.613445378,73
Botia_lohachata_P_3,1,1_1,106.250762374,30.303893971,106.250762374,30.303893971,952.333044483,212.273456098,51.13988606,179.740572025,0.1181347,231.624696438,0,0,166.263731694,55.0,4.150839442,0.240915124,0.688969697,8526
Botia_lohachata_P_3,2,2_1,111.866390754,17.056770264,111.866390754,17.056770264,850.61731573,201.490592246,40.461208209,1.848397181,0.111205157,231.624696438,0,55,13.736268306,55.0,4.979846158,0.200809416,0.578175087,6403
Botia_lohachata_P_3,3,2_2,35.714285714,25.861904762,35.714285714,25.861904762,53.941125497,18.750758169,14.2597063,152.598717447,0.906962125,19.313207916,27,22,158.749494493,15.178932769,1.31494701,0.760486919,0.933333333,210
Botia_lohachata_P_3,4,2_3,202.228723404,37.425531915,202.228723404,37.425531915,68.526911935,29.591581909,8.0890922,0.785547488,0.503089659,29.274562337,188,35,172.146686698,9.989685402,3.658208013,0.273357884,0.830022075,188
Botia_lohachata_P_3,5,2_4,195.221374046,50.742366412,195.221374046,50.742366412,257.455844123,78.462434544,8.503145809,4.572256656,0.099342627,119.079805173,107,55,7.7218258,15.997270951,9.227459614,0.108372189,0.518555171,524
Botia_lohachata_P_3,6,2_5,171.695652174,43.391304348,171.695652174,43.391304348,24.384776311,8.363270471,7.003123869,158.433059822,0.972142978,9.486832981,167,42,161.565051177,7.0,1.194219984,0.837366661,0.893203883,46
Botia_lohachata_P_3,7,3_1,113.760443064,27.400351508,113.760443064,27.400351508,581.69848481,250.674158146,62.134603207,179.839320908,0.454304433,231.624696438,0,0,166.263731694,55.0,4.034372881,0.247869999,0.988525253,12233
Botia_lohachata_P_4,1,1_1,54.220683843,20.526486877,54.220683843,20.526486877,641.889393669,115.571840571,45.75304679,6.970432723,0.126663474,146.413797164,0,46,18.311200032,59.0,2.525992227,0.395884037,0.690842552,4153
Botia_lohachata_P_4,2,1_2,245.665307232,17.583741164,245.665307232,17.583741164,513.764501988,124.189991457,37.708151765,171.565561772,0.175102925,168.617911267,142,0,157.693794945,61.394460192,3.293452096,0.303632775,0.622756519,3678
Botia_lohachata_P_4,3,1_3,155.378531073,21.854519774,155.378531073,21.854519774,130.225396744,47.743109245,18.881334122,12.297276804,0.524628335,51.195702945,128,31,12.407418527,23.084862813,2.528587701,0.395477681,0.79640045,708
Botia_lohachata_P_4,4,1_4,60.769005848,70.307017544,60.769005848,70.307017544,401.213203436,142.180778595,6.125271343,178.398596085,0.053396837,188.76705221,0,56,174.83305108,17.0,23.212160024,0.043080868,0.402352941,684
Botia_lohachata_P_4,5,1_5,283.830708661,70.736220472,283.830708661,70.736220472,110.142135624,36.780232399,4.396421981,4.996996626,0.13155477,50.635955605,248,73,9.090276921,8.0,8.365946799,0.119532197,0.547413793,127
Botia_lohachata_P_4,6,2_1,156.527747728,37.814149719,156.527747728,37.814149719,739.656854249,302.453365823,77.829032053,179.947624032,0.424657916,306.811016751,0,0,166.235513132,73.0,3.886125239,0.257325726,0.849866691,18488
Botia_lohachata_P_6,1,1_1,155.831477631,45.875612046,155.831477631,45.875612046,1566.666088965,265.061976585,71.616188097,0.141334475,0.076331798,311.708196877,0,0,164.938338455,81.0,3.701146118,0.270186577,0.611500759,14909
Botia_lohachata_P_6,2,2_1,146.534933297,25.658368863,146.534933297,25.658368863,1144.364573775,317.589862751,58.299875503,0.325446976,0.139542081,308.366664865,0,0,167.45103901,74.0,5.447522143,0.183569699,0.708899018,14542
Botia_lohachata_P_6,3,2_2,281.845454545,64.287878788,281.845454545,64.287878788,48.870057685,19.288904235,10.891470159,168.64544076,0.868176658,20.248456731,272,61,159.775140569,11.0,1.771010153,0.564649501,0.94017094,165
Botia_lohachata_P_6,4,2_3,280.23164557,76.765822785,280.23164557,76.765822785,139.213203436,53.79667358,9.348712229,6.091454812,0.256121541,62.369864518,240,81,12.030596097,13.0,5.754447486,0.17377863,0.89977221,395
Botia_lohachata_P_6,5,2_4,77.14960182,78.399886234,77.14960182,78.399886234,464.04163056,191.541355995,5.843007397,179.008924849,0.051296159,225.222112591,0,71,177.45519562,10.0,32.781296171,0.0305052,0.70263789,879
Botia_lohachata_P_7,1,1_1,83.888481675,39.871204188,83.888481675,39.871204188,1015.688383542,135.332262956,53.909263261,164.759359542,0.069798086,216.333076528,0,0,160.559965172,80.0,2.51037122,0.39834746,0.398789018,5730
Botia_lohachata_P_7,2,1_2,250.590479937,16.685287175,250.590479937,16.685287175,359.43860018,96.919303486,33.394533455,162.768298292,0.247249819,148.07092895,152,0,154.81947153,57.523013553,2.902250562,0.344560188,0.588562167,2542
Botia_lohachata_P_7,3,1_3,175.039270687,19.084151473,175.039270687,19.084151473,241.764501988,81.443016742,22.293373495,175.634808499,0.306580354,87.051708771,131,26,178.025065989,25.645106094,3.653238787,0.273729712,0.748163694,1426
Botia_lohachata_P_7,4,1_4,98.000572738,27.372852234,98.000572738,27.372852234,200.208152802,67.039275751,16.580401714,8.318438189,0.273691047,70.228199464,64,42,19.983106522,22.411474091,4.043284168,0.2473237,0.659116648,873
Botia_lohachata_P_7,5,1_5,56.736111111,31.291666667,56.736111111,31.291666667,32.142135624,11.806678208,7.764524924,100.866275121,0.875775723,12.529964086,53,26,118.610459666,8.0,1.52059248,0.657638396,0.923076923,72
Botia_lohachata_P_7,6,1_6,102.058823529,49.25,102.058823529,49.25,29.556349186,10.625118556,8.148642162,72.246477319,0.978176442,11.401754251,99,54,52.125016349,8.0,1.303912768,0.76692247,0.937931034,68
Botia_lohachata_P_7,7,1_7,208.064516129,55.870967742,208.064516129,55.870967742,31.213203436,10.468213838,7.541004893,94.083016594,0.799695897,11.180339887,206,51,116.565051177,8.0,1.388172264,0.72037169,0.861111111,62
Botia_lohachata_P_7,8,1_8,222.882352941,67.808823529,222.882352941,67.808823529,29.798989873,10.902379441,7.941412195,92.842979597,0.962311535,11.704699911,221,62,109.983106522,8.0,1.372851475,0.728410916,0.906666667,68
Botia_lohachata_P_7,9,1_9,267.163043478,75.565217391,267.163043478,75.565217391,137.455844123,48.870876113,9.587553769,8.027806447,0.244754826,60.166435826,228,80,15.422161319,15.972640995,5.097324854,0.196181336,0.724409449,368
Botia_lohachata_P_7,10,2_1,141.746116241,39.458392178,141.746116241,39.458392178,729.656854249,300.62575377,77.971829508,0.109251407,0.434536558,296.978113672,0,0,164.372616261,80.0,3.855568808,0.259365103,0.804632867,18410
Botia_lohachata_P_7,11,3_1,144.388040263,39.769480376,144.388040263,39.769480376,766.769552622,319.713092757,90.206343066,179.703711241,0.484136165,296.978113672,0,0,164.372616261,80.0,3.544241812,0.282147792,0.989991259,22651
Botia_lohachata_P_8,1,1_1,152.631719277,35.044039228,152.631719277,35.044039228,950.8355698,286.842472527,72.41920274,178.71459655,0.226770262,303.898009207,0,0,166.100936907,73.0,3.96086206,0.252470292,0.757603901,16315
Botia_lohachata_P_8,2,1_2,10.894736842,38.328947368,10.894736842,38.328947368,31.798989873,10.310319475,9.385374104,90.085071434,0.94448879,11.180339887,9,33,116.565051177,10.0,1.098551785,0.910289359,0.910179641,76
Botia_lohachata_P_8,3,2_1,146.073055625,33.851812233,146.073055625,33.851812233,733.656854249,291.479390259,69.419394719,0.340214823,0.371024392,303.898009207,0,0,166.100936907,73.0,4.198817801,0.238162275,0.737961458,15892
Botia_lohachata_P_8,4,2_2,186.074257426,29.985148515,186.074257426,29.985148515,38.284271247,14.30649359,8.988729014,111.015919933,0.865945318,15.231546212,183,23,113.198590514,10.027321168,1.591603615,0.628297141,0.874458874,101
Botia_lohachata_P_8,5,2_3,44.373015873,49.30952381,44.373015873,49.30952381,29.213203436,10.970488223,7.311806885,136.612779681,0.927666871,11.66190379,39,47,149.036243468,7.778174593,1.500379919,0.666497856,0.90647482,63
Botia_lohachata_P_8,6,2_4,96.824324324,49.716216216,96.824324324,49.716216216,32.727922061,12.299199261,7.660639064,158.326913698,0.868169889,13.601470509,91,46,143.972626615,8.0,1.605505645,0.622856733,0.942675159,74
Botia_lohachata_P_8,7,2_5,110.31443299,52.386597938,110.31443299,52.386597938,36.870057685,13.13104579,9.405514063,149.36915538,0.896672734,13.928388277,104,50,158.962488975,10.285912696,1.396100809,0.716280654,0.889908257,97
Botia_lohachata_P_8,8,2_6,224.805084746,61.974576271,224.805084746,61.974576271,26.970562748,9.302170402,8.075656529,115.705896295,1.0,10.295630141,223,57,119.054604099,8.0,1.151877915,0.868147559,0.929133858,59
Botia_lohachata_P_8,9,3_1,143.622171946,34.834474746,143.622171946,34.834474746,733.656854249,291.102869395,71.529901295,0.752285977,0.381810527,303.898009207,0,0,166.100936907,73.0,4.069666868,0.245720358,0.759414906,16354
Botia_lohachata_P_8,10,4_1,149.642884081,36.155070004,149.642884081,36.155070004,761.455844123,328.578285554,82.200290311,179.5713437,0.459750815,303.898009207,0,0,166.100936907,73.0,3.997288626,0.250169576,0.988559312,21213
Botia_lohachata_P_8,11,4_2,2.045454545,68.181818182,2.045454545,68.181818182,33.313708499,12.494398321,4.483812548,102.936352239,0.498214747,14.317821063,0,60,114.775140569,6.0,2.786556794,0.358865824,0.871287129,44
Botia_lohachata_P_9,1,1_1,112.053353659,34.230182927,112.053353659,34.230182927,1268.264068712,180.864793194,50.798701022,172.957853099,0.056375059,244.476992783,0,0,165.793233882,67.0,3.560421616,0.280865613,0.532349686,7216
Botia_lohachata_P_9,2,1_2,220.445602901,18.791024479,220.445602901,18.791024479,439.338095117,76.475329967,36.727745233,154.17531071,0.143620901,146.249786325,120,0,152.734117973,67.0,2.082222295,0.48025612,0.377804419,2206
Botia_lohachata_P_9,3,1_3,104.740310078,10.848837209,104.740310078,10.848837209,46.870057685,18.494963428,8.880682674,33.392676396,0.737918839,19.209372712,97,16,38.659808254,9.984603532,2.082606046,0.480167626,0.854304636,129
Botia_lohachata_P_9,4,1_4,30.642465753,36.990410959,30.642465753,36.990410959,91.982756057,34.198268369,13.589355718,57.92044352,0.542113088,35.846896658,21,55,67.011283198,17.731042998,2.516548178,0.397369702,0.805739514,365
Botia_lohachata_P_9,5,2_1,117.37755102,30.582479075,117.37755102,30.582479075,631.656854249,229.820989183,58.908266505,1.282096336,0.334890827,258.822332885,0,0,164.997283979,67.0,3.901336821,0.256322396,0.63480597,10633
Botia_lohachata_P_9,6,2_2,132.24340949,35.171353251,132.24340949,35.171353251,100.911688245,32.506765462,22.286846774,96.304022667,0.702165014,33.120990323,126,51,61.113418233,25.0,1.458562792,0.68560641,0.868039664,569
Botia_lohachata_P_9,7,2_3,176.05,31.5,176.05,31.5,35.213203436,13.562541168,7.510330278,162.477746483,0.810753402,14.76482306,170,28,151.699244234,8.310327217,1.805851496,0.55375539,0.87431694,80
Botia_lohachata_P_9,8,2_4,192.828125,37.265625,192.828125,37.265625,32.970562748,12.600738082,6.466869665,73.159421585,0.739838825,13.892443989,190,44,59.743562836,7.069156454,1.948506578,0.513213561,0.859060403,64
Botia_lohachata_P_9,9,3_1,126.896045609,33.2321082,126.896045609,33.2321082,673.012193309,277.869209686,75.550557175,179.606182217,0.457437724,258.822332885,0,0,164.997283979,67.0,3.67792403,0.271892511,0.984358209,16488
Yasuhikotakia_modesta_C_10,1,1_1,50.453942934,43.512581442,50.453942934,43.512581442,797.279220614,114.719038072,49.400599141,167.587251802,0.087992685,244.468811917,0,0,162.380330656,74.0,2.32221957,0.430622501,0.34266138,4451
Yasuhikotakia_modesta_C_10,2,1_2,202.873022481,18.042880933,202.873022481,18.042880933,315.681240867,84.780398666,36.073448988,156.929908691,0.302890266,129.76902558,119,0,151.460014812,55.033199639,2.350216047,0.425492797,0.66326108,2402
Yasuhikotakia_modesta_C_10,3,2_1,127.805671001,34.962662555,127.805671001,34.962662555,962.735064736,238.120485132,79.767129308,178.060142374,0.202258549,244.468811917,0,0,162.380330656,74.0,2.985195621,0.334986422,0.865212852,14918
Yasuhikotakia_modesta_C_10,4,2_2,37.262886598,56.231958763,37.262886598,56.231958763,34.870057685,11.975734691,10.312873408,148.582552941,1.0,12.649110641,31,54,161.565051177,10.606601718,1.161241316,0.861147451,0.923809524,97
Yasuhikotakia_modesta_C_6,1,1_1,129.913482722,39.21102159,129.913482722,39.21102159,1097.019335984,274.965128119,73.565534603,0.306379716,0.165891141,265.932322218,0,0,164.291362171,72.0,3.737689525,0.267544961,0.861924913,15887
Yasuhikotakia_modesta_C_6,2,2_1,137.107202808,14.485350221,137.107202808,14.485350221,750.333044483,260.293076028,32.054401385,178.15789528,0.146265495,263.167247202,0,0,166.597416737,60.84162446,8.120353673,0.123147346,0.517144774,6553
Yasuhikotakia_modesta_C_6,3,2_2,66.587628866,69.868556701,66.587628866,69.868556701,454.970562748,108.716941835,4.544065856,178.681780421,0.02355456,213.759210328,0,54,175.169580042,18.0,23.925036582,0.041797219,0.190944882,388
Yasuhikotakia_modesta_C_6,4,2_3,249.918918919,69.283783784,249.918918919,69.283783784,44.142135624,15.976414991,5.897426072,14.315772735,0.477237874,18.788294228,239,72,25.201123645,7.90569415,2.709048794,0.369133255,0.886227545,74
Yasuhikotakia_modesta_C_7,1,1_1,40.126344086,10.469354839,40.126344086,10.469354839,292.325901808,101.40073044,23.35511335,8.180087492,0.273519448,122.429571591,0,42,20.063072666,39.860116004,4.341692927,0.230324902,0.746089049,1860
Yasuhikotakia_modesta_C_7,2,1_2,218.288617886,16.835044929,218.288617886,16.835044929,340.852813742,87.936303521,33.837683606,160.148956987,0.252775402,140.890028036,123,0,154.344329272,55.504425229,2.598768419,0.384797658,0.589110159,2337
Yasuhikotakia_modesta_C_7,3,1_3,16.998607242,70.137883008,16.998607242,70.137883008,149.69848481,36.815542952,12.415761385,165.412662908,0.201311926,57.982756057,0,45,147.680383492,26.849056604,2.965226361,0.337242382,0.447630923,359
Yasuhikotakia_modesta_C_7,4,1_4,210.515151515,72.848484848,210.515151515,72.848484848,299.213203436,102.344487092,6.568702416,2.59504176,0.074110933,141.598022585,109,76,5.267697128,13.0,15.580624697,0.064182279,0.528528529,528
Yasuhikotakia_modesta_C_8,1,1_1,93.077152051,46.949557522,93.077152051,46.949557522,764.693434176,224.241034488,70.577481848,172.563582569,0.267119916,238.13651547,0,0,160.88027367,78.0,3.17723201,0.31473937,0.85046697,12430
Yasuhikotakia_modesta_C_8,2,1_2,217.74691358,19.38042328,217.74691358,19.38042328,350.752308679,93.495335936,38.607638265,158.261941034,0.289575524,145.344418537,121,0,153.434948823,58.672196386,2.421679754,0.412936516,0.655946321,2835
Yasuhikotakia_modesta_C_8,3,1_3,246.06043956,73.895604396,246.06043956,73.895604396,43.798989873,14.326976154,8.087177457,34.616513748,0.596105415,18.439088915,237,78,40.601294645,10.114913515,1.771566932,0.56447204,0.905472637,91
Yasuhikotakia_modesta_C_8,4,2_1,159.15043417,22.352264727,159.15043417,22.352264727,740.450793489,227.39669265,47.716381772,171.909892631,0.19532552,262.840255669,0,0,162.737003534,78.0,4.765589598,0.209837624,0.561008525,8522
Yasuhikotakia_modesta_C_8,5,2_2,54.964673913,72.675724638,54.964673913,72.675724638,471.597979746,132.399553973,10.61677638,176.688055184,0.06237852,218.673272258,0,51,172.907482672,26.926006074,12.470786728,0.080187403,0.361848574,1104
Yasuhikotakia_modesta_C_9,1,1_1,130.103799186,42.814111262,130.103799186,42.814111262,1146.374675043,241.631974191,69.902983068,1.027698817,0.126851816,262.923943375,0,0,163.425992243,75.0,3.456676147,0.289295253,0.701904762,13266
Yasuhikotakia_modesta_C_9,2,2_1,131.417593529,20.265116279,131.417593529,20.265116279,748.031529293,275.549607217,45.69899128,178.474067991,0.222109098,259.514932133,0,0,166.177945364,61.814479638,6.029664977,0.165846694,0.785887401,9890
Yasuhikotakia_modesta_C_9,3,2_2,23.004032258,69.185483871,23.004032258,69.185483871,243.455844123,48.523349724,13.014905562,169.635583197,0.105160134,95.754895436,0,35,155.308441837,36.842156702,3.728290574,0.268219437,0.27509706,496
Yasuhikotakia_modesta_C_9,4,2_3,227.604477612,72.358208955,227.604477612,72.358208955,168.384776311,60.058916107,5.681557712,3.891718586,0.118778821,77.781745931,175,75,8.130102354,11.0,10.570853831,0.094599738,0.56779661,268
Yasuhikotakia_modesta_P_11,1,1_1,41.014342895,8.834222815,41.014342895,8.834222815,283.982756057,92.876905924,20.549630272,6.274815994,0.233575645,114.236596588,0,45,23.198590514,41.90833888,4.519638782,0.22125662,0.60885459,1499
Yasuhikotakia_modesta_P_11,2,1_2,210.099376461,26.881917381,210.099376461,26.881917381,660.752308679,64.128245759,50.946858645,167.570615711,0.073856571,168.751296291,87,69,24.134858429,69.0,1.258728162,0.79445271,0.267124714,2566
Yasuhikotakia_modesta_P_11,3,1_3,194.6,40.368,194.6,40.368,58.769552622,19.833996245,16.048701545,163.399526602,0.909588798,20.615528128,185,37,165.963756532,16.978359929,1.235862988,0.809151184,0.927643785,250
Yasuhikotakia_modesta_P_11,4,1_4,22.521352313,63.295373665,22.521352313,63.295373665,147.112698372,55.743324934,12.836705112,172.949771236,0.326321626,62.625873247,0,48,160.407718109,20.4353843,4.342494779,0.230282372,0.777316736,562
Yasuhikotakia_modesta_P_11,5,2_1,117.31551767,33.948792932,117.31551767,33.948792932,687.840620434,265.23883949,77.151242263,0.764690547,0.426878369,250.683066839,0,0,164.023209155,69.0,3.437907566,0.290874603,0.9665043,16072
Yasuhikotakia_modesta_P_12,1,1_1,35.079234973,10.705221615,35.079234973,10.705221615,286.911688245,86.916942345,24.126775213,10.144886858,0.251424145,114.061386981,0,53,27.688353891,47.483843202,3.602509725,0.277584261,0.598256448,1647
Yasuhikotakia_modesta_P_12,2,1_2,208.819406482,20.703436158,208.819406482,20.703436158,486.166522241,77.742926103,41.942934715,152.38853138,0.136159937,149.003355667,109,0,151.542983405,71.0,1.85354045,0.539508053,0.371914028,2561
Yasuhikotakia_modesta_P_12,3,1_3,67.771119843,68.765225933,67.771119843,68.765225933,347.69848481,132.92832309,4.875401368,178.930715754,0.052908086,164.514437056,0,58,175.467738291,13.0,27.265103537,0.036676919,0.396108949,509
Yasuhikotakia_modesta_P_13,1,1_1,40.127599244,6.493383743,40.127599244,6.493383743,316.426406871,86.113172216,15.643221631,6.229904868,0.132785328,128.16005618,0,45,20.55604522,42.55404568,5.504823383,0.181658871,0.380301941,1058
Yasuhikotakia_modesta_P_13,2,1_2,223.735467255,18.038631347,223.735467255,18.038631347,359.09545443,94.789081488,36.509110841,160.305790837,0.264874104,147.139389696,127,0,152.912509386,60.1943659,2.596313066,0.385161564,0.605749944,2718
Yasuhikotakia_modesta_P_13,3,1_3,50.595304835,70.529432376,50.595304835,70.529432376,414.183766184,133.098197025,13.650919929,175.974000056,0.104531623,191.637678967,0,52,172.50414236,24.926815768,9.750126564,0.102562771,0.574939565,1427
Yasuhikotakia_modesta_P_13,4,1_4,254.041666667,74.291666667,254.041666667,74.291666667,32.142135624,10.925941042,5.593614125,25.845748341,0.583850482,13.601470509,247,77,36.027373385,7.211102551,1.953288303,0.511957195,0.880733945,48
Yasuhikotakia_modesta_P_14,1,1_1,37.133792049,8.240825688,37.133792049,8.240825688,277.840620434,85.545933251,19.467872536,6.770719907,0.212924741,110.072703247,0,46,24.702430228,42.290660908,4.394210672,0.227572157,0.551317176,1308
Yasuhikotakia_modesta_P_14,2,1_2,197.150747709,13.614809455,197.150747709,13.614809455,330.710678119,93.843004057,28.125970633,165.953295404,0.23818408,137.615406114,105,0,157.348108348,49.373306132,3.336524996,0.299713025,0.6,2073
Yasuhikotakia_modesta_P_14,3,1_3,25.969194313,61.992890995,25.969194313,61.992890995,222.627416998,68.603957886,7.832012969,175.944797896,0.106995379,102.95630141,0,52,172.184706453,14.0,8.759428535,0.114162699,0.54698639,422
Yasuhikotakia_modesta_P_14,4,1_4,206.282608696,63.54743083,206.282608696,63.54743083,175.798989873,59.823003157,5.384711362,3.586865739,0.102872107,80.894993665,152,66,8.53076561,12.0,11.109788275,0.090010716,0.481446242,253
Yasuhikotakia_modesta_P_15,1,1_1,121.545894299,40.313144639,121.545894299,40.313144639,1035.504617358,231.483360418,68.792879787,1.129961811,0.146574673,247.69537743,0,0,163.101351306,72.0,3.364931969,0.297182828,0.732946554,12507
Yasuhikotakia_modesta_P_15,2,2_1,128.7765982,19.433417955,128.7765982,19.433417955,749.445742855,251.846586808,43.811965191,177.556163589,0.193886761,245.230503812,0,0,165.113733151,62.739160354,5.748351751,0.17396291,0.729338495,8666
Yasuhikotakia_modesta_P_15,3,2_2,44.874064838,67.153366584,44.874064838,67.153366584,351.112698372,90.306843385,11.307427838,175.607493029,0.08175064,147.962833171,0,34,165.118470297,37.024349323,7.986506275,0.125211196,0.285714286,802
Yasuhikotakia_modesta_P_15,4,2_3,232.441176471,69.5,232.441176471,69.5,34.727922061,12.234821682,5.30741015,19.075057887,0.531401094,14.76482306,224,72,28.300755766,7.0,2.305233878,0.433795464,0.871794872,51
Yasuhikotakia_modesta_P_16,1,1_1,146.289332887,40.381959539,146.289332887,40.381959539,1470.523953342,234.25170025,65.017634527,2.285446054,0.069513548,298.826036349,0,0,165.266196281,76.0,3.602894845,0.27755459,0.544618467,11962
Yasuhikotakia_modesta_P_16,2,2_1,153.401030928,28.674925175,153.401030928,28.674925175,952.717820794,301.800777172,63.429778858,177.024503999,0.20815398,298.826036349,0,0,165.266196281,76.0,4.758029787,0.210171026,0.729624148,15035
Yasuhikotakia_modesta_P_16,3,2_2,16.170761671,68.374692875,16.170761671,68.374692875,182.870057685,34.859708575,14.86554294,157.632950658,0.15293929,69.202601107,0,34,142.633330587,34.055454527,2.345000698,0.426439105,0.338320865,407
