frame,x,y
00001,1156,533
00002,1156,534
00003,1157,534
00004,1157,534
00005,1157,534
00006,1158,533
00007,1158,533
00008,1159,533
00009,1160,533
00010,1161,533
00011,1162,533
00012,1162,533
00013,1163,533
00014,1164,532
00015,1165,532
00016,1166,532
00017,1167,532
00018,1168,532
00019,1169,532
00020,1171,532
00021,1172,531
00022,1173,531
00023,1175,532
00024,1177,532
00025,1179,532
00026,1180,532
00027,1181,532
00028,1181,532
00029,1182,532
00030,1183,533
00031,1184,533
00032,1185,532
00033,1186,533
00034,1188,533
00035,1189,533
00036,1191,533
00037,1192,533
00038,1194,533
00039,1197,533
00040,1198,533
00041,1199,533
00042,1200,533
00043,1203,534
00044,1205,534
00045,1205,535
00046,1207,535
00047,1208,536
00048,1210,536
00049,1211,537
00050,1213,537
00051,1215,538
00052,1217,539
00053,1218,540
00054,1220,541
00055,1221,541
00056,1223,542
00057,1224,543
00058,1225,544
00059,1227,544
00060,1229,546
00061,1231,547
00062,1232,548
00063,1234,549
00064,1236,550
00065,1237,551
00066,1239,552
00067,1241,552
00068,1242,553
00069,1243,554
00070,1244,554
00071,1245,555
00072,1247,556
00073,1248,556
00074,1250,557
00075,1252,558
00076,1253,558
00077,1253,559
00078,1255,559
00079,1256,559
00080,1257,560
00081,1258,561
00082,1259,561
00083,1261,562
00084,1262,562
00085,1263,562
00086,1264,563
00087,1266,563
00088,1267,564
00089,1268,564
00090,1269,565
00091,1270,565
00092,1272,565
00093,1272,565
00094,1273,565
00095,1274,566
00096,1276,566
00097,1277,566
00098,1278,567
00099,1280,567
00100,1280,567
00101,1281,567
00102,1282,567
00103,1283,567
00104,1284,567
00105,1286,567
00106,1287,567
00107,1288,567
00108,1289,567
00109,1290,567
00110,1291,567
00111,1292,567
00112,1293,567
00113,1294,567
00114,1295,567
00115,1296,567
00116,1297,567
00117,1299,566
00118,1299,566
00119,1300,566
00120,1301,566
00121,1301,566
00122,1302,566
00123,1303,565
00124,1304,565
00125,1305,565
00126,1306,565
00127,1306,565
00128,1307,564
00129,1309,564
00130,1309,564
00131,1310,564
00132,1311,564
00133,1312,563
00134,1312,563
00135,1313,563
00136,1313,563
00137,1314,562
00138,1315,562
00139,1315,562
00140,1316,561
00141,1317,561
00142,1317,561
00143,1317,561
00144,1318,560
00145,1318,560
00146,1319,560
00147,1319,559
00148,1320,559
00149,1320,559
00150,1321,558
00151,1322,558
00152,1322,557
00153,1322,557
00154,1323,557
00155,1324,556
00156,1324,556
00157,1325,556
00158,1325,555
00159,1326,555
00160,1326,554
00161,1327,554
00162,1327,554
00163,1327,554
00164,1327,553
00165,1327,553
00166,1328,553
00167,1328,553
00168,1328,553
00169,1329,552
00170,1329,552
00171,1330,552
00172,1331,551
00173,1331,550
00174,1331,550
00175,1331,550
00176,1332,550
00177,1332,549
00178,1333,549
00179,1333,548
00180,1334,548
00181,1334,547
00182,1334,547
00183,1334,547
00184,1335,547
00185,1335,546
00186,1336,545
00187,1337,545
00188,1337,545
00189,1337,545
00190,1337,544
00191,1338,544
00192,1338,544
00193,1338,544
00194,1338,544
00195,1338,544
00196,1339,543
00197,1338,543
00198,1339,543
00199,1339,543
00200,1339,543
00201,1339,543
00202,1339,543
00203,1339,543
00204,1340,543
00205,1340,542
