frame,x,y
00001,1359,535
00002,1357,536
00003,1355,538
00004,1353,540
00005,1351,542
00006,1349,544
00007,1347,547
00008,1346,549
00009,1344,551
00010,1342,554
00011,1340,556
00012,1338,559
00013,1336,562
00014,1335,563
00015,1333,566
00016,1332,567
00017,1331,568
00018,1330,570
00019,1329,571
00020,1327,573
00021,1325,575
00022,1324,576
00023,1322,578
00024,1321,579
00025,1320,581
00026,1317,583
00027,1316,585
00028,1314,587
00029,1312,590
00030,1311,593
00031,1309,594
00032,1307,597
00033,1306,599
00034,1304,602
00035,1301,605
00036,1300,607
00037,1298,609
00038,1296,612
00039,1295,613
00040,1294,615
00041,1293,616
00042,1292,618
00043,1289,620
00044,1288,622
00045,1287,623
00046,1285,625
00047,1283,627
00048,1281,629
00049,1279,632
00050,1279,633
00051,1277,635
00052,1275,637
00053,1273,639
00054,1272,642
00055,1270,645
00056,1267,649
00057,1266,651
00058,1263,654
00059,1262,655
00060,1260,657
00061,1260,658
00062,1258,660
00063,1258,661
00064,1256,663
00065,1254,665
00066,1253,667
00067,1251,668
00068,1250,670
00069,1248,671
00070,1247,673
00071,1246,675
00072,1244,677
00073,1242,679
00074,1241,681
00075,1239,683
00076,1237,686
00077,1235,688
00078,1234,691
00079,1232,694
00080,1231,696
00081,1229,699
00082,1227,701
00083,1226,703
00084,1224,705
00085,1223,707
00086,1222,709
00087,1220,711
00088,1218,713
00089,1217,715
00090,1215,717
00091,1214,718
00092,1212,720
00093,1210,723
00094,1209,725
00095,1208,726
00096,1207,727
00097,1206,728
00098,1205,730
00099,1203,732
00100,1202,734
00101,1200,736
00102,1199,738
00103,1198,740
00104,1197,741
00105,1195,743
00106,1194,745
