frame,x,y
00001,1392,461
00002,1390,463
00003,1389,464
00004,1387,465
00005,1385,467
00006,1383,468
00007,1381,470
00008,1377,473
00009,1375,475
00010,1374,477
00011,1371,479
00012,1369,481
00013,1366,484
00014,1364,486
00015,1362,488
00016,1360,490
00017,1357,493
00018,1354,495
00019,1352,497
00020,1352,497
00021,1350,499
00022,1348,500
00023,1347,502
00024,1343,504
00025,1341,506
00026,1338,509
00027,1334,511
00028,1331,514
00029,1329,516
00030,1326,518
00031,1323,521
00032,1321,524
00033,1318,527
00034,1313,533
00035,1310,536
00036,1306,539
00037,1303,541
00038,1301,543
00039,1298,545
00040,1295,548
00041,1292,550
00042,1287,554
00043,1284,556
00044,1281,559
00045,1277,563
00046,1273,567
00047,1270,570
00048,1266,574
00049,1263,577
00050,1259,582
00051,1255,585
00052,1251,589
00053,1247,592
00054,1244,595
00055,1240,598
00056,1235,602
00057,1232,604
00058,1227,608
00059,1223,611
