frame,x,y
00001,1296,544
00002,1296,544
00003,1295,545
00004,1294,545
00005,1293,546
00006,1293,546
00007,1292,546
00008,1291,547
00009,1291,547
00010,1291,547
00011,1291,547
00012,1291,547
00013,1290,547
00014,1290,548
00015,1289,548
00016,1288,548
00017,1288,548
00018,1287,549
00019,1285,550
00020,1284,550
00021,1282,551
00022,1282,551
00023,1282,551
00024,1282,551
00025,1281,551
00026,1280,552
00027,1278,552
00028,1278,552
00029,1276,553
00030,1276,553
00031,1275,553
00032,1274,553
00033,1274,554
00034,1272,554
00035,1271,555
00036,1272,555
00037,1270,555
00038,1269,555
00039,1270,556
00040,1267,557
00041,1266,557
00042,1264,558
00043,1263,559
00044,1262,559
00045,1261,560
00046,1260,560
00047,1260,560
00048,1259,561
00049,1257,562
00050,1256,562
00051,1255,562
00052,1254,563
00053,1253,563
00054,1252,563
00055,1251,564
00056,1251,564
00057,1251,564
00058,1250,564
00059,1250,564
00060,1249,565
00061,1248,565
00062,1247,565
00063,1246,565
00064,1246,565
00065,1244,566
00066,1243,566
00067,1242,566
00068,1241,567
00069,1240,567
00070,1239,567
00071,1238,568
00072,1237,568
00073,1236,568
00074,1235,568
00075,1234,569
00076,1233,569
00077,1233,569
00078,1233,569
00079,1232,569
00080,1231,569
00081,1230,569
00082,1230,569
00083,1231,570
00084,1229,570
00085,1228,570
00086,1226,570
00087,1225,570
00088,1225,571
00089,1224,571
00090,1223,571
00091,1222,571
00092,1221,572
00093,1220,572
00094,1219,572
00095,1218,573
00096,1217,573
00097,1215,573
00098,1214,574
00099,1212,574
00100,1211,574
00101,1210,575
00102,1210,575
00103,1208,576
00104,1207,576
00105,1207,576
00106,1206,577
00107,1206,577
00108,1205,577
00109,1204,578
00110,1203,578
00111,1202,578
00112,1200,579
00113,1199,579
00114,1198,579
00115,1197,580
00116,1196,580
00117,1195,580
00118,1194,581
00119,1193,581
00120,1192,581
00121,1191,582
00122,1190,582
00123,1190,582
00124,1189,582
00125,1188,582
00126,1188,583
00127,1187,583
00128,1187,583
00129,1186,583
00130,1186,583
00131,1185,583
00132,1184,583
00133,1184,583
00134,1183,583
00135,1182,584
00136,1181,584
00137,1180,584
00138,1180,584
00139,1178,584
00140,1178,585
00141,1177,585
00142,1175,585
00143,1174,586
00144,1173,586
00145,1172,587
00146,1171,587
00147,1170,587
00148,1169,588
00149,1168,588
00150,1167,589
00151,1166,589
00152,1165,589
00153,1164,590
00154,1163,590
00155,1162,591
00156,1161,591
00157,1160,591
00158,1159,591
00159,1159,592
00160,1158,592
00161,1157,592
00162,1157,592
00163,1156,593
00164,1156,593
00165,1155,593
00166,1155,593
00167,1154,594
00168,1152,594
00169,1151,595
00170,1150,595
00171,1149,595
00172,1148,595
00173,1148,596
00174,1147,596
00175,1146,596
00176,1146,596
00177,1145,596
00178,1145,596
00179,1144,597
00180,1143,597
00181,1142,597
00182,1142,597
00183,1141,598
00184,1140,598
00185,1139,598
00186,1138,598
00187,1137,599
00188,1136,599
00189,1136,599
00190,1135,599
00191,1135,599
00192,1134,599
00193,1133,599
00194,1132,599
00195,1132,599
00196,1131,600
00197,1130,600
00198,1129,600
