frame,x,y
00001,1310,454
00002,1309,453
00003,1309,453
00004,1308,453
00005,1306,452
00006,1304,451
00007,1302,451
00008,1302,450
00009,1299,450
00010,1298,449
00011,1296,449
00012,1294,449
00013,1292,448
00014,1290,448
00015,1286,447
00016,1284,447
00017,1283,447
00018,1281,447
00019,1279,447
00020,1277,446
00021,1276,446
00022,1274,446
00023,1272,445
00024,1270,445
00025,1268,444
00026,1266,444
00027,1264,443
00028,1262,443
00029,1260,442
00030,1257,441
00031,1256,441
00032,1254,440
00033,1253,440
00034,1252,440
00035,1251,439
00036,1249,439
00037,1247,438
00038,1245,438
00039,1243,438
00040,1241,437
00041,1239,437
00042,1237,437
00043,1235,437
00044,1233,436
00045,1231,436
00046,1227,436
00047,1225,435
