frame,x,y
00001,1326,529
00002,1322,531
00003,1320,532
00004,1318,534
00005,1316,535
00006,1314,536
00007,1312,537
00008,1308,539
00009,1305,541
00010,1303,543
00011,1300,545
00012,1298,546
00013,1295,548
00014,1293,549
00015,1291,550
00016,1288,552
00017,1285,553
00018,1283,554
00019,1281,555
00020,1279,556
00021,1277,557
00022,1275,558
00023,1273,558
00024,1270,559
00025,1267,560
00026,1266,560
00027,1264,561
00028,1263,561
00029,1261,561
00030,1259,561
00031,1257,561
00032,1256,560
00033,1254,560
00034,1251,560
00035,1249,559
00036,1246,558
00037,1245,558
00038,1243,557
00039,1241,556
00040,1239,555
00041,1237,553
00042,1235,552
00043,1234,551
00044,1232,550
00045,1232,550
00046,1230,548
00047,1228,547
00048,1227,546
00049,1226,546
00050,1224,545
00051,1223,544
00052,1221,542
00053,1219,540
00054,1218,539
00055,1217,538
00056,1216,538
00057,1214,536
00058,1213,535
00059,1211,533
00060,1210,532
00061,1208,530
00062,1207,529
00063,1205,528
00064,1203,526
00065,1202,525
00066,1201,525
00067,1200,523
00068,1199,522
00069,1197,521
00070,1196,520
00071,1195,519
00072,1194,518
00073,1193,517
00074,1191,516
00075,1190,515
00076,1189,514
00077,1188,513
00078,1187,512
00079,1185,511
00080,1183,510
00081,1182,509
00082,1181,508
00083,1180,507
00084,1179,506
00085,1177,505
00086,1176,503
00087,1175,502
00088,1175,502
00089,1173,501
00090,1170,499
00091,1168,498
00092,1167,497
00093,1165,496
00094,1163,495
00095,1160,494
00096,1158,492
00097,1156,491
00098,1155,490
00099,1153,489
00100,1151,488
00101,1150,486
00102,1149,485
00103,1147,483
00104,1144,481
00105,1142,479
00106,1139,478
