frame,x,y
00001,1324,604
00002,1325,604
00003,1324,605
00004,1323,605
00005,1323,606
00006,1322,606
00007,1321,607
00008,1320,608
00009,1319,608
00010,1318,609
00011,1318,609
00012,1317,609
00013,1316,610
00014,1316,610
00015,1315,611
00016,1314,612
00017,1312,612
00018,1312,612
00019,1310,613
00020,1309,613
00021,1310,614
00022,1308,614
00023,1307,615
00024,1307,615
00025,1306,615
00026,1305,616
00027,1304,616
00028,1303,617
00029,1302,617
00030,1300,618
00031,1301,618
00032,1299,619
00033,1298,620
00034,1297,620
00035,1296,621
00036,1295,621
00037,1293,623
00038,1291,624
00039,1289,625
00040,1289,625
00041,1288,625
00042,1287,626
00043,1286,627
00044,1286,627
00045,1286,627
00046,1285,627
00047,1286,627
00048,1285,627
00049,1284,628
00050,1284,628
00051,1284,628
00052,1283,629
00053,1282,629
00054,1282,630
00055,1280,631
00056,1280,631
00057,1278,632
00058,1277,633
00059,1276,633
00060,1275,633
00061,1275,633
00062,1275,633
00063,1275,634
00064,1274,634
00065,1274,634
00066,1273,635
00067,1272,635
00068,1271,636
00069,1270,636
00070,1269,637
00071,1269,637
00072,1267,638
00073,1267,638
00074,1266,638
00075,1265,639
00076,1265,639
00077,1264,640
00078,1263,640
00079,1262,641
00080,1261,642
00081,1261,642
00082,1260,643
00083,1258,644
00084,1257,645
00085,1257,645
00086,1256,645
00087,1255,646
00088,1255,646
00089,1255,646
00090,1255,646
00091,1255,646
00092,1254,647
00093,1254,647
00094,1254,647
00095,1254,647
00096,1253,648
00097,1252,648
00098,1252,648
00099,1252,648
00100,1251,649
00101,1250,650
00102,1249,650
00103,1247,651
00104,1247,651
00105,1247,651
00106,1246,652
00107,1246,652
00108,1245,652
00109,1244,652
00110,1244,653
00111,1244,653
00112,1243,653
00113,1242,654
00114,1241,654
00115,1241,654
00116,1240,655
00117,1239,655
00118,1238,655
00119,1237,656
00120,1237,656
00121,1237,656
00122,1236,657
00123,1234,658
00124,1234,658
00125,1233,659
00126,1232,660
00127,1230,661
00128,1230,661
00129,1229,661
00130,1229,662
00131,1227,663
00132,1226,663
00133,1225,663
00134,1224,664
00135,1224,664
00136,1224,664
00137,1224,665
00138,1223,665
00139,1223,665
00140,1222,665
00141,1222,665
00142,1221,665
00143,1220,666
00144,1219,666
00145,1218,666
00146,1217,666
00147,1216,667
00148,1215,667
00149,1215,667
00150,1214,667
00151,1213,667
00152,1211,668
00153,1210,669
00154,1210,669
00155,1208,670
00156,1207,670
00157,1206,671
00158,1206,671
00159,1204,672
00160,1203,672
00161,1202,673
00162,1200,673
00163,1199,674
00164,1198,674
00165,1197,674
00166,1196,675
00167,1196,675
00168,1195,675
00169,1195,675
00170,1194,676
00171,1194,676
00172,1193,676
00173,1192,677
00174,1191,677
00175,1190,677
00176,1189,677
00177,1188,678
00178,1187,678
00179,1186,678
00180,1185,678
00181,1185,678
00182,1184,679
00183,1182,679
00184,1181,679
00185,1180,679
00186,1180,680
00187,1179,680
00188,1178,680
00189,1177,680
00190,1176,681
00191,1175,681
00192,1175,681
00193,1173,682
00194,1173,682
00195,1172,682
00196,1171,683
00197,1169,683
00198,1169,683
00199,1167,684
00200,1167,684
00201,1165,684
00202,1165,684
00203,1164,685
00204,1163,685
00205,1162,685
00206,1161,686
00207,1161,686
00208,1160,686
00209,1159,686
00210,1159,687
00211,1157,687
00212,1157,687
00213,1156,688
00214,1155,688
00215,1155,688
00216,1154,688
00217,1153,688
00218,1152,689
00219,1150,689
00220,1150,689
00221,1149,689
00222,1147,690
00223,1146,690
00224,1146,690
00225,1145,690
00226,1145,690
00227,1144,691
00228,1143,691
00229,1142,691
00230,1141,691
00231,1140,691
00232,1140,692
00233,1139,692
00234,1138,692
00235,1137,692
00236,1137,692
00237,1135,693
00238,1135,693
00239,1134,693
00240,1133,693
00241,1132,694
00242,1131,694
00243,1130,694
00244,1129,695
00245,1128,695
00246,1127,696
00247,1126,696
00248,1125,697
00249,1124,697
00250,1124,698
00251,1123,698
00252,1123,698
00253,1122,699
00254,1122,699
00255,1121,699
00256,1121,699
00257,1120,700
00258,1119,701
00259,1118,701
00260,1117,702
00261,1115,702
00262,1114,703
00263,1114,703
00264,1113,704
00265,1112,704
00266,1111,705
00267,1110,705
00268,1110,706
00269,1109,706
00270,1108,706
00271,1107,707
00272,1106,708
00273,1105,708
00274,1105,709
00275,1104,709
00276,1103,710
00277,1102,710
00278,1101,711
00279,1101,711
00280,1100,712
00281,1099,713
00282,1098,713
00283,1098,713
00284,1097,715
00285,1096,715
00286,1095,716
00287,1094,716
00288,1093,718
00289,1092,719
00290,1091,719
00291,1090,720
00292,1089,721
00293,1088,721
00294,1088,722
00295,1087,723
00296,1086,724
00297,1085,725
00298,1084,725
00299,1084,726
00300,1083,727
00301,1082,727
00302,1082,727
00303,1082,728
00304,1081,728
00305,1081,729
00306,1080,729
00307,1080,729
00308,1078,730
00309,1078,730
00310,1077,731
00311,1077,731
00312,1076,732
00313,1076,733
00314,1075,733
00315,1075,733
00316,1073,734
00317,1073,734
00318,1072,735
00319,1072,735
00320,1071,736
00321,1071,735
00322,1070,736
00323,1069,736
00324,1069,737
00325,1068,737
00326,1068,737
00327,1067,738
00328,1066,738
00329,1066,739
00330,1065,739
00331,1064,740
00332,1063,740
00333,1063,741
00334,1062,741
00335,1062,742
00336,1060,743
00337,1059,744
