frame,x,y
00001,1171,599
00002,1173,600
00003,1176,600
00004,1178,601
00005,1180,601
00006,1182,601
00007,1185,601
00008,1187,601
00009,1189,602
00010,1192,602
00011,1194,602
00012,1196,603
00013,1198,603
00014,1200,603
00015,1202,603
00016,1206,603
00017,1208,604
00018,1210,604
00019,1213,604
00020,1215,605
00021,1218,605
00022,1219,605
00023,1223,607
00024,1226,607
00025,1229,608
00026,1231,608
00027,1234,609
00028,1236,610
00029,1239,611
00030,1243,612
00031,1245,613
00032,1248,613
00033,1250,614
00034,1253,614
00035,1256,615
00036,1259,615
00037,1261,616
00038,1263,616
00039,1264,616
00040,1267,617
00041,1269,617
00042,1272,618
00043,1273,618
00044,1276,619
00045,1279,619
00046,1281,619
00047,1284,620
00048,1287,620
00049,1290,621
00050,1293,622
00051,1296,623
00052,1298,623
00053,1301,624
00054,1304,625
00055,1307,626
00056,1310,628
00057,1313,629
00058,1315,629
00059,1318,631
00060,1321,632
00061,1323,633
00062,1326,634
00063,1330,635
00064,1333,636
00065,1335,637
00066,1338,638
00067,1340,638
00068,1343,639
00069,1344,640
00070,1346,640
00071,1348,641
00072,1349,641
00073,1352,642
00074,1355,643
00075,1356,643
00076,1359,644
00077,1360,645
00078,1362,645
