frame,x,y
00001,1282,363
00002,1282,364
00003,1281,365
00004,1281,366
00005,1280,367
00006,1280,368
00007,1279,370
00008,1279,371
00009,1278,372
00010,1277,373
00011,1277,374
00012,1277,375
00013,1276,376
00014,1276,377
00015,1275,378
00016,1275,378
00017,1274,379
00018,1274,379
00019,1274,379
00020,1273,380
00021,1273,381
00022,1272,381
00023,1271,383
00024,1271,383
00025,1270,384
00026,1270,384
00027,1270,385
00028,1270,385
00029,1269,386
00030,1269,387
00031,1268,388
00032,1268,389
00033,1267,391
00034,1267,391
00035,1266,391
00036,1266,392
00037,1266,392
00038,1266,393
00039,1265,394
00040,1264,395
00041,1263,397
00042,1262,397
00043,1262,398
00044,1261,399
00045,1261,399
00046,1261,400
00047,1260,401
00048,1260,402
00049,1259,402
00050,1259,403
00051,1258,404
00052,1258,404
00053,1257,405
00054,1257,406
00055,1256,406
00056,1256,406
00057,1256,407
00058,1256,407
00059,1255,408
00060,1255,408
00061,1254,409
00062,1253,410
00063,1253,410
00064,1253,411
00065,1252,411
00066,1252,412
00067,1251,413
00068,1251,414
00069,1250,415
00070,1250,415
00071,1249,416
00072,1248,417
00073,1247,419
00074,1246,419
00075,1246,421
00076,1245,422
00077,1244,423
00078,1244,424
00079,1243,425
00080,1243,425
00081,1242,426
00082,1242,427
00083,1241,429
00084,1240,429
00085,1240,430
00086,1239,431
00087,1239,431
00088,1238,432
00089,1238,433
00090,1237,434
00091,1237,434
00092,1236,435
00093,1236,435
00094,1236,436
00095,1235,436
00096,1235,437
00097,1234,438
00098,1234,438
00099,1233,439
00100,1233,440
00101,1233,440
00102,1232,440
00103,1231,442
00104,1231,442
00105,1231,442
00106,1230,443
00107,1230,443
00108,1229,444
00109,1229,444
00110,1228,445
00111,1228,445
00112,1227,447
00113,1226,447
00114,1226,448
00115,1225,448
00116,1225,449
00117,1224,450
00118,1223,452
00119,1222,453
00120,1222,455
00121,1221,457
00122,1220,458
00123,1220,458
00124,1219,459
00125,1218,460
00126,1218,461
00127,1217,462
00128,1217,462
00129,1216,463
00130,1216,464
00131,1215,464
00132,1215,465
00133,1215,465
00134,1214,466
00135,1214,466
00136,1213,467
00137,1213,468
00138,1212,469
00139,1211,469
00140,1211,470
00141,1210,471
00142,1210,472
00143,1209,472
00144,1208,473
00145,1208,474
00146,1207,475
00147,1207,476
00148,1206,476
00149,1205,477
00150,1204,478
00151,1203,479
00152,1203,480
00153,1202,481
00154,1201,482
00155,1201,483
00156,1200,484
00157,1199,486
00158,1198,487
00159,1198,488
00160,1197,490
00161,1196,490
00162,1196,491
00163,1196,491
00164,1195,492
00165,1194,493
00166,1194,493
00167,1193,494
00168,1193,496
00169,1192,496
00170,1192,497
00171,1191,498
00172,1190,499
00173,1189,500
00174,1189,501
00175,1188,502
00176,1187,502
00177,1187,503
00178,1186,504
00179,1186,504
00180,1185,505
00181,1185,505
00182,1184,506
00183,1184,506
00184,1184,507
00185,1183,508
00186,1183,508
00187,1182,509
00188,1181,510
00189,1180,511
00190,1180,511
00191,1180,513
00192,1179,513
00193,1178,514
00194,1178,515
00195,1178,516
00196,1177,516
00197,1177,517
00198,1175,519
00199,1175,519
00200,1175,520
00201,1174,521
00202,1173,521
00203,1172,523
00204,1171,525
00205,1170,526
00206,1169,527
00207,1169,527
00208,1169,528
00209,1168,530
00210,1168,530
00211,1168,531
00212,1167,531
00213,1166,532
00214,1165,532
00215,1165,533
00216,1165,533
00217,1164,533
00218,1164,534
00219,1163,535
00220,1163,535
00221,1163,536
00222,1162,537
00223,1162,537
00224,1161,538
00225,1160,539
00226,1160,540
00227,1159,541
00228,1158,543
00229,1158,543
00230,1157,543
00231,1157,543
00232,1157,543
00233,1157,544
00234,1156,544
00235,1156,544
00236,1156,545
00237,1155,545
00238,1155,546
00239,1155,546
00240,1155,547
00241,1154,547
00242,1154,548
00243,1153,548
00244,1153,549
00245,1152,550
00246,1152,550
00247,1151,551
00248,1151,552
00249,1150,553
00250,1150,553
00251,1149,554
00252,1149,554
00253,1149,554
00254,1149,554
00255,1148,555
00256,1149,555
00257,1149,555
00258,1149,555
00259,1148,556
00260,1147,556
00261,1147,556
00262,1147,556
00263,1146,557
00264,1146,557
00265,1146,558
00266,1146,558
00267,1145,558
00268,1145,558
00269,1145,559
00270,1145,559
00271,1145,559
00272,1144,559
00273,1145,559
00274,1145,559
00275,1145,559
00276,1145,559
00277,1144,559
00278,1145,559
00279,1145,559
00280,1145,559
00281,1145,559
00282,1145,559
00283,1145,559
00284,1145,559
00285,1145,559
00286,1145,559
00287,1145,559
00288,1145,559
00289,1145,559
00290,1145,559
00291,1145,559
00292,1145,559
00293,1145,559
00294,1145,559
00295,1145,559
00296,1145,559
00297,1145,560
00298,1145,559
00299,1145,560
00300,1146,560
00301,1146,559
00302,1146,559
00303,1146,560
00304,1146,559
00305,1146,560
00306,1146,560
00307,1146,560
00308,1146,560
00309,1146,560
00310,1146,560
00311,1145,560
00312,1145,560
00313,1145,560
00314,1145,560
00315,1146,560
00316,1146,560
00317,1146,559
00318,1146,559
00319,1146,559
00320,1146,559
00321,1146,559
00322,1146,559
00323,1146,559
00324,1146,559
00325,1146,559
00326,1146,559
00327,1147,559
00328,1146,559
00329,1147,559
00330,1147,559
00331,1147,559
00332,1147,559
00333,1147,559
00334,1147,559
00335,1147,560
00336,1147,560
00337,1146,560
00338,1146,561
00339,1146,561
00340,1146,561
00341,1146,561
00342,1145,561
00343,1146,561
00344,1146,562
00345,1146,561
00346,1146,561
00347,1147,561
00348,1147,561
00349,1147,561
00350,1147,561
00351,1146,562
00352,1146,562
00353,1146,562
00354,1146,562
00355,1145,562
00356,1145,563
00357,1145,563
00358,1146,563
00359,1145,563
00360,1145,563
00361,1145,563
00362,1145,563
00363,1145,563
00364,1145,564
00365,1144,564
00366,1145,564
00367,1144,564
00368,1144,564
00369,1144,564
00370,1144,565
00371,1144,564
00372,1144,564
00373,1144,565
00374,1144,565
00375,1144,564
00376,1144,564
00377,1145,564
00378,1145,564
00379,1145,564
00380,1145,564
00381,1145,564
00382,1145,564
00383,1145,564
00384,1145,564
00385,1145,563
00386,1145,564
00387,1145,564
00388,1145,564
00389,1145,564
00390,1145,564
00391,1145,564
00392,1145,564
00393,1145,564
00394,1145,564
00395,1145,564
00396,1144,564
00397,1144,564
00398,1145,564
00399,1145,564
00400,1145,564
00401,1145,564
00402,1145,564
00403,1145,564
00404,1145,564
00405,1145,565
00406,1145,564
00407,1144,565
00408,1145,565
00409,1144,565
00410,1144,565
00411,1144,565
00412,1144,565
00413,1144,565
00414,1144,565
00415,1144,565
00416,1144,565
00417,1144,565
00418,1144,565
00419,1144,566
00420,1144,566
00421,1144,566
00422,1144,566
00423,1144,566
