frame,x,y
00001,1340,504
00002,1338,504
00003,1335,504
00004,1334,504
00005,1332,503
00006,1331,503
00007,1330,503
00008,1329,503
00009,1328,503
00010,1327,503
00011,1325,503
00012,1324,503
00013,1323,502
00014,1321,502
00015,1320,502
00016,1319,502
00017,1317,502
00018,1316,502
00019,1315,502
00020,1314,501
00021,1311,502
00022,1310,501
00023,1308,502
00024,1307,502
00025,1305,502
00026,1303,502
00027,1301,502
00028,1300,502
00029,1298,502
00030,1297,502
00031,1295,502
00032,1294,502
00033,1293,502
00034,1292,502
00035,1291,502
00036,1289,502
00037,1287,502
00038,1286,502
00039,1285,502
00040,1283,502
00041,1282,502
00042,1280,502
00043,1279,502
00044,1278,502
00045,1276,502
00046,1274,502
00047,1274,502
00048,1273,502
00049,1272,502
00050,1271,502
00051,1270,501
00052,1269,501
00053,1267,501
00054,1266,501
00055,1265,501
00056,1263,501
00057,1262,501
00058,1261,502
00059,1259,502
00060,1258,502
00061,1257,502
00062,1256,502
00063,1254,502
00064,1253,502
00065,1251,503
00066,1249,503
00067,1248,503
00068,1246,503
00069,1245,503
00070,1244,504
00071,1244,504
00072,1243,504
00073,1242,504
00074,1240,505
00075,1239,505
00076,1238,505
00077,1236,505
00078,1235,505
00079,1234,505
00080,1232,505
00081,1231,505
00082,1230,505
00083,1229,505
00084,1228,505
00085,1227,505
00086,1226,505
00087,1224,505
00088,1223,505
00089,1221,505
00090,1219,505
00091,1218,506
00092,1217,506
00093,1214,506
00094,1212,507
00095,1210,507
00096,1209,508
00097,1208,508
00098,1206,508
00099,1206,508
00100,1204,508
00101,1203,508
00102,1202,508
00103,1201,508
00104,1199,508
00105,1197,508
00106,1195,508
00107,1194,508
00108,1193,508
00109,1192,508
00110,1190,508
00111,1189,508
00112,1187,508
00113,1185,508
00114,1184,508
00115,1182,508
00116,1180,509
00117,1178,509
00118,1175,509
00119,1173,510
00120,1171,510
00121,1169,511
00122,1168,511
00123,1167,511
00124,1165,511
00125,1163,512
00126,1162,512
00127,1160,512
00128,1159,512
00129,1157,512
00130,1155,512
00131,1153,512
00132,1152,512
00133,1150,512
00134,1149,512
00135,1148,512
00136,1146,512
00137,1144,512
00138,1143,512
00139,1141,512
00140,1140,513
00141,1138,513
00142,1136,513
00143,1134,513
00144,1132,514
00145,1131,514
00146,1130,514
00147,1128,515
00148,1126,515
00149,1124,516
00150,1122,516
00151,1120,516
00152,1119,516
00153,1118,516
00154,1117,517
00155,1115,517
00156,1114,517
00157,1112,517
00158,1110,517
00159,1109,517
00160,1107,518
00161,1106,518
00162,1105,518
00163,1102,518
00164,1101,518
00165,1100,518
00166,1099,518
00167,1098,518
00168,1097,518
00169,1096,518
00170,1094,518
00171,1093,518
00172,1091,519
00173,1090,519
00174,1089,519
00175,1087,519
