frame,x,y
00001,1219,585
00002,1219,584
00003,1222,583
00004,1223,582
00005,1224,581
00006,1225,580
00007,1225,580
00008,1226,579
00009,1228,578
00010,1229,577
00011,1230,577
00012,1230,576
00013,1232,575
00014,1234,574
00015,1236,573
00016,1237,572
00017,1238,571
00018,1238,571
00019,1239,570
00020,1241,569
00021,1242,568
00022,1243,568
00023,1245,566
00024,1247,565
00025,1247,565
00026,1249,564
00027,1250,563
00028,1251,562
00029,1252,562
00030,1252,561
00031,1253,561
00032,1254,560
00033,1255,559
00034,1256,558
00035,1257,557
00036,1257,557
00037,1260,554
00038,1260,554
00039,1261,554
00040,1261,553
00041,1262,552
00042,1263,551
00043,1264,551
00044,1265,549
00045,1266,548
00046,1266,548
00047,1268,546
00048,1268,546
00049,1268,545
00050,1270,544
00051,1271,543
00052,1273,542
00053,1274,540
00054,1276,539
00055,1277,539
00056,1278,538
00057,1278,537
00058,1279,536
00059,1281,535
00060,1282,534
00061,1283,534
00062,1284,533
00063,1285,532
00064,1286,531
00065,1288,530
00066,1288,530
00067,1289,529
00068,1290,528
00069,1291,527
00070,1292,526
00071,1293,526
00072,1294,524
00073,1295,523
00074,1296,522
00075,1297,521
00076,1298,520
00077,1300,519
00078,1300,518
00079,1302,517
00080,1303,516
00081,1303,516
00082,1303,515
00083,1304,515
00084,1304,515
00085,1304,514
00086,1305,514
00087,1307,512
00088,1307,512
00089,1308,511
00090,1309,510
00091,1310,509
00092,1311,509
00093,1312,508
00094,1314,506
00095,1315,505
00096,1316,504
00097,1318,503
00098,1319,502
00099,1319,502
00100,1320,501
00101,1321,501
00102,1321,500
00103,1322,500
00104,1325,499
00105,1324,498
00106,1325,498
00107,1326,497
00108,1327,496
00109,1328,496
00110,1330,495
00111,1330,494
00112,1331,494
00113,1332,493
00114,1333,493
00115,1333,493
00116,1334,492
00117,1334,492
00118,1335,492
00119,1336,491
00120,1336,490
00121,1337,490
00122,1338,489
00123,1340,488
00124,1341,488
00125,1342,487
00126,1342,486
00127,1343,486
00128,1344,485
00129,1345,485
00130,1346,484
00131,1347,483
00132,1348,483
00133,1349,482
00134,1349,482
00135,1349,482
00136,1350,481
00137,1351,481
00138,1352,480
00139,1353,479
00140,1354,478
00141,1354,478
00142,1355,478
00143,1355,478
00144,1356,477
00145,1356,477
00146,1357,476
00147,1358,476
00148,1358,475
00149,1359,475
00150,1361,474
00151,1362,473
00152,1363,472
