frame,x,y
00001,1059,727
00002,1060,727
00003,1060,726
00004,1061,726
00005,1062,725
00006,1064,724
00007,1065,723
00008,1066,723
00009,1067,722
00010,1069,721
00011,1071,720
00012,1072,719
00013,1073,718
00014,1075,717
00015,1076,717
00016,1078,715
00017,1080,715
00018,1081,714
00019,1082,713
00020,1083,713
00021,1084,712
00022,1085,712
00023,1085,711
00024,1086,711
00025,1087,710
00026,1088,709
00027,1090,708
00028,1091,707
00029,1093,706
00030,1093,707
00031,1095,705
00032,1094,705
00033,1095,704
00034,1097,703
00035,1098,702
00036,1099,701
00037,1100,701
00038,1103,699
00039,1104,699
00040,1105,698
00041,1107,697
00042,1111,695
00043,1112,695
00044,1114,694
00045,1115,693
00046,1117,692
00047,1118,692
00048,1119,691
00049,1120,690
00050,1121,690
00051,1122,689
00052,1123,688
00053,1124,688
00054,1125,687
00055,1126,686
00056,1127,685
00057,1128,684
00058,1131,683
00059,1132,682
00060,1135,681
00061,1136,680
00062,1138,679
00063,1140,679
00064,1142,678
00065,1144,677
00066,1146,676
00067,1148,676
00068,1150,675
00069,1152,674
00070,1155,672
00071,1156,671
00072,1158,671
00073,1159,670
00074,1160,669
00075,1161,669
00076,1163,668
00077,1164,667
00078,1166,666
00079,1167,665
00080,1167,664
00081,1169,664
00082,1170,663
00083,1173,661
00084,1174,660
00085,1175,659
00086,1178,658
00087,1180,657
00088,1182,657
00089,1184,655
00090,1187,653
00091,1189,653
00092,1191,651
00093,1192,651
00094,1195,650
00095,1196,648
00096,1198,647
00097,1198,647
00098,1200,645
00099,1202,644
00100,1203,643
00101,1205,642
00102,1206,641
00103,1208,639
00104,1208,639
00105,1209,638
00106,1211,636
00107,1213,634
00108,1215,633
00109,1218,631
00110,1220,629
00111,1222,628
00112,1224,626
00113,1226,625
00114,1229,623
00115,1232,621
00116,1234,620
00117,1236,618
00118,1237,617
00119,1239,615
00120,1240,614
00121,1241,613
00122,1243,612
00123,1244,611
00124,1245,610
00125,1246,609
00126,1248,607
00127,1249,606
00128,1251,604
00129,1252,603
00130,1254,602
00131,1256,599
00132,1258,598
00133,1260,597
00134,1263,595
00135,1265,594
00136,1269,591
00137,1271,589
00138,1273,587
00139,1275,586
00140,1276,585
00141,1278,583
00142,1279,582
00143,1281,581
00144,1282,580
00145,1283,579
00146,1284,578
00147,1286,577
00148,1288,574
00149,1289,573
00150,1291,572
00151,1292,571
00152,1294,569
00153,1296,567
00154,1298,565
00155,1300,564
00156,1302,563
00157,1304,561
00158,1308,558
00159,1310,557
00160,1312,556
00161,1315,554
00162,1317,553
00163,1318,551
00164,1320,550
00165,1321,549
00166,1322,548
00167,1323,547
00168,1325,545
00169,1327,544
00170,1328,543
00171,1328,542
00172,1330,540
00173,1331,539
00174,1333,538
00175,1334,536
00176,1336,535
00177,1338,533
00178,1340,531
00179,1343,529
00180,1345,528
00181,1349,525
00182,1351,524
00183,1353,522
00184,1355,520
00185,1357,518
00186,1358,517
00187,1360,516
00188,1361,514
00189,1362,513
00190,1364,512
00191,1365,510
00192,1366,509
00193,1367,508
00194,1368,507
00195,1369,505
