frame,x,y
00001,1304,501
00002,1302,502
00003,1301,502
00004,1300,502
00005,1300,502
00006,1299,503
00007,1298,503
00008,1297,503
00009,1297,503
00010,1296,504
00011,1296,504
00012,1295,504
00013,1294,505
00014,1293,505
00015,1292,505
00016,1292,505
00017,1291,505
00018,1290,506
00019,1290,506
00020,1290,506
00021,1289,506
00022,1288,506
00023,1288,507
00024,1287,507
00025,1287,507
00026,1286,507
00027,1285,507
00028,1285,508
00029,1284,508
00030,1283,509
00031,1282,509
00032,1281,509
00033,1281,509
00034,1280,510
00035,1280,510
00036,1279,510
00037,1278,510
00038,1277,511
00039,1275,511
00040,1273,512
00041,1273,512
00042,1272,513
00043,1271,513
00044,1269,514
00045,1268,514
00046,1267,515
00047,1265,516
00048,1263,516
00049,1261,517
00050,1260,518
00051,1258,519
00052,1256,520
00053,1254,522
00054,1252,523
00055,1250,524
00056,1249,525
00057,1247,526
00058,1245,527
00059,1244,528
00060,1243,529
00061,1242,529
00062,1240,530
00063,1239,531
00064,1237,531
00065,1235,532
00066,1233,533
00067,1232,533
00068,1230,534
00069,1228,535
00070,1226,536
00071,1224,536
00072,1222,537
00073,1221,537
00074,1220,538
00075,1218,538
00076,1215,539
00077,1214,540
00078,1212,540
00079,1210,541
00080,1208,542
00081,1207,542
00082,1205,543
00083,1203,543
00084,1201,544
00085,1199,545
00086,1197,545
00087,1196,545
00088,1194,546
00089,1192,546
00090,1190,547
00091,1189,547
00092,1187,547
00093,1185,547
00094,1183,547
00095,1182,547
00096,1180,547
00097,1179,547
00098,1178,547
00099,1177,547
00100,1175,547
00101,1174,547
00102,1173,547
00103,1171,547
00104,1170,547
00105,1168,546
00106,1166,546
00107,1165,546
00108,1164,546
00109,1162,546
00110,1160,545
00111,1159,545
00112,1157,545
00113,1156,545
00114,1156,544
00115,1154,544
00116,1151,543
00117,1151,543
00118,1149,543
00119,1146,542
00120,1144,542
00121,1142,541
00122,1140,541
00123,1139,540
00124,1138,540
00125,1136,540
00126,1135,539
00127,1133,539
00128,1132,539
00129,1131,538
00130,1129,538
00131,1128,538
00132,1125,537
00133,1124,537
00134,1123,537
00135,1121,536
00136,1121,536
00137,1120,536
00138,1119,535
00139,1118,535
00140,1117,535
00141,1116,535
00142,1115,535
00143,1114,534
00144,1113,534
00145,1112,534
00146,1111,533
00147,1109,533
00148,1108,532
00149,1107,531
00150,1105,531
00151,1103,530
00152,1103,530
00153,1101,529
00154,1099,529
00155,1098,529
