frame,x,y
00001,1134,553
00002,1134,553
00003,1137,554
00004,1139,555
00005,1140,555
00006,1142,555
00007,1144,556
00008,1146,556
00009,1148,557
00010,1150,557
00011,1151,558
00012,1153,558
00013,1156,559
00014,1159,560
00015,1162,560
00016,1163,561
00017,1166,562
00018,1167,562
00019,1169,562
00020,1170,563
00021,1171,563
00022,1172,563
00023,1174,564
00024,1176,564
00025,1178,565
00026,1179,565
00027,1181,565
00028,1182,566
00029,1184,566
00030,1186,567
00031,1188,567
00032,1190,568
00033,1192,568
00034,1193,568
00035,1194,568
00036,1196,569
00037,1198,569
00038,1199,570
00039,1200,570
00040,1202,570
00041,1203,571
00042,1205,571
00043,1206,571
00044,1208,571
00045,1209,572
00046,1211,572
00047,1212,572
00048,1214,573
00049,1216,573
00050,1217,573
00051,1219,574
00052,1221,574
00053,1222,574
00054,1224,575
00055,1226,575
00056,1227,576
00057,1229,576
00058,1230,577
00059,1232,577
00060,1234,578
00061,1237,579
00062,1238,579
00063,1239,580
00064,1241,580
00065,1242,580
00066,1243,581
00067,1244,581
00068,1245,582
00069,1246,582
00070,1247,583
00071,1248,583
00072,1250,583
00073,1252,584
00074,1254,584
00075,1256,584
00076,1258,585
00077,1259,585
00078,1260,586
00079,1262,586
00080,1264,587
00081,1267,588
00082,1267,588
00083,1269,588
00084,1270,589
00085,1272,589
00086,1274,590
00087,1275,590
00088,1277,591
00089,1279,592
00090,1281,593
00091,1282,594
00092,1284,594
00093,1285,595
00094,1287,595
00095,1289,596
00096,1290,597
00097,1293,598
00098,1295,599
00099,1296,600
00100,1297,600
00101,1298,601
00102,1300,601
00103,1301,602
00104,1302,603
00105,1304,603
00106,1305,604
00107,1306,605
00108,1308,605
00109,1309,606
00110,1311,606
00111,1313,607
00112,1314,607
00113,1315,608
00114,1317,609
00115,1318,609
00116,1319,609
00117,1321,610
00118,1322,610
00119,1324,611
00120,1325,611
00121,1327,612
00122,1328,612
00123,1328,612
00124,1330,613
00125,1331,613
00126,1332,614
00127,1334,614
00128,1335,614
00129,1337,614
00130,1337,615
00131,1339,615
00132,1341,616
00133,1342,616
00134,1343,617
00135,1344,617
00136,1346,618
00137,1347,618
00138,1348,618
00139,1350,619
00140,1352,619
00141,1353,620
00142,1354,620
00143,1355,620
00144,1356,621
00145,1358,621
00146,1359,621
00147,1360,622
00148,1361,622
00149,1362,622
