frame,x,y
00001,1151,601
00002,1151,600
00003,1151,599
00004,1152,599
00005,1152,598
00006,1152,598
00007,1153,598
00008,1153,597
00009,1154,596
00010,1154,595
00011,1155,595
00012,1155,594
00013,1156,593
00014,1156,592
00015,1157,592
00016,1157,591
00017,1157,590
00018,1158,589
00019,1159,588
00020,1159,587
00021,1159,587
00022,1160,586
00023,1160,585
00024,1160,585
00025,1161,584
00026,1161,584
00027,1162,582
00028,1162,582
00029,1163,580
00030,1164,579
00031,1165,578
00032,1166,577
00033,1166,576
00034,1167,576
00035,1167,575
00036,1168,574
00037,1169,573
00038,1169,572
00039,1170,571
00040,1170,570
00041,1170,570
00042,1170,570
00043,1171,569
00044,1171,568
00045,1172,567
00046,1172,567
00047,1172,566
00048,1172,566
00049,1173,565
00050,1173,565
00051,1174,564
00052,1174,563
00053,1174,563
00054,1175,562
00055,1175,561
00056,1176,560
00057,1176,559
00058,1177,558
00059,1177,557
00060,1178,556
00061,1179,556
00062,1179,555
00063,1179,554
00064,1179,555
00065,1179,554
00066,1180,553
00067,1180,553
00068,1180,552
00069,1181,552
00070,1181,551
00071,1182,550
00072,1182,550
00073,1182,549
00074,1182,549
00075,1183,548
00076,1182,548
00077,1183,547
00078,1183,546
00079,1183,546
00080,1183,545
00081,1183,544
00082,1184,543
00083,1184,542
00084,1185,540
00085,1185,540
00086,1186,538
00087,1186,538
00088,1187,536
00089,1187,536
00090,1188,534
00091,1190,532
00092,1191,532
00093,1192,531
00094,1193,530
00095,1193,530
00096,1194,529
00097,1194,528
00098,1195,527
00099,1195,527
00100,1195,526
00101,1196,525
00102,1196,525
00103,1197,524
00104,1197,523
00105,1198,523
00106,1198,522
00107,1198,521
00108,1198,521
00109,1200,518
00110,1200,517
00111,1201,517
00112,1201,516
00113,1202,514
00114,1203,514
00115,1203,513
00116,1204,511
00117,1204,510
00118,1205,509
00119,1206,509
00120,1206,507
00121,1207,506
00122,1209,504
00123,1210,503
00124,1212,501
00125,1214,500
00126,1215,499
00127,1216,498
00128,1217,497
00129,1218,497
00130,1219,496
00131,1220,496
00132,1221,494
00133,1222,494
00134,1223,493
00135,1223,493
00136,1224,492
00137,1225,491
00138,1225,491
00139,1226,490
00140,1227,490
00141,1228,489
00142,1228,488
00143,1229,487
00144,1229,487
00145,1230,486
00146,1232,484
00147,1232,484
00148,1233,483
00149,1233,482
00150,1234,481
00151,1235,480
00152,1236,480
00153,1237,479
00154,1238,477
00155,1239,477
00156,1240,476
00157,1241,475
00158,1243,474
00159,1244,473
00160,1246,472
00161,1247,472
00162,1249,471
00163,1251,470
00164,1252,469
00165,1253,469
00166,1254,468
00167,1256,467
00168,1257,466
00169,1258,465
00170,1259,465
00171,1260,464
00172,1261,463
00173,1262,463
00174,1263,462
00175,1264,461
00176,1264,461
00177,1265,460
00178,1266,460
00179,1267,459
00180,1268,458
00181,1269,457
00182,1269,456
00183,1271,455
00184,1272,454
00185,1273,454
00186,1274,453
00187,1276,452
00188,1278,451
00189,1280,450
00190,1281,449
00191,1283,449
00192,1285,448
00193,1287,447
00194,1288,446
00195,1290,446
00196,1292,445
00197,1293,444
00198,1295,444
00199,1296,443
00200,1297,443
00201,1298,442
00202,1299,441
00203,1300,441
00204,1302,440
00205,1303,439
00206,1304,439
00207,1305,438
00208,1306,438
00209,1307,437
00210,1308,436
00211,1309,435
00212,1310,435
00213,1312,434
00214,1312,433
00215,1314,432
00216,1316,432
00217,1318,431
00218,1320,430
00219,1322,429
00220,1325,429
00221,1326,428
00222,1328,428
00223,1329,427
00224,1331,426
00225,1332,426
00226,1334,425
00227,1336,424
