frame,x,y
00001,1339,555
00002,1338,556
00003,1336,557
00004,1335,559
00005,1333,560
00006,1332,561
00007,1330,564
00008,1328,565
00009,1327,566
00010,1325,567
00011,1325,567
00012,1323,568
00013,1321,569
00014,1320,569
00015,1317,570
00016,1315,571
00017,1312,572
00018,1310,573
00019,1308,574
00020,1305,575
00021,1302,575
00022,1298,576
00023,1297,577
00024,1294,578
00025,1293,578
00026,1292,578
00027,1290,579
00028,1287,580
00029,1285,580
00030,1283,581
00031,1281,581
00032,1279,582
00033,1276,583
00034,1275,583
00035,1271,585
00036,1270,585
00037,1266,586
00038,1264,587
00039,1262,588
00040,1260,588
00041,1257,589
00042,1254,590
00043,1253,590
00044,1251,591
00045,1249,591
00046,1247,592
00047,1244,592
00048,1242,593
00049,1241,593
00050,1238,594
00051,1236,594
00052,1234,595
00053,1231,595
00054,1229,596
00055,1226,596
00056,1224,597
00057,1221,597
00058,1219,598
00059,1217,599
00060,1215,599
00061,1213,600
00062,1210,600
00063,1208,601
00064,1206,602
00065,1205,602
00066,1203,602
00067,1201,603
00068,1199,603
00069,1198,604
00070,1195,604
00071,1194,605
00072,1191,606
00073,1190,606
00074,1189,606
00075,1188,607
00076,1186,607
00077,1184,608
00078,1182,608
00079,1181,609
00080,1179,609
00081,1178,610
00082,1176,611
00083,1174,612
00084,1172,613
00085,1170,615
