frame,x,y
00001,1386,577
00002,1387,577
00003,1386,578
00004,1385,579
00005,1385,580
00006,1385,579
00007,1384,580
00008,1384,581
00009,1384,582
00010,1383,583
00011,1383,585
00012,1382,586
00013,1382,587
00014,1382,588
00015,1381,589
00016,1381,589
00017,1381,589
00018,1381,590
00019,1380,591
00020,1380,591
00021,1380,591
00022,1379,592
00023,1379,592
00024,1379,592
00025,1378,593
00026,1378,594
00027,1377,596
00028,1376,598
00029,1375,600
00030,1374,601
00031,1373,603
00032,1372,606
00033,1371,606
00034,1369,611
00035,1368,613
00036,1368,614
00037,1367,615
00038,1366,617
00039,1365,619
00040,1364,621
00041,1364,622
00042,1363,623
00043,1363,624
00044,1362,626
00045,1361,627
00046,1361,627
00047,1360,628
00048,1359,629
00049,1359,630
00050,1359,630
00051,1358,631
00052,1357,632
00053,1357,633
00054,1356,634
00055,1355,636
00056,1354,637
00057,1354,638
00058,1353,638
00059,1352,639
00060,1351,640
00061,1350,642
00062,1350,642
00063,1349,643
00064,1348,644
00065,1347,646
00066,1347,647
00067,1346,648
00068,1345,649
00069,1344,650
00070,1344,651
00071,1343,653
00072,1342,655
00073,1341,657
00074,1340,658
00075,1340,659
00076,1338,661
00077,1337,663
00078,1336,665
00079,1336,665
00080,1336,665
00081,1335,666
00082,1334,667
00083,1333,668
00084,1333,669
00085,1332,669
00086,1331,671
00087,1330,672
00088,1329,674
00089,1328,675
00090,1327,676
00091,1326,677
00092,1324,679
00093,1323,680
00094,1323,681
00095,1321,682
00096,1320,683
00097,1319,684
00098,1319,686
00099,1318,687
00100,1317,688
00101,1316,690
00102,1314,692
00103,1314,693
00104,1312,695
00105,1312,695
00106,1311,697
00107,1310,698
00108,1309,699
00109,1307,700
00110,1306,701
00111,1305,702
00112,1303,704
00113,1303,704
00114,1301,706
00115,1299,708
00116,1298,709
00117,1297,710
00118,1296,710
00119,1295,711
00120,1295,711
00121,1294,712
00122,1293,714
00123,1292,714
00124,1291,715
00125,1290,716
00126,1290,716
00127,1289,717
00128,1288,718
00129,1287,719
00130,1286,720
00131,1285,720
00132,1283,722
00133,1282,723
00134,1281,725
00135,1278,727
00136,1277,728
00137,1276,729
00138,1275,730
00139,1274,730
00140,1273,731
00141,1272,732
00142,1271,733
00143,1270,734
00144,1269,735
00145,1268,736
00146,1267,737
00147,1266,738
00148,1265,738
00149,1264,739
00150,1262,740
00151,1262,741
00152,1260,742
00153,1259,743
00154,1258,744
00155,1257,745
00156,1257,745
00157,1256,746
00158,1255,747
00159,1254,747
00160,1253,748
00161,1253,748
00162,1252,749
00163,1250,750
00164,1249,751
00165,1249,752
00166,1248,753
00167,1247,754
00168,1246,755
00169,1245,755
00170,1244,755
00171,1244,757
00172,1242,758
00173,1241,759
00174,1239,761
00175,1238,762
00176,1238,762
00177,1237,763
00178,1236,763
00179,1235,764
00180,1234,765
00181,1233,766
00182,1232,767
00183,1231,767
00184,1231,768
00185,1230,769
00186,1229,769
00187,1228,770
00188,1228,771
00189,1227,772
00190,1226,772
00191,1226,773
00192,1224,774
00193,1223,775
00194,1223,775
00195,1219,776
00196,1221,776
00197,1220,777
00198,1219,778
00199,1216,779
00200,1215,779
00201,1216,780
00202,1215,780
00203,1212,781
00204,1211,782
00205,1212,782
00206,1209,782
00207,1209,783
00208,1210,784
00209,1207,784
00210,1206,785
00211,1206,786
00212,1204,786
00213,1203,787
00214,1204,787
00215,1202,788
00216,1201,789
00217,1200,790
00218,1198,791
00219,1197,792
