frame,x,y
00001,1336,500
00002,1336,500
00003,1335,500
00004,1334,500
00005,1333,500
00006,1332,500
00007,1332,501
00008,1330,501
00009,1329,501
00010,1327,502
00011,1326,502
00012,1325,503
00013,1324,503
00014,1323,503
00015,1322,504
00016,1319,505
00017,1317,505
00018,1316,506
00019,1315,506
00020,1314,506
00021,1313,507
00022,1312,507
00023,1312,507
00024,1311,507
00025,1310,507
00026,1309,507
00027,1308,507
00028,1307,507
00029,1306,507
00030,1305,507
00031,1303,508
00032,1302,508
00033,1301,508
00034,1300,508
00035,1299,507
00036,1298,508
00037,1298,508
00038,1297,508
00039,1296,508
00040,1294,508
00041,1294,508
00042,1292,508
00043,1290,508
00044,1289,509
00045,1288,509
00046,1286,509
00047,1285,509
00048,1284,509
00049,1282,509
00050,1280,509
00051,1279,510
00052,1277,510
00053,1276,510
00054,1274,510
00055,1273,511
00056,1272,511
00057,1271,511
00058,1269,511
00059,1268,511
00060,1267,511
00061,1266,511
00062,1265,511
00063,1264,511
00064,1262,511
00065,1261,511
00066,1260,511
00067,1260,510
00068,1259,510
00069,1259,510
00070,1258,510
00071,1257,510
00072,1256,510
00073,1256,510
00074,1255,510
00075,1254,510
00076,1253,509
00077,1252,509
00078,1251,510
00079,1250,509
00080,1249,509
00081,1248,509
00082,1247,509
00083,1246,509
00084,1245,509
00085,1243,509
00086,1242,509
00087,1240,509
00088,1239,509
00089,1238,509
00090,1237,509
00091,1236,509
00092,1235,509
00093,1234,509
00094,1233,509
00095,1232,509
00096,1231,508
00097,1230,508
00098,1230,508
00099,1229,507
00100,1228,507
00101,1226,507
00102,1225,507
00103,1224,507
00104,1222,507
00105,1220,506
00106,1218,506
00107,1216,506
00108,1215,507
00109,1215,506
00110,1214,506
00111,1212,506
00112,1211,506
00113,1209,505
00114,1207,505
00115,1206,505
00116,1205,504
00117,1205,504
00118,1203,504
00119,1202,503
00120,1201,503
00121,1199,502
00122,1199,502
00123,1196,501
00124,1195,501
00125,1194,500
00126,1192,500
00127,1190,499
00128,1189,499
00129,1187,498
00130,1185,498
00131,1183,498
00132,1181,498
00133,1179,497
00134,1177,497
00135,1175,496
00136,1173,496
00137,1172,496
00138,1171,496
00139,1169,495
00140,1167,494
00141,1166,494
00142,1165,494
00143,1163,494
00144,1163,493
00145,1162,493
00146,1161,492
00147,1160,492
00148,1159,492
00149,1158,492
00150,1157,491
00151,1156,491
00152,1155,491
00153,1153,491
00154,1152,490
