frame,x,y
00001,1121,506
00002,1122,506
00003,1124,505
00004,1126,505
00005,1128,505
00006,1129,504
00007,1131,504
00008,1132,504
00009,1133,504
00010,1134,504
00011,1136,503
00012,1137,503
00013,1138,503
00014,1139,503
00015,1140,502
00016,1142,502
00017,1143,502
00018,1144,501
00019,1146,500
00020,1147,500
00021,1149,500
00022,1150,499
00023,1151,499
00024,1152,498
00025,1153,498
00026,1155,497
00027,1156,497
00028,1158,496
00029,1160,496
00030,1162,496
00031,1163,495
00032,1165,495
00033,1168,494
00034,1168,494
00035,1171,494
00036,1173,493
00037,1175,493
00038,1176,492
00039,1178,492
00040,1179,492
00041,1180,491
00042,1181,491
00043,1182,491
00044,1184,490
00045,1185,489
00046,1187,489
00047,1188,488
00048,1189,488
00049,1191,488
00050,1192,487
00051,1193,487
00052,1194,486
00053,1196,486
00054,1197,485
00055,1200,485
00056,1201,484
00057,1203,484
00058,1204,484
00059,1207,483
00060,1209,483
00061,1211,482
00062,1212,482
00063,1214,482
00064,1216,481
00065,1218,481
00066,1219,481
00067,1221,480
00068,1223,480
00069,1224,480
00070,1225,479
00071,1227,479
00072,1228,478
00073,1230,478
00074,1231,478
00075,1232,477
00076,1234,477
00077,1237,476
00078,1238,475
00079,1239,475
00080,1240,475
00081,1241,475
00082,1242,474
00083,1244,474
00084,1246,473
00085,1247,473
00086,1249,472
00087,1251,472
00088,1252,472
00089,1253,471
00090,1255,471
00091,1256,471
00092,1257,471
00093,1259,470
00094,1261,470
00095,1263,470
00096,1265,469
00097,1267,469
00098,1269,469
00099,1270,469
00100,1272,468
00101,1273,468
00102,1275,468
00103,1276,468
00104,1277,467
00105,1279,467
00106,1281,467
00107,1282,467
00108,1283,466
00109,1284,466
00110,1286,466
00111,1287,465
00112,1288,465
00113,1289,465
00114,1291,465
00115,1292,464
00116,1293,464
00117,1294,464
00118,1296,463
00119,1297,463
00120,1298,463
00121,1300,463
00122,1301,463
00123,1303,462
00124,1304,462
00125,1305,462
00126,1307,462
00127,1308,462
00128,1309,461
00129,1310,461
00130,1312,461
00131,1313,461
00132,1315,461
