frame,x,y
00001,1360,588
00002,1359,589
00003,1359,589
00004,1358,589
00005,1357,590
00006,1357,590
00007,1356,590
00008,1356,590
00009,1355,590
00010,1355,590
00011,1355,590
00012,1354,590
00013,1353,591
00014,1352,591
00015,1351,592
00016,1350,592
00017,1350,592
00018,1349,592
00019,1349,592
00020,1347,593
00021,1347,593
00022,1346,593
00023,1346,593
00024,1345,593
00025,1345,593
00026,1343,594
00027,1343,594
00028,1343,594
00029,1342,594
00030,1342,594
00031,1340,595
00032,1337,597
00033,1324,605
00034,1323,605
00035,1321,605
00036,1321,605
00037,1329,599
00038,1328,600
00039,1324,602
00040,1313,609
00041,1312,609
00042,1311,609
00043,1309,610
00044,1308,610
00045,1307,611
00046,1306,612
00047,1303,613
00048,1300,613
00049,1299,613
00050,1298,614
00051,1296,614
00052,1295,614
00053,1294,614
00054,1293,614
00055,1292,615
00056,1290,615
00057,1288,615
00058,1285,615
00059,1284,615
00060,1282,616
00061,1281,615
00062,1279,616
00063,1277,616
00064,1275,617
00065,1273,617
00066,1271,618
00067,1268,618
00068,1266,619
00069,1264,620
00070,1262,621
00071,1259,622
00072,1257,623
00073,1255,623
00074,1254,623
00075,1252,624
00076,1249,624
00077,1247,625
00078,1244,626
00079,1242,626
00080,1240,626
00081,1236,627
00082,1233,628
00083,1231,628
00084,1230,628
00085,1228,629
00086,1226,629
00087,1224,630
00088,1223,630
00089,1220,631
00090,1218,632
00091,1215,633
00092,1212,634
00093,1209,635
00094,1206,636
00095,1204,637
00096,1201,639
00097,1199,640
00098,1196,641
00099,1193,642
00100,1191,643
00101,1189,644
00102,1186,645
00103,1184,646
00104,1182,647
00105,1180,647
00106,1177,648
00107,1175,649
00108,1173,649
00109,1171,650
00110,1167,651
00111,1165,652
00112,1163,653
00113,1161,654
00114,1159,654
00115,1155,655
00116,1153,656
00117,1149,658
00118,1147,659
00119,1145,660
00120,1143,661
00121,1141,662
00122,1138,663
00123,1134,665
00124,1131,667
00125,1129,668
00126,1126,669
00127,1124,670
00128,1121,671
00129,1119,672
00130,1117,673
00131,1114,674
00132,1112,674
00133,1110,675
00134,1108,676
00135,1106,677
00136,1103,678
00137,1101,679
00138,1098,680
00139,1096,681
00140,1093,682
00141,1091,683
00142,1088,684
00143,1085,685
00144,1083,686
00145,1081,688
00146,1078,689
00147,1076,690
00148,1073,692
00149,1070,693
00150,1068,694
00151,1065,696
00152,1063,697
00153,1060,699
00154,1058,700
