frame,x,y
00001,1376,586
00002,1374,585
00003,1373,585
00004,1372,584
00005,1370,583
00006,1369,582
00007,1367,581
00008,1365,580
00009,1364,579
00010,1361,577
00011,1358,575
00012,1354,572
00013,1350,571
00014,1347,569
00015,1342,567
00016,1336,565
00017,1332,564
00018,1330,563
00019,1327,562
00020,1325,561
00021,1323,561
00022,1321,560
00023,1319,560
00024,1317,559
00025,1315,558
00026,1314,558
00027,1309,557
00028,1307,557
00029,1304,556
00030,1302,556
00031,1300,555
00032,1299,555
00033,1296,554
00034,1293,554
00035,1291,553
00036,1289,553
00037,1287,553
00038,1285,553
00039,1283,552
00040,1279,552
00041,1276,552
00042,1273,551
00043,1272,551
00044,1269,550
00045,1266,550
00046,1263,549
00047,1261,549
00048,1259,549
00049,1255,548
00050,1253,548
00051,1250,547
00052,1248,547
00053,1246,547
00054,1243,546
00055,1240,546
00056,1239,545
00057,1236,545
00058,1234,545
00059,1231,545
00060,1229,544
00061,1226,544
00062,1225,544
00063,1222,543
00064,1220,543
00065,1218,542
00066,1215,542
00067,1213,541
00068,1211,541
00069,1209,541
00070,1207,540
00071,1205,540
00072,1202,540
00073,1201,539
00074,1198,539
00075,1197,538
00076,1195,538
00077,1194,538
00078,1191,537
00079,1190,536
00080,1188,536
00081,1186,535
00082,1184,535
00083,1183,535
00084,1181,534
00085,1178,534
00086,1176,534
00087,1173,533
00088,1172,533
00089,1168,532
00090,1166,531
00091,1164,530
00092,1163,530
00093,1161,529
00094,1159,528
00095,1157,527
00096,1155,526
00097,1152,525
00098,1150,524
00099,1149,523
00100,1146,521
00101,1144,520
00102,1142,519
00103,1140,518
00104,1139,517
00105,1136,515
00106,1135,514
00107,1134,514
00108,1132,513
00109,1131,513
00110,1130,512
00111,1128,511
00112,1127,510
00113,1126,509
00114,1124,508
00115,1123,507
00116,1121,506
00117,1119,505
00118,1117,504
00119,1116,503
00120,1115,502
00121,1114,502
00122,1112,501
00123,1110,500
00124,1109,499
00125,1107,498
00126,1105,496
00127,1104,496
