frame,x,y
00001,1324,487
00002,1323,488
00003,1321,489
00004,1320,490
00005,1319,490
00006,1317,491
00007,1317,492
00008,1315,493
00009,1314,493
00010,1313,494
00011,1311,495
00012,1310,495
00013,1308,496
00014,1307,497
00015,1306,498
00016,1304,499
00017,1302,500
00018,1301,501
00019,1299,503
00020,1297,505
00021,1295,506
00022,1294,507
00023,1293,507
00024,1293,508
00025,1292,508
00026,1291,509
00027,1290,510
00028,1289,510
00029,1288,511
00030,1287,512
00031,1286,512
00032,1285,513
00033,1283,514
00034,1282,515
00035,1280,516
00036,1279,516
00037,1278,517
00038,1276,518
00039,1275,519
00040,1274,520
00041,1273,521
00042,1271,522
00043,1270,523
00044,1268,524
00045,1267,525
00046,1266,526
00047,1264,528
00048,1264,529
00049,1262,530
00050,1260,532
00051,1259,533
00052,1257,534
00053,1257,534
00054,1256,535
00055,1255,536
00056,1254,536
00057,1253,537
00058,1252,538
00059,1251,539
00060,1249,540
00061,1248,540
00062,1247,542
00063,1245,542
00064,1244,543
00065,1243,544
00066,1242,545
00067,1240,546
00068,1239,547
00069,1237,548
00070,1236,549
00071,1235,551
00072,1233,552
00073,1231,554
00074,1230,555
00075,1229,556
00076,1227,557
00077,1226,558
00078,1224,560
00079,1223,561
00080,1222,562
00081,1220,563
00082,1220,563
00083,1218,564
00084,1217,565
00085,1216,566
00086,1215,567
00087,1214,568
00088,1212,569
00089,1211,570
00090,1209,571
00091,1208,572
00092,1207,573
00093,1206,573
00094,1205,574
00095,1204,575
00096,1203,576
00097,1201,577
00098,1200,578
00099,1199,578
00100,1198,579
00101,1197,580
00102,1195,581
00103,1193,583
00104,1192,583
00105,1191,584
00106,1189,585
00107,1188,587
00108,1186,588
00109,1185,589
00110,1184,590
00111,1183,590
00112,1182,591
00113,1181,592
00114,1180,593
00115,1178,593
00116,1177,594
00117,1176,595
00118,1175,596
00119,1174,597
00120,1173,597
00121,1172,598
00122,1170,599
00123,1169,600
00124,1168,600
00125,1167,601
00126,1166,602
00127,1165,602
00128,1164,603
00129,1163,603
00130,1162,604
00131,1161,604
00132,1161,605
00133,1160,605
00134,1159,606
