frame,x,y
00001,1175,518
00002,1177,519
00003,1179,520
00004,1181,521
00005,1183,521
00006,1184,521
00007,1186,521
00008,1189,521
00009,1191,522
00010,1193,522
00011,1195,522
00012,1198,521
00013,1200,522
00014,1202,522
00015,1204,521
00016,1206,521
00017,1208,521
00018,1210,520
00019,1213,520
00020,1215,520
00021,1217,519
00022,1219,519
00023,1222,518
00024,1225,517
00025,1228,516
00026,1230,516
00027,1231,515
00028,1234,515
00029,1236,514
00030,1238,514
00031,1241,513
00032,1244,512
00033,1246,512
00034,1248,511
00035,1251,511
00036,1255,510
00037,1258,510
00038,1260,509
00039,1262,509
00040,1265,508
00041,1267,508
00042,1270,507
00043,1272,506
00044,1274,506
00045,1276,505
00046,1279,504
00047,1281,504
00048,1283,503
00049,1286,502
00050,1288,501
00051,1290,501
00052,1292,500
00053,1294,500
00054,1296,499
00055,1299,498
00056,1300,498
00057,1303,497
00058,1305,497
00059,1307,496
00060,1309,495
00061,1311,495
00062,1314,494
00063,1316,494
00064,1319,493
00065,1321,492
00066,1323,492
00067,1325,492
00068,1327,491
00069,1330,490
00070,1332,489
00071,1334,489
00072,1336,488
00073,1338,488
00074,1340,487
00075,1343,486
00076,1343,486
00077,1346,485
00078,1348,484
00079,1349,483
00080,1350,483
