frame,x,y
00001,1287,669
00002,1284,670
00003,1282,670
00004,1280,671
00005,1280,671
00006,1278,671
00007,1276,672
00008,1275,672
00009,1273,672
00010,1271,672
00011,1270,672
00012,1268,673
00013,1266,673
00014,1264,673
00015,1262,673
00016,1260,673
00017,1259,673
00018,1258,673
00019,1257,673
00020,1256,673
00021,1254,673
00022,1252,673
00023,1250,673
00024,1247,674
00025,1246,674
00026,1244,675
00027,1241,675
00028,1237,676
00029,1236,677
00030,1234,677
00031,1232,677
00032,1231,678
00033,1230,678
00034,1228,678
00035,1226,679
00036,1224,679
00037,1223,680
00038,1220,680
00039,1218,680
00040,1216,681
00041,1213,681
00042,1211,681
00043,1209,682
00044,1207,682
00045,1206,682
00046,1204,683
00047,1202,683
00048,1200,684
00049,1197,685
00050,1195,686
00051,1193,687
00052,1191,688
00053,1188,690
00054,1185,691
00055,1183,692
00056,1180,693
00057,1178,694
00058,1177,695
00059,1174,696
00060,1172,696
00061,1171,697
00062,1168,698
00063,1167,698
00064,1165,699
00065,1163,700
00066,1160,701
00067,1158,702
00068,1156,702
00069,1153,703
00070,1152,704
00071,1149,705
00072,1147,706
00073,1145,706
00074,1142,708
00075,1139,709
00076,1137,710
00077,1135,711
00078,1132,713
00079,1130,714
00080,1128,715
00081,1125,716
00082,1121,718
00083,1119,719
00084,1118,720
00085,1116,720
00086,1114,721
00087,1112,722
00088,1110,723
00089,1109,724
00090,1107,724
00091,1104,725
00092,1103,726
00093,1100,727
00094,1098,727
00095,1096,728
00096,1094,729
00097,1092,729
00098,1091,730
00099,1089,730
00100,1087,731
00101,1085,732
00102,1083,732
00103,1081,733
00104,1079,734
00105,1077,734
00106,1075,735
00107,1073,736
00108,1072,737
00109,1068,738
00110,1066,739
00111,1064,740
00112,1061,741
00113,1060,741
00114,1058,742
00115,1056,743
00116,1056,743
00117,1054,743
00118,1053,744
00119,1050,745
00120,1048,746
00121,1047,746
00122,1045,746
00123,1043,747
00124,1042,747
00125,1039,748
00126,1038,748
00127,1037,748
00128,1034,749
00129,1033,749
00130,1030,750
00131,1028,751
00132,1027,751
00133,1025,751
00134,1023,752
00135,1021,753
00136,1019,753
00137,1018,753
00138,1016,753
00139,1015,754
00140,1014,754
00141,1012,754
00142,1011,754
00143,1009,754
00144,1008,754
00145,1007,755
00146,1005,755
00147,1002,756
