frame,x,y
00001,1304,517
00002,1302,518
00003,1301,519
00004,1299,520
00005,1297,521
00006,1295,523
00007,1293,525
00008,1292,525
00009,1290,527
00010,1289,527
00011,1287,529
00012,1285,530
00013,1283,532
00014,1281,533
00015,1280,534
00016,1279,535
00017,1278,536
00018,1276,536
00019,1274,538
00020,1273,539
00021,1271,540
00022,1269,541
00023,1267,542
00024,1265,543
00025,1264,544
00026,1261,545
00027,1260,546
00028,1258,547
00029,1256,548
00030,1255,549
00031,1254,549
00032,1253,550
00033,1252,551
00034,1250,552
00035,1248,553
00036,1247,554
00037,1245,554
00038,1244,555
00039,1242,556
00040,1241,557
00041,1239,558
00042,1237,559
00043,1236,560
00044,1234,561
00045,1231,562
00046,1229,564
00047,1228,565
00048,1226,566
00049,1224,567
00050,1222,568
00051,1221,569
00052,1219,570
00053,1217,571
00054,1215,572
00055,1214,573
00056,1211,574
00057,1209,575
00058,1208,576
00059,1207,576
00060,1205,577
00061,1204,577
00062,1203,578
00063,1201,579
00064,1200,580
00065,1198,580
00066,1198,581
00067,1197,581
00068,1196,582
00069,1195,582
00070,1193,583
00071,1191,585
00072,1189,585
00073,1187,586
00074,1186,587
00075,1185,587
00076,1184,588
00077,1182,589
00078,1180,590
00079,1179,590
00080,1176,591
00081,1175,592
00082,1174,593
00083,1173,593
00084,1172,594
00085,1171,594
00086,1169,595
00087,1167,595
00088,1166,596
00089,1165,597
00090,1163,597
00091,1162,598
00092,1161,598
00093,1160,598
00094,1158,599
00095,1157,599
00096,1156,600
00097,1155,600
00098,1153,601
00099,1152,601
00100,1151,602
00101,1150,602
00102,1149,603
00103,1148,603
00104,1147,603
00105,1146,603
00106,1145,604
00107,1144,604
00108,1142,605
00109,1141,605
00110,1140,606
00111,1139,606
00112,1137,607
00113,1136,607
00114,1135,607
00115,1134,608
00116,1133,609
00117,1132,609
00118,1131,609
00119,1130,610
00120,1129,609
00121,1129,609
00122,1128,610
00123,1127,610
00124,1126,610
00125,1126,610
00126,1124,610
