frame,x,y
00001,1174,875
00002,1174,875
00003,1175,874
00004,1175,873
00005,1176,872
00006,1176,872
00007,1178,870
00008,1178,870
00009,1178,869
00010,1180,867
00011,1180,866
00012,1180,865
00013,1181,864
00014,1182,863
00015,1182,862
00016,1183,859
00017,1183,858
00018,1184,856
00019,1185,853
00020,1185,852
00021,1186,850
00022,1186,849
00023,1186,849
00024,1187,847
00025,1188,845
00026,1189,844
00027,1189,843
00028,1189,842
00029,1190,840
00030,1190,839
00031,1191,837
00032,1192,836
00033,1192,835
00034,1192,833
00035,1192,832
00036,1192,830
00037,1192,830
00038,1193,828
00039,1193,828
00040,1194,825
00041,1194,823
00042,1195,819
00043,1196,817
00044,1196,814
00045,1197,811
00046,1197,808
00047,1198,805
00048,1198,802
00049,1199,801
00050,1199,800
00051,1200,798
00052,1200,797
00053,1200,795
00054,1201,793
00055,1201,790
00056,1202,789
00057,1203,785
00058,1204,782
00059,1205,780
00060,1206,778
00061,1207,776
00062,1207,775
00063,1208,772
00064,1209,770
00065,1210,768
00066,1211,765
00067,1212,763
00068,1213,761
00069,1214,759
00070,1215,756
00071,1216,754
00072,1217,752
00073,1218,751
00074,1218,750
00075,1220,748
00076,1220,746
00077,1221,744
00078,1222,742
00079,1223,740
00080,1224,738
00081,1226,735
00082,1227,733
00083,1228,731
00084,1229,730
00085,1229,728
00086,1229,728
00087,1230,726
00088,1232,724
00089,1233,722
00090,1233,721
00091,1234,720
00092,1235,718
00093,1236,715
00094,1238,713
00095,1239,712
00096,1239,711
00097,1240,709
00098,1241,707
00099,1242,705
00100,1243,704
00101,1245,702
00102,1246,700
00103,1247,698
00104,1249,696
00105,1250,694
00106,1251,692
00107,1252,691
00108,1252,690
00109,1254,687
00110,1255,686
00111,1256,685
00112,1257,683
00113,1258,681
00114,1260,680
00115,1261,678
00116,1262,676
00117,1263,675
00118,1263,674
00119,1264,673
00120,1265,671
00121,1266,670
00122,1267,669
00123,1268,668
00124,1269,666
00125,1269,665
00126,1270,664
00127,1271,663
00128,1272,661
00129,1273,660
00130,1274,659
00131,1274,658
00132,1275,657
00133,1276,655
00134,1277,654
00135,1277,653
00136,1278,651
00137,1279,651
00138,1280,649
00139,1280,648
00140,1281,646
00141,1282,644
00142,1283,642
00143,1284,641
00144,1285,639
00145,1285,638
00146,1286,637
00147,1286,636
00148,1287,634
00149,1288,633
00150,1289,632
00151,1290,630
00152,1290,629
00153,1291,627
00154,1292,625
00155,1292,624
00156,1293,622
00157,1294,621
00158,1295,619
00159,1296,617
00160,1297,615
00161,1298,614
00162,1299,612
00163,1300,610
00164,1300,609
00165,1301,607
00166,1303,605
00167,1303,604
00168,1303,603
00169,1304,602
00170,1304,601
00171,1305,600
00172,1306,598
00173,1307,596
00174,1308,594
00175,1308,593
00176,1308,592
00177,1309,591
00178,1309,590
00179,1310,588
00180,1310,587
00181,1311,587
00182,1311,585
00183,1311,584
00184,1312,584
00185,1312,583
00186,1312,582
00187,1313,581
00188,1313,580
00189,1313,579
00190,1314,578
00191,1315,577
00192,1315,576
00193,1316,575
00194,1316,574
00195,1317,573
00196,1317,572
00197,1318,571
00198,1318,570
00199,1318,568
00200,1319,567
00201,1319,566
00202,1319,564
00203,1320,563
00204,1320,562
00205,1321,561
00206,1321,560
00207,1321,559
00208,1322,557
00209,1322,556
00210,1323,555
00211,1323,553
00212,1323,553
00213,1324,551
00214,1324,551
00215,1324,548
00216,1325,546
00217,1325,544
00218,1326,541
00219,1326,541
00220,1326,539
00221,1327,537
00222,1328,535
00223,1329,533
00224,1330,531
00225,1331,529
00226,1331,529
00227,1331,529
00228,1331,528
00229,1332,527
00230,1332,526
00231,1333,525
00232,1334,524
00233,1334,523
00234,1335,522
00235,1335,521
00236,1336,520
00237,1336,519
00238,1337,517
00239,1338,515
00240,1339,513
00241,1340,510
00242,1341,507
00243,1341,506
00244,1342,504
00245,1343,503
00246,1344,501
00247,1345,500
00248,1347,497
