frame,x,y
00001,1343,446
00002,1342,447
00003,1340,447
00004,1340,448
00005,1338,448
00006,1337,449
00007,1336,449
00008,1335,450
00009,1335,451
00010,1333,452
00011,1332,452
00012,1331,453
00013,1331,453
00014,1330,454
00015,1329,454
00016,1328,455
00017,1327,455
00018,1325,456
00019,1324,457
00020,1322,458
00021,1322,458
00022,1321,459
00023,1319,460
00024,1318,460
00025,1317,461
00026,1315,462
00027,1314,463
00028,1313,464
00029,1311,465
00030,1310,467
00031,1309,468
00032,1308,469
00033,1306,471
00034,1304,472
00035,1303,473
00036,1301,475
00037,1301,475
00038,1298,477
00039,1297,478
00040,1296,479
00041,1294,480
00042,1293,481
00043,1291,482
00044,1290,483
00045,1289,484
00046,1288,485
00047,1286,486
00048,1284,488
00049,1283,489
00050,1282,490
00051,1280,492
00052,1279,492
00053,1278,494
00054,1276,495
00055,1275,497
00056,1273,498
00057,1272,500
00058,1271,502
00059,1270,502
00060,1269,504
00061,1267,505
00062,1265,507
00063,1264,509
00064,1262,510
00065,1260,511
00066,1259,512
00067,1258,514
00068,1257,515
00069,1255,516
00070,1254,517
00071,1253,518
00072,1252,519
00073,1251,521
00074,1250,521
00075,1249,523
00076,1248,523
00077,1247,525
00078,1245,526
00079,1244,527
00080,1243,528
00081,1242,530
00082,1241,531
00083,1240,532
00084,1240,533
00085,1238,534
00086,1238,535
00087,1236,536
00088,1235,537
00089,1234,538
00090,1233,540
00091,1232,541
00092,1231,542
00093,1230,543
00094,1228,544
00095,1227,546
00096,1227,546
00097,1225,548
00098,1224,549
00099,1223,550
00100,1223,551
00101,1221,553
00102,1221,553
00103,1220,554
00104,1219,555
00105,1218,556
00106,1217,557
00107,1217,558
00108,1215,559
00109,1214,560
00110,1214,561
00111,1214,561
00112,1213,562
00113,1212,563
00114,1211,564
00115,1211,564
00116,1209,566
00117,1209,566
00118,1208,567
00119,1208,568
00120,1207,569
00121,1206,570
00122,1206,571
00123,1205,572
00124,1204,573
00125,1204,573
00126,1203,574
00127,1202,575
00128,1202,575
00129,1201,576
00130,1200,577
00131,1199,578
00132,1199,579
00133,1197,580
00134,1196,581
00135,1196,581
00136,1195,581
00137,1193,583
00138,1192,584
00139,1191,585
00140,1190,587
00141,1189,588
00142,1188,589
00143,1187,590
00144,1185,591
00145,1184,592
00146,1182,593
00147,1179,595
00148,1176,596
00149,1173,598
00150,1171,599
00151,1168,600
00152,1166,601
00153,1164,603
00154,1162,604
00155,1159,606
00156,1157,607
00157,1155,609
00158,1153,611
00159,1151,612
00160,1149,613
00161,1147,615
00162,1144,616
