frame,x,y
00001,1190,604
00002,1189,604
00003,1190,604
00004,1191,604
00005,1192,604
00006,1193,605
00007,1194,605
00008,1195,605
00009,1195,605
00010,1197,605
00011,1198,606
00012,1199,606
00013,1200,606
00014,1201,607
00015,1202,607
00016,1202,607
00017,1203,607
00018,1204,607
00019,1205,607
00020,1205,607
00021,1206,608
00022,1207,608
00023,1208,608
00024,1209,608
00025,1210,608
00026,1210,609
00027,1211,609
00028,1213,609
00029,1214,609
00030,1214,609
00031,1215,609
00032,1216,609
00033,1216,610
00034,1217,610
00035,1218,610
00036,1218,610
00037,1219,610
00038,1220,610
00039,1221,610
00040,1221,610
00041,1222,610
00042,1224,610
00043,1225,610
00044,1225,610
00045,1227,610
00046,1228,610
00047,1228,610
00048,1228,610
00049,1230,610
00050,1231,610
00051,1230,609
00052,1231,609
00053,1232,609
00054,1233,609
00055,1233,609
00056,1235,609
00057,1235,609
00058,1236,609
00059,1236,609
00060,1237,609
00061,1237,609
00062,1238,609
00063,1239,609
00064,1241,608
00065,1241,609
00066,1242,608
00067,1243,608
00068,1245,608
00069,1245,608
00070,1246,608
00071,1248,608
00072,1247,608
00073,1248,608
00074,1249,608
00075,1250,608
00076,1250,608
00077,1251,608
00078,1253,608
00079,1253,608
00080,1255,608
00081,1255,608
00082,1257,607
00083,1257,607
00084,1257,607
00085,1259,607
00086,1259,607
00087,1260,607
00088,1261,607
00089,1261,607
00090,1262,607
00091,1263,606
00092,1264,607
00093,1264,606
00094,1265,606
00095,1265,606
00096,1266,606
00097,1267,606
00098,1268,606
00099,1268,605
00100,1269,605
00101,1269,605
00102,1269,605
00103,1270,605
00104,1271,605
00105,1271,605
00106,1271,605
00107,1272,605
00108,1273,605
00109,1273,604
00110,1274,604
00111,1275,604
00112,1276,604
00113,1277,604
00114,1277,604
00115,1277,604
00116,1278,603
00117,1279,603
00118,1280,603
00119,1280,603
00120,1281,603
00121,1282,603
00122,1283,603
00123,1283,603
00124,1284,603
00125,1285,603
00126,1287,603
00127,1287,603
00128,1288,603
00129,1288,603
00130,1289,603
00131,1291,603
00132,1291,603
00133,1292,603
00134,1292,603
00135,1293,603
00136,1295,603
00137,1295,602
00138,1294,603
00139,1295,603
00140,1296,603
00141,1296,603
00142,1298,602
00143,1298,603
00144,1298,603
00145,1300,603
00146,1302,602
00147,1303,602
00148,1303,603
00149,1303,603
00150,1304,603
00151,1306,603
00152,1305,603
00153,1306,603
00154,1307,603
00155,1309,604
00156,1309,604
00157,1310,604
00158,1312,604
00159,1312,604
00160,1313,605
00161,1314,605
00162,1316,605
00163,1317,606
00164,1318,606
00165,1319,607
00166,1321,608
00167,1322,608
00168,1323,609
00169,1325,610
00170,1327,610
00171,1328,612
00172,1330,612
00173,1330,613
00174,1331,613
00175,1332,614
00176,1334,614
00177,1334,615
00178,1335,616
00179,1337,616
00180,1338,617
00181,1339,617
00182,1341,617
00183,1341,618
00184,1343,619
00185,1345,619
00186,1345,620
00187,1346,621
00188,1347,621
00189,1349,622
00190,1351,622
00191,1351,623
00192,1352,623
00193,1354,623
00194,1354,624
00195,1356,625
00196,1357,626
00197,1357,626
00198,1359,627
00199,1360,627
00200,1361,628
00201,1363,629
00202,1364,630
00203,1366,631
00204,1367,632
00205,1368,633
00206,1369,634
00207,1372,635
00208,1371,635
00209,1373,636
00210,1373,636
00211,1375,637
00212,1376,638
00213,1377,638
00214,1378,639
00215,1380,640
00216,1381,641
