frame,x,y
00001,1322,527
00002,1319,530
00003,1318,531
00004,1314,535
00005,1311,538
00006,1308,541
00007,1305,543
00008,1303,545
00009,1301,546
00010,1298,549
00011,1296,550
00012,1293,552
00013,1290,555
00014,1288,556
00015,1284,558
00016,1280,561
00017,1277,563
00018,1274,565
00019,1270,568
00020,1267,571
00021,1264,573
00022,1261,576
00023,1259,578
00024,1257,581
00025,1254,583
00026,1250,586
00027,1247,589
00028,1244,591
00029,1241,593
00030,1238,595
00031,1235,597
00032,1232,600
00033,1228,602
00034,1225,605
00035,1222,607
00036,1217,610
00037,1214,612
00038,1210,614
00039,1207,617
00040,1204,619
00041,1202,621
00042,1198,624
00043,1195,626
00044,1192,629
00045,1189,631
00046,1187,633
00047,1183,635
00048,1179,638
00049,1176,640
00050,1174,641
00051,1171,643
00052,1168,645
00053,1164,647
00054,1161,649
00055,1157,651
00056,1155,653
00057,1151,655
00058,1148,657
00059,1144,659
00060,1139,661
00061,1136,663
00062,1133,665
00063,1129,667
00064,1126,670
00065,1123,672
00066,1120,673
00067,1117,675
00068,1114,677
