frame,x,y
00001,1329,556
00002,1327,558
00003,1325,559
00004,1323,560
00005,1320,562
00006,1316,564
00007,1313,566
00008,1310,568
00009,1307,570
00010,1304,572
00011,1302,573
00012,1299,576
00013,1296,577
00014,1294,579
00015,1290,582
00016,1287,584
00017,1284,586
00018,1282,587
00019,1280,589
00020,1278,590
00021,1276,591
00022,1273,592
00023,1270,594
00024,1268,595
00025,1265,597
00026,1263,598
00027,1259,600
00028,1255,601
00029,1252,603
00030,1247,606
00031,1245,607
00032,1242,609
00033,1239,611
00034,1236,612
00035,1234,614
00036,1231,616
00037,1228,618
00038,1224,620
00039,1220,623
00040,1218,625
00041,1215,626
00042,1212,627
00043,1210,629
00044,1207,630
00045,1205,631
00046,1202,633
00047,1199,634
00048,1195,636
00049,1192,638
00050,1188,640
00051,1184,641
00052,1181,643
00053,1178,645
00054,1175,647
00055,1171,649
00056,1168,650
00057,1165,652
00058,1162,654
00059,1158,657
00060,1155,658
00061,1151,660
00062,1148,661
00063,1145,663
00064,1142,664
00065,1140,665
00066,1137,667
00067,1133,668
