frame,x,y
00001,1188,645
00002,1188,645
00003,1190,644
00004,1191,643
00005,1192,642
00006,1194,641
00007,1195,640
00008,1196,639
00009,1197,639
00010,1199,638
00011,1200,637
00012,1202,636
00013,1202,636
00014,1204,635
00015,1204,634
00016,1205,634
00017,1206,633
00018,1207,632
00019,1208,631
00020,1210,630
00021,1211,630
00022,1213,628
00023,1213,628
00024,1215,627
00025,1216,626
00026,1218,626
00027,1219,625
00028,1220,624
00029,1222,623
00030,1223,622
00031,1224,622
00032,1226,620
00033,1227,620
00034,1229,618
00035,1230,618
00036,1231,617
00037,1232,616
00038,1234,615
00039,1235,614
00040,1236,614
00041,1237,613
00042,1238,613
00043,1239,612
00044,1240,611
00045,1241,610
00046,1242,610
00047,1243,609
00048,1245,607
00049,1246,606
00050,1247,605
00051,1248,605
00052,1249,604
00053,1250,603
00054,1251,602
00055,1252,601
00056,1253,600
00057,1254,599
00058,1255,598
00059,1257,596
00060,1258,596
00061,1259,595
00062,1262,593
00063,1263,592
00064,1264,592
00065,1266,591
00066,1267,590
00067,1269,589
00068,1270,588
00069,1272,587
00070,1274,586
00071,1276,584
00072,1277,584
00073,1279,582
00074,1281,581
00075,1282,579
00076,1284,578
00077,1285,577
00078,1286,576
00079,1288,574
00080,1289,573
00081,1291,571
00082,1292,570
00083,1293,569
00084,1294,569
00085,1294,568
00086,1296,567
00087,1297,566
00088,1298,565
00089,1299,563
00090,1301,562
00091,1301,561
00092,1303,560
00093,1304,558
00094,1305,557
00095,1307,555
00096,1309,554
00097,1311,552
00098,1312,551
00099,1314,550
00100,1315,549
00101,1317,548
00102,1319,546
00103,1321,545
00104,1323,543
00105,1325,542
00106,1327,541
00107,1328,540
00108,1331,538
00109,1332,537
00110,1333,536
00111,1335,534
00112,1337,533
00113,1338,532
00114,1339,531
00115,1340,530
00116,1341,529
00117,1342,528
