frame,x,y
00001,1174,546
00002,1174,546
00003,1175,545
00004,1176,544
00005,1178,543
00006,1178,543
00007,1179,542
00008,1180,542
00009,1180,542
00010,1181,541
00011,1182,540
00012,1183,540
00013,1185,538
00014,1188,537
00015,1190,536
00016,1192,535
00017,1194,534
00018,1196,533
00019,1198,532
00020,1200,531
00021,1203,530
00022,1205,529
00023,1207,529
00024,1209,528
00025,1210,527
00026,1212,527
00027,1213,526
00028,1215,525
00029,1217,525
00030,1218,524
00031,1219,523
00032,1221,523
00033,1222,522
00034,1224,521
00035,1226,520
00036,1228,519
00037,1230,518
00038,1232,517
00039,1234,516
00040,1237,516
00041,1239,515
00042,1242,514
00043,1245,513
00044,1247,513
00045,1249,512
00046,1251,512
00047,1252,511
00048,1253,511
00049,1255,510
00050,1257,509
00051,1258,509
00052,1259,508
00053,1262,507
00054,1263,506
00055,1265,506
00056,1267,505
00057,1269,504
00058,1272,503
00059,1274,503
00060,1276,502
00061,1278,502
00062,1282,501
00063,1284,501
00064,1286,501
00065,1289,500
00066,1291,499
00067,1294,498
00068,1295,497
00069,1298,497
00070,1300,496
00071,1302,495
00072,1304,494
00073,1306,494
00074,1308,493
00075,1309,492
00076,1311,492
00077,1313,491
00078,1315,490
00079,1318,489
00080,1320,489
00081,1322,488
