frame,x,y
00001,1356,606
00002,1355,606
00003,1354,606
00004,1354,606
00005,1353,606
00006,1354,606
00007,1354,606
00008,1353,606
00009,1353,606
00010,1352,606
00011,1352,606
00012,1351,606
00013,1350,606
00014,1347,606
00015,1346,606
00016,1344,606
00017,1343,607
00018,1342,607
00019,1341,607
00020,1340,607
00021,1340,607
00022,1339,607
00023,1338,607
00024,1338,607
00025,1338,608
00026,1336,608
00027,1335,608
00028,1333,609
00029,1333,609
00030,1330,609
00031,1329,609
00032,1329,610
00033,1328,610
00034,1327,610
00035,1326,611
00036,1325,611
00037,1323,611
00038,1322,611
00039,1320,612
00040,1319,612
00041,1317,612
00042,1316,613
00043,1315,613
00044,1313,613
00045,1311,613
00046,1310,614
00047,1308,614
00048,1307,614
00049,1305,615
00050,1304,615
00051,1303,615
00052,1302,615
00053,1301,615
00054,1300,616
00055,1298,616
00056,1297,616
00057,1295,617
00058,1293,618
00059,1291,618
00060,1291,618
00061,1289,619
00062,1288,620
00063,1286,620
00064,1284,621
00065,1283,621
00066,1280,622
00067,1278,623
00068,1276,624
00069,1275,625
00070,1273,626
00071,1272,626
00072,1270,627
00073,1269,627
00074,1269,628
00075,1267,628
00076,1266,629
00077,1265,630
00078,1264,630
00079,1262,631
00080,1260,632
00081,1259,633
00082,1257,634
00083,1256,634
00084,1255,634
00085,1255,634
00086,1254,635
00087,1252,636
00088,1251,636
00089,1250,637
00090,1248,638
00091,1247,639
00092,1245,639
00093,1243,640
00094,1242,641
00095,1240,642
00096,1238,642
00097,1237,643
00098,1234,644
00099,1233,645
00100,1231,647
00101,1229,647
00102,1227,649
00103,1225,650
00104,1223,651
00105,1222,652
00106,1219,654
00107,1217,656
00108,1215,657
00109,1214,659
00110,1212,660
00111,1210,661
00112,1209,662
00113,1207,663
00114,1206,663
00115,1205,664
00116,1203,665
00117,1202,666
00118,1202,666
00119,1200,667
00120,1199,668
00121,1196,669
00122,1195,669
00123,1194,670
00124,1192,671
00125,1189,672
00126,1187,674
00127,1184,675
00128,1183,676
00129,1182,677
00130,1179,678
00131,1178,679
00132,1176,681
00133,1173,683
00134,1173,683
00135,1171,684
00136,1169,685
00137,1167,687
00138,1165,689
00139,1163,690
00140,1161,692
00141,1160,693
