frame,x,y
00001,1183,547
00002,1183,548
00003,1184,547
00004,1185,547
00005,1186,547
00006,1187,547
00007,1188,547
00008,1188,547
00009,1190,547
00010,1191,547
00011,1191,547
00012,1193,547
00013,1195,547
00014,1196,547
00015,1197,547
00016,1197,547
00017,1198,547
00018,1201,547
00019,1203,547
00020,1205,547
00021,1208,547
00022,1209,547
00023,1210,547
00024,1212,547
00025,1213,548
00026,1213,548
00027,1215,548
00028,1216,548
00029,1217,548
00030,1218,548
00031,1220,548
00032,1222,548
00033,1223,548
00034,1223,548
00035,1225,548
00036,1227,548
00037,1228,548
00038,1229,548
00039,1231,548
00040,1233,548
00041,1234,547
00042,1235,547
00043,1236,547
00044,1238,546
00045,1238,546
00046,1238,546
00047,1240,546
00048,1240,546
00049,1241,546
00050,1241,546
00051,1243,546
00052,1243,545
00053,1244,545
00054,1245,545
00055,1247,545
00056,1249,545
00057,1250,545
00058,1252,544
00059,1255,544
00060,1256,544
00061,1258,544
00062,1260,544
00063,1262,544
00064,1263,544
00065,1265,544
00066,1266,544
00067,1268,543
00068,1270,542
00069,1271,542
00070,1272,541
00071,1274,540
00072,1275,540
00073,1277,539
00074,1278,539
00075,1281,537
00076,1282,537
00077,1284,536
00078,1284,536
00079,1286,535
00080,1288,534
00081,1290,533
00082,1291,533
00083,1293,532
00084,1295,531
00085,1297,530
00086,1298,530
00087,1300,528
00088,1302,527
00089,1304,526
00090,1305,526
00091,1306,525
00092,1308,524
00093,1310,523
00094,1312,522
00095,1313,521
00096,1315,520
00097,1317,520
00098,1319,519
00099,1321,518
00100,1321,517
00101,1323,517
00102,1325,516
00103,1326,515
00104,1328,514
00105,1330,514
