frame,x,y
00001,1356,525
00002,1354,527
00003,1353,529
00004,1351,531
00005,1350,533
00006,1348,536
00007,1347,538
00008,1345,541
00009,1343,543
00010,1342,545
00011,1341,546
00012,1339,548
00013,1340,548
00014,1339,548
00015,1338,549
00016,1337,551
00017,1335,554
00018,1334,555
00019,1332,556
00020,1331,557
00021,1330,559
00022,1328,561
00023,1326,563
00024,1326,564
00025,1324,566
00026,1322,568
00027,1320,570
00028,1319,573
00029,1318,575
00030,1316,576
00031,1314,581
00032,1312,582
00033,1311,584
00034,1309,587
00035,1308,588
00036,1307,590
00037,1306,592
00038,1304,593
00039,1304,594
00040,1302,596
00041,1299,598
00042,1298,600
00043,1297,601
00044,1295,603
00045,1293,605
00046,1292,606
00047,1290,608
00048,1289,610
00049,1286,613
00050,1285,614
00051,1284,616
00052,1282,618
00053,1280,621
00054,1278,623
00055,1277,626
00056,1274,629
00057,1272,632
00058,1271,633
00059,1270,635
00060,1268,637
00061,1267,638
00062,1265,640
00063,1264,642
00064,1262,643
00065,1261,645
00066,1259,646
00067,1257,648
00068,1256,650
00069,1253,653
00070,1253,654
00071,1252,654
00072,1250,656
00073,1249,657
00074,1247,659
00075,1245,661
00076,1244,662
00077,1242,664
00078,1241,666
00079,1239,668
00080,1237,670
00081,1236,672
00082,1234,673
00083,1232,676
00084,1230,679
00085,1229,681
00086,1226,683
00087,1225,684
00088,1224,686
00089,1223,687
00090,1221,689
00091,1220,690
00092,1219,691
00093,1217,693
00094,1215,695
00095,1213,697
00096,1213,698
00097,1211,699
00098,1210,701
00099,1208,702
00100,1206,704
00101,1204,706
00102,1203,707
00103,1201,710
00104,1199,712
00105,1198,714
00106,1196,715
00107,1194,718
00108,1192,721
00109,1191,722
00110,1190,724
00111,1188,726
00112,1186,728
00113,1184,730
00114,1182,732
00115,1181,733
00116,1180,735
00117,1179,735
00118,1178,736
00119,1176,738
00120,1175,739
00121,1173,741
00122,1171,742
00123,1171,743
00124,1169,744
00125,1168,746
00126,1166,747
00127,1164,749
00128,1163,751
