frame,x,y
00001,1112,535
00002,1113,535
00003,1114,534
00004,1116,534
00005,1117,534
00006,1118,533
00007,1119,533
00008,1120,532
00009,1122,531
00010,1124,530
00011,1126,530
00012,1129,529
00013,1130,528
00014,1132,528
00015,1134,527
00016,1136,527
00017,1139,526
00018,1140,526
00019,1142,525
00020,1145,525
00021,1147,525
00022,1149,524
00023,1151,524
00024,1153,523
00025,1154,522
00026,1157,522
00027,1158,521
00028,1160,521
00029,1162,520
00030,1163,519
00031,1165,519
00032,1166,518
00033,1167,518
00034,1169,517
00035,1170,517
00036,1173,516
00037,1174,515
00038,1176,514
00039,1178,514
00040,1180,513
00041,1182,512
00042,1184,512
00043,1186,511
00044,1188,510
00045,1190,510
00046,1192,510
00047,1194,509
00048,1196,508
00049,1198,508
00050,1200,508
00051,1202,507
00052,1204,506
00053,1206,506
00054,1208,505
00055,1209,504
00056,1211,504
00057,1213,503
00058,1215,502
00059,1217,502
00060,1218,501
00061,1220,500
00062,1221,499
00063,1223,498
00064,1225,497
00065,1226,497
00066,1228,496
00067,1230,495
00068,1232,494
00069,1235,493
00070,1237,493
00071,1239,492
00072,1241,491
00073,1243,491
00074,1245,490
00075,1248,489
00076,1252,488
00077,1252,488
00078,1254,488
00079,1257,487
00080,1258,487
00081,1260,486
00082,1262,486
00083,1263,485
00084,1265,484
00085,1267,484
00086,1268,483
00087,1270,482
00088,1271,482
00089,1272,482
00090,1274,481
00091,1276,480
00092,1277,479
00093,1279,479
00094,1281,478
00095,1283,477
00096,1285,476
00097,1289,475
00098,1290,475
00099,1292,475
00100,1294,474
00101,1296,474
00102,1298,473
00103,1301,472
00104,1303,472
00105,1304,471
00106,1306,471
00107,1308,470
00108,1310,469
00109,1312,468
00110,1312,468
